"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num","TX_RESP_Q20_num"
0.0520559188255442,1.16856588110701,0.503236279740197,-0.215472901842834,1.3571736715348,-1.0959073516985,0.267261241912424,1.61200507268876,0.479420914242099,-0.267261241912425,-0.393397896234721
0.671823401856471,-0.467426352442802,0.503236279740197,1.292837411057,-0.370138274054946,-1.0959073516985,0.267261241912424,0.424211861233885,0.479420914242099,-0.267261241912425,-0.393397896234721
1.03490188353729,-0.467426352442802,0.503236279740197,1.292837411057,-0.370138274054946,0.90531476879441,2.13808993529939,1.61200507268876,1.82179947411998,-0.267261241912425,-0.393397896234721
1.13412057028927,1.16856588110701,0.503236279740197,-0.215472901842834,-0.370138274054946,0.90531476879441,0.267261241912424,0.424211861233885,0.479420914242099,-0.267261241912425,-0.393397896234721
0.98335572940106,1.16856588110701,0.503236279740197,1.292837411057,-0.370138274054946,0.90531476879441,0.267261241912424,0.424211861233885,0.479420914242099,-0.267261241912425,-0.393397896234721
-1.88852042777842,-0.467426352442802,-1.84519969238072,-0.215472901842834,3.08448561712455,0.238240728630108,-1.60356745147455,-1.95137456167587,-0.862957645635778,3.47439614486152,-0.393397896234721
1.19791499842846,-0.467426352442802,0.503236279740197,-0.215472901842834,-0.370138274054946,0.90531476879441,0.267261241912424,-0.763581350220993,0.479420914242099,-0.267261241912425,-0.393397896234721
-0.413053847520177,-0.467426352442802,0.503236279740197,1.292837411057,-0.370138274054946,0.90531476879441,0.267261241912424,0.424211861233885,-0.862957645635778,-0.267261241912425,-0.393397896234721
0.452229188638158,1.16856588110701,0.503236279740197,-0.215472901842834,-0.370138274054946,-1.0959073516985,0.267261241912424,-0.763581350220993,-0.862957645635778,-0.267261241912425,-0.393397896234721
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.457210976571142,1.16856588110701,0.503236279740197,-0.215472901842834,-0.370138274054946,0.90531476879441,0.267261241912424,0.424211861233885,0.479420914242099,-0.267261241912425,2.36038737740833
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.404149383166159,-0.467426352442802,0.503236279740197,-0.215472901842834,-0.370138274054946,0.90531476879441,0.267261241912424,0.424211861233885,0.479420914242099,-0.267261241912425,-0.393397896234721
-1.27799232054137,-2.10341858599261,-1.84519969238072,-1.72378321474267,-0.370138274054946,-1.0959073516985,0.267261241912424,-0.763581350220993,-2.20533620551365,-0.267261241912425,-0.393397896234721
0.247926432032426,-0.467426352442802,0.503236279740197,-1.72378321474267,-0.370138274054946,-1.0959073516985,-1.60356745147455,-0.763581350220993,-0.862957645635778,-0.267261241912425,-0.393397896234721
-1.33340116743143,-0.467426352442802,-1.84519969238072,-0.215472901842834,-0.370138274054946,-1.0959073516985,-1.60356745147455,-0.763581350220993,0.479420914242099,-0.267261241912425,2.36038737740833
