"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23i_num","TX_RESP_Q20_num"
0.541908289511333,0.503236279740197,-0.370138274054947,1.12045908958273,0.34614399922975,0.267261241912425,0.120096115353816,-0.267261241912425,0.267261241912424,-0.267261241912425,-0.393397896234721
-0.642574791714671,0.503236279740197,1.3571736715348,-1.292837411057,1.55764799653387,1.51448037083707,1.68134561495342,0.979957887012223,0.267261241912424,-0.267261241912425,-0.393397896234721
1.80311139421334,0.503236279740197,-0.370138274054947,1.12045908958273,0.34614399922975,-0.979957887012223,0.120096115353816,0.979957887012223,2.13808993529939,-0.267261241912425,-0.393397896234721
0.118453216988702,0.503236279740197,-0.370138274054947,-1.292837411057,-0.865359998074374,-0.979957887012223,0.120096115353816,-0.267261241912425,0.267261241912424,-0.267261241912425,-0.393397896234721
-0.496349654004831,0.503236279740197,-0.370138274054947,-0.0861891607371337,0.34614399922975,0.267261241912425,0.120096115353816,-0.267261241912425,0.267261241912424,-0.267261241912425,-0.393397896234721
-1.69486004733839,-1.84519969238072,-0.370138274054947,-0.0861891607371337,0.34614399922975,-0.979957887012223,NA,0.979957887012223,-1.60356745147455,3.47439614486152,-0.393397896234721
0.754947217840016,0.503236279740197,-0.370138274054947,-0.0861891607371337,-0.865359998074374,-0.979957887012223,-1.44115338424578,-1.51448037083707,0.267261241912424,-0.267261241912425,-0.393397896234721
0.225550981763372,0.503236279740197,1.3571736715348,-0.0861891607371337,-0.865359998074374,0.267261241912425,0.120096115353816,-0.267261241912425,0.267261241912424,-0.267261241912425,-0.393397896234721
1.40733166066483,0.503236279740197,-0.370138274054947,1.12045908958273,-0.865359998074374,-0.979957887012223,-1.44115338424578,-1.51448037083707,0.267261241912424,-0.267261241912425,-0.393397896234721
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.26848806298462,0.503236279740197,1.3571736715348,-1.292837411057,1.55764799653387,1.51448037083707,1.68134561495342,0.979957887012223,0.267261241912424,-0.267261241912425,2.36038737740833
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.45145366524672,0.503236279740197,1.3571736715348,-1.292837411057,1.55764799653387,1.51448037083707,0.120096115353816,0.979957887012223,0.267261241912424,-0.267261241912425,-0.393397896234721
-0.354706646479675,-1.84519969238072,-0.370138274054947,1.12045908958273,-0.865359998074374,-0.979957887012223,-1.44115338424578,-1.51448037083707,0.267261241912424,-0.267261241912425,-0.393397896234721
0.855473621962449,0.503236279740197,-2.0974502196447,-0.0861891607371337,-0.865359998074374,0.267261241912425,0.120096115353816,0.979957887012223,-1.60356745147455,-0.267261241912425,-0.393397896234721
-0.798343515175124,-1.84519969238072,-0.370138274054947,1.12045908958273,-0.865359998074374,0.267261241912425,0.120096115353816,-0.267261241912425,-1.60356745147455,-0.267261241912425,2.36038737740833
