Termo,Item,Categoria,Coef,SE,t_value,p_valor,Sig,IC_95_inf,IC_95_sup
TX_RESP_Q02_C,TX_RESP_Q02,C,4.726441021989567,2.562162018154067,1.8447080974975871,0.06521608879318518,,-0.29539653359240425,9.748278577571538
TX_RESP_Q23b_B,TX_RESP_Q23b,B,9.626046385580189,5.221679501648083,1.8434770618422647,0.06539554183127311,,-0.6084454376500545,19.860538208810432
TX_RESP_Q22f_D,TX_RESP_Q22f,D,-10.859932381208314,5.924821497653345,-1.8329552013524166,0.06694603936883127,,-22.472582516608867,0.7527177541922416
TX_RESP_Q08_B,TX_RESP_Q08,B,10.073465979014967,5.566792162337343,1.8095638718413003,0.07050162816930958,,-0.8374466591662255,20.98437861719616
TX_RESP_Q12a_B,TX_RESP_Q12a,B,15.039189707090102,8.353885842377132,1.800262774815539,0.07195785527540521,,-1.3344265439690766,31.41280595814928
TX_RESP_Q10b_B,TX_RESP_Q10b,B,8.008768791318246,4.517397347537183,1.7728723366972592,0.07638999019372518,,-0.8453300098546315,16.862867592491124
TX_RESP_Q12c_C,TX_RESP_Q12c,C,-4.914273635546369,2.7720231228684877,-1.772811198797318,0.07640012681215322,,-10.347438956368606,0.5188916852758672
TX_RESP_Q07e_B,TX_RESP_Q07e,B,5.980734864378276,3.397117567312265,1.7605321999821513,0.07845833337698556,,-0.6776155675537634,12.639085296310315
TX_RESP_Q12e_C,TX_RESP_Q12e,C,5.469449309387092,3.1748743232191416,1.7227293910145653,0.08507981554739248,,-0.7533043641224255,11.69220298289661
TX_RESP_Q10f_C,TX_RESP_Q10f,C,4.8214449789555385,2.816648947547591,1.711766382230022,0.08708248609682175,,-0.6991869582377399,10.342076916148816
TX_RESP_Q10b_C,TX_RESP_Q10b,C,8.48102023020482,4.965867486358089,1.7078627759406249,0.08780470495842757,,-1.2520800430570347,18.214120503466674
TX_RESP_Q22h_C,TX_RESP_Q22h,C,-6.575163106117268,3.8757971838626326,-1.6964672799427647,0.0899407114306366,,-14.171725586488026,1.021399374253492
TX_RESP_Q06_D,TX_RESP_Q06,D,-10.51332033936839,6.359499563276942,-1.6531678687546059,0.09844122056852785,,-22.977939483391197,1.9512988046544173
TX_RESP_Q10a_B,TX_RESP_Q10a,B,-5.035634549190421,3.0591980977393414,-1.6460635723170751,0.09989534865420473,,-11.03166282075953,0.9603937223786883
TX_RESP_Q07c_B,TX_RESP_Q07c,B,-6.447718370695589,4.081587079546756,-1.5797086390746766,0.11431921515286232,,-14.44762904660723,1.5521923052160522
TX_RESP_Q12c_B,TX_RESP_Q12c,B,-10.673780142446544,6.975843824240153,-1.5301059501011967,0.12613612555929796,,-24.346434037957245,2.9988737530641547
TX_RESP_Q13i_B,TX_RESP_Q13i,B,3.978146740159498,2.605775387556298,1.526665252560472,0.12698987060264452,,-1.129173019450846,9.085466499769842
AREA_Interior,NA,NA,1.8415810110764539,1.251005931417543,1.4720801595158841,0.14114410889766904,,-0.6103906145019302,4.293552636654838
TX_RESP_Q15a_B,TX_RESP_Q15a,B,-3.7689108282746795,2.576065431167944,-1.4630493397700384,0.1435985656885399,,-8.817999073363849,1.2801774168144902
TX_RESP_Q13c_B,TX_RESP_Q13c,B,-4.732588812721654,3.2589391941068984,-1.4521869021918357,0.1465940769172139,,-11.120109633171175,1.6549320077278669
TX_RESP_Q22e_C,TX_RESP_Q22e,C,7.5438235700032035,5.2659856505649225,1.432556803339166,0.1521284363787254,,-2.7775083051040443,17.865155445110453
TX_RESP_Q23a_D,TX_RESP_Q23a,D,-14.96171060523881,10.481364423544957,-1.4274582965199996,0.1535915870301474,,-35.505184875386924,5.581763664909303
TX_RESP_Q22c_B,TX_RESP_Q22c,B,6.29464309670659,4.493456002106119,1.4008467188187088,0.16140276409776425,,-2.5125306674214034,15.101816860834584
TX_RESP_Q23g_B,TX_RESP_Q23g,B,5.742036721371761,4.174257388769668,1.3755828130819179,0.16909267046026985,,-2.439507760616788,13.92358120336031
TX_RESP_Q08_F,TX_RESP_Q08,F,-7.558186924694408,5.722511935976477,-1.3207813298173043,0.1867134264865094,,-18.774310319208304,3.6579364698194867
TX_RESP_Q22b_B,TX_RESP_Q22b,B,4.7485422063384055,3.715054074659405,1.2781892567132418,0.20131927838935573,,-2.532963779994028,12.03004819267084
TX_RESP_Q13g_B,TX_RESP_Q13g,B,-4.025975921715214,3.1695823615774232,-1.2701912941336488,0.20415254763346471,,-10.238357350406964,2.186405506976535
TX_RESP_Q16_F,TX_RESP_Q16,F,5.358210243343146,4.4158169580061255,1.2134131224865217,0.2251038489681943,,-3.296790994348859,14.013211481035151
TX_RESP_Q09_B,TX_RESP_Q09,B,6.028308328635803,4.991545633453814,1.2077037397461632,0.22729272695061975,,-3.755121112933673,15.81173777020528
TX_RESP_Q21c_B,TX_RESP_Q21c,B,6.662011501061589,5.646441833951693,1.1798601131429958,0.23818506338389608,,-4.405014493483729,17.729037495606907
TX_RESP_Q12d_C,TX_RESP_Q12d,C,3.7081382687961475,3.147899509879982,1.177972250117198,0.23893671663526375,,-2.461744770568617,9.878021308160912
TX_RESP_Q07a_B,TX_RESP_Q07a,B,4.962688313771123,4.512624374500113,1.0997344121558679,0.2715697306979004,,-3.8820554602490986,13.807432087791344
TX_RESP_Q22g_C,TX_RESP_Q22g,C,-3.1244614575836547,2.8493449375082784,-1.0965543049750806,0.2729578333448902,,-8.70917753509988,2.460254619932571
TX_RESP_Q22b_D,TX_RESP_Q22b,D,-5.67727484193149,5.298857548123581,-1.071414883372721,0.2841019590451295,,-16.06303563625371,4.7084859523907285
TX_RESP_Q06_C,TX_RESP_Q06,C,-6.161803512789915,5.797048669283444,-1.0629207833701968,0.28793603829027,,-17.524018904585464,5.200411879005634
TX_RESP_Q23f_B,TX_RESP_Q23f,B,5.187139232954297,4.903419182739829,1.0578616756269117,0.2902361454889934,,-4.423562365215768,14.797840831124361
TX_RESP_Q22c_C,TX_RESP_Q22c,C,4.681611176644299,4.460699965921306,1.0495238891677772,0.29405382855808887,,-4.061360756561459,13.424583109850058
TX_RESP_Q23i_C,TX_RESP_Q23i,C,6.769364395657333,6.497592987034136,1.0418264746907837,0.2976080850500556,,-5.965917858929573,19.50464665024424
TX_RESP_Q12g_C,TX_RESP_Q12g,C,4.115679033216203,3.9506178352125496,1.0417811099146148,0.29762911689422933,,-3.627531923800394,11.8588899902328
TX_RESP_Q23i_D,TX_RESP_Q23i,D,-10.30180441838301,10.68084632205571,-0.9645119972478223,0.33489666862708833,,-31.236263209612204,10.632654372846183
TX_RESP_Q18_C,TX_RESP_Q18,C,-3.9485281977983724,4.122403622994601,-0.9578218337897924,0.33825920773895,,-12.028439298867792,4.131382903271046
TX_RESP_Q21c_C,TX_RESP_Q21c,C,5.0769589071869525,5.396786407803083,0.9407374173353054,0.34694404985785277,,-5.50074245210709,15.654660266480995
TX_RESP_Q11b_B,TX_RESP_Q11b,B,-1.996548838239351,2.137617204028664,-0.934006722287111,0.3504042455455322,,-6.186278558135532,2.1931808816568297
TX_RESP_Q02_D,TX_RESP_Q02,D,6.136116963808997,6.614522425743621,0.9276734689003885,0.3536800475232238,,-6.828346990648499,19.100580918266495
TX_RESP_Q07b_B,TX_RESP_Q07b,B,2.992277271340089,3.3133514960574377,0.9030968416422479,0.3665746435985222,,-3.5018916609324884,9.486446203612667
TX_RESP_Q06_B,TX_RESP_Q06,B,4.752023159344581,5.371465508823533,0.8846790790220259,0.37642766348615697,,-5.776049237949543,15.280095556638706
TX_RESP_Q07d_B,TX_RESP_Q07d,B,-4.329179088769258,5.087203991333473,-0.8509938064493617,0.3948665995264963,,-14.300098911782865,5.641740734244348
TX_RESP_Q13b_B,TX_RESP_Q13b,B,2.7386576118298493,3.271457386337072,0.8371368746136172,0.40260773309543163,,-3.6733988653908116,9.15071408905051
TX_RESP_Q21b_D,TX_RESP_Q21b,D,2.3754670154247592,2.882030851436456,0.8242337219397856,0.4098972699608795,,-3.2733134533906942,8.024247484240213
TX_RESP_Q22h_D,TX_RESP_Q22h,D,-5.643072783826426,7.005650820371196,-0.8055030044342728,0.42061764508956345,,-19.37414839175397,8.088002824101117
TX_RESP_Q23i_B,TX_RESP_Q23i,B,3.0424592012935534,3.8378116251786465,0.7927588684480911,0.4280049070831301,,-4.479651584056594,10.5645699866437
TX_RESP_Q21b_B,TX_RESP_Q21b,B,2.6761398977114457,3.4876343715328435,0.7673223774702221,0.44297326754964317,,-4.159623470492927,9.51190326591582
TX_RESP_Q23a_C,TX_RESP_Q23a,C,4.128028289461978,5.685867093969416,0.7260156140195884,0.4679074219626642,,-7.016271214718078,15.272327793642035
TX_RESP_Q19_C,TX_RESP_Q19,C,-5.663231194275995,8.041395263168754,-0.7042597719595702,0.4813465125126706,,-21.424365910086753,10.09790352153476
TX_RESP_Q21b_C,TX_RESP_Q21b,C,2.634399833770152,3.782004187411194,0.6965618500738403,0.486151573920687,,-4.778328373555787,10.047128041096093
TX_RESP_Q21e_C,TX_RESP_Q21e,C,2.199649073698636,3.2675219028706946,0.6731857166025805,0.5009007664320793,,-4.204693855927925,8.603992003325198
TX_RESP_Q10e_B,TX_RESP_Q10e,B,-5.799879250033528,8.692143117116196,-0.6672553790114953,0.5046799043333151,,-22.83647975958127,11.236721259514216
TX_RESP_Q22a_C,TX_RESP_Q22a,C,-2.339423237635985,3.610497635583737,-0.647950358582011,0.5170855435195066,,-9.415998603380109,4.737152128108139
TX_RESP_Q10c_C,TX_RESP_Q10c,C,-5.110919448947409,7.929802112496029,-0.6445204276779446,0.5193060764577297,,-20.653331589439624,10.431492691544808
TX_RESP_Q14_C,TX_RESP_Q14,C,-2.362663697908885,3.734153761885809,-0.6327173031877779,0.5269848714536458,,-9.68160507120507,4.956277675387301
TX_RESP_Q23c_B,TX_RESP_Q23c,B,-2.4753851397924476,3.9559790906878707,-0.6257326146185531,0.5315560799289101,,-10.229104157540673,5.278333877955779
TX_RESP_Q08_E,TX_RESP_Q08,E,3.856802681344018,6.2284640346455324,0.6192221163822634,0.5358349865110137,,-8.350986826561225,16.06459218924926
TX_RESP_Q16_H,TX_RESP_Q16,H,-3.867814534242739,6.273658425636655,-0.6165165955540894,0.5376182327298662,,-16.164185048490584,8.428555980005104
TX_RESP_Q23h_D,TX_RESP_Q23h,D,-6.528515364216577,11.224915194051977,-0.5816093263382518,0.560890213665392,,-28.529349144558452,15.472318416125297
TX_RESP_Q13d_B,TX_RESP_Q13d,B,-1.6236323894240665,2.827145074963005,-0.5743010515459002,0.5658235680333246,,-7.164836736351557,3.9175719575034234
TX_RESP_Q23f_D,TX_RESP_Q23f,D,-3.9489449015134177,7.196449101458455,-0.5487351950718462,0.5832435893636357,,-18.053985140371992,10.156095337345155
TX_RESP_Q09_C,TX_RESP_Q09,C,-2.9671459626054837,5.71472140875119,-0.5192109554215136,0.6036665399425607,,-14.167999923757817,8.23370799854685
TX_RESP_Q17_B,TX_RESP_Q17,B,0.9963190087566617,2.071592809821284,0.48094345762988716,0.6306051273033448,,-3.0640028984930554,5.056640916006379
TX_RESP_Q16_B,TX_RESP_Q16,B,1.1391590691233104,2.371323142044691,0.48038963940657287,0.630998738199192,,-3.508634289284284,5.786952427530904
TX_RESP_Q12b_D,TX_RESP_Q12b,D,3.2816695599238033,7.2397389708882525,0.45328561887655616,0.6503883664513104,,-10.908218823017172,17.471557942864777
TX_RESP_Q23c_C,TX_RESP_Q23c,C,-2.1370644044794678,4.80379010982567,-0.44487047843916355,0.6564576855135855,,-11.55249301973778,7.278364210778845
TX_RESP_Q21c_D,TX_RESP_Q21c,D,2.446954575431114,5.528830912858929,0.44258083019685024,0.6581130222942849,,-8.389554013772386,13.283463164634615
TX_RESP_Q22e_D,TX_RESP_Q22e,D,2.302751928585038,5.884230642252738,0.39134290760965906,0.6955821735198031,,-9.230340130230328,13.835843987400402
TX_RESP_Q22e_B,TX_RESP_Q22e,B,2.2040973418319134,5.763545353401388,0.3824204038805999,0.7021869740330328,,-9.092451550834808,13.500646234498634
TX_RESP_Q22g_B,TX_RESP_Q22g,B,-1.038779434525051,2.7264623781713455,-0.38099899813096505,0.7032412535129141,,-6.382645695740887,4.305086826690786
TX_RESP_Q22d_D,TX_RESP_Q22d,D,-1.9906411841755864,6.076145673172915,-0.32761577671920583,0.7432337655938959,,-13.8998867035945,9.918604335243327
TX_RESP_Q02_F,TX_RESP_Q02,F,3.204442324920995,10.11875336657192,0.31668350920649146,0.7515141962098774,,-16.62831427355997,23.037198923401956
TX_RESP_Q22h_B,TX_RESP_Q22h,B,-1.106008738820727,3.5274129502039653,-0.313546713819479,0.7538954434197405,,-8.019738121220499,5.807720643579044
TX_RESP_Q12a_C,TX_RESP_Q12a,C,2.7997408121167,8.986010667952717,0.31156660230791433,0.7553998211411523,,-14.812840097070627,20.412321721304025
LOCALIZACAO_Rural,NA,NA,-0.2875942938494426,1.2034140361630437,-0.23898200054771346,0.8111420863654583,,-2.646285804729008,2.071097217030123
TIPO_ESCOLA_Privada,NA,NA,1.0212038106758863,4.380074930844977,0.23314756637710807,0.8156687887948968,,-7.563743053780267,9.606150675132039
TX_RESP_Q17_C,TX_RESP_Q17,C,-0.5639030234179843,2.4208104715196783,-0.23293976544309591,0.8158301277204822,,-5.308691547596554,4.180885500760585
TX_RESP_Q10c_B,TX_RESP_Q10c,B,1.832234204384046,7.881449840373097,0.23247425809885133,0.8161915810771923,,-13.615407482747225,17.279875891515317
TX_RESP_Q11a_B,TX_RESP_Q11a,B,0.564153883488636,2.5518344516642846,0.22107777529247624,0.825052655091721,,-4.437441641773361,5.565749408750634
TX_RESP_Q01_B,TX_RESP_Q01,B,-0.4945755322093647,2.90693505357655,-0.17013642310338623,0.8649186948295684,,-6.192168237219403,5.203017172800673
TX_RESP_Q23e_B,TX_RESP_Q23e,B,-0.7496289831831866,4.41150703090161,-0.1699258275986426,0.8650842941184771,,-9.39618276375034,7.896924797383968
TX_RESP_Q10f_B,TX_RESP_Q10f,B,-0.5624045710413598,3.606395177956475,-0.1559464626835599,0.8760897132529066,,-7.630939119836051,6.506129977753331
TX_RESP_Q10e_C,TX_RESP_Q10e,C,-1.2437220994523424,8.367625692079999,-0.14863500653829817,0.8818554463640205,,-17.64426845592914,15.156824257024457
TX_RESP_Q12f_C,TX_RESP_Q12f,C,-0.7296639301513839,4.919208374696462,-0.14832954300221274,0.8820964701060646,,-10.371312344556449,8.911984484253681
TX_RESP_Q12f_D,TX_RESP_Q12f,D,-1.172328687033064,8.219162728756883,-0.14263359002874668,0.886592797264876,,-17.281887635396554,14.937230261330425
TX_RESP_Q23e_C,TX_RESP_Q23e,C,-0.6482327516958404,4.608962683950707,-0.14064612715418837,0.888162547900466,,-9.681799612239224,8.385334108847545
TX_RESP_Q09_D,TX_RESP_Q09,D,-0.6799946734837897,5.005817924563447,-0.1358408723072147,0.8919596671645096,,-10.491397805628145,9.131408458660564
TX_RESP_Q13f_B,TX_RESP_Q13f,B,0.4001108547461603,3.140307106360064,0.1274113776757107,0.8986266058352146,,-5.754891073719564,6.555112783211886
TX_RESP_Q22b_C,TX_RESP_Q22b,C,-0.41635615102712203,3.786761936657476,-0.10995044261869655,0.9124588350629425,,-7.838409546875774,7.005697244821531
TX_RESP_Q11c_B,TX_RESP_Q11c,B,0.40061737054170315,3.7213188204855157,0.10765467563175227,0.9142795670452564,,-6.893167517609907,7.694402258693314
TX_RESP_Q23c_D,TX_RESP_Q23c,D,-0.7835668193486315,7.379256704542694,-0.10618506046364605,0.9154453296713195,,-15.246909960252312,13.679776321555048
TX_RESP_Q22d_B,TX_RESP_Q22d,B,-0.33803797391027673,3.4732288243542486,-0.09732672133202326,0.922475915936652,,-7.145566469644604,6.46949052182405
TX_RESP_Q08_D,TX_RESP_Q08,D,0.5036988172917509,5.1847009977859635,0.09715098662523582,0.9226154542471969,,-9.658315138368737,10.665712772952238
TX_RESP_Q09_F,TX_RESP_Q09,F,0.18744108711235347,4.868818889928711,0.038498266489246626,0.9692939516014696,,-9.355443937147921,9.730326111372626
TX_RESP_Q23f_C,TX_RESP_Q23f,C,0.10598674003765138,5.167509236084537,0.02051021782361794,0.9836382450427612,,-10.022331362688039,10.234304842763343
TX_RESP_Q12d_D,TX_RESP_Q12d,D,-0.09122026875003367,4.647801445630013,-0.019626541670750886,0.9843430934140632,,-9.20091110218486,9.018470564684792
TX_RESP_Q12f_B,TX_RESP_Q12f,B,-0.056875009686219384,3.01641679018815,-0.018855156181076617,0.9849583851767318,,-5.969051918454993,5.855301899082554
TX_RESP_Q14_B,TX_RESP_Q14,B,0.012916673397972301,2.6273538902824987,0.004916229003540697,0.9960778840555082,,-5.136696951555725,5.16253029835167
