"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num"
1.6062606695369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,-0.364399348580512,-1.77340439408589,1.33333333333333,0.999541179145382,-0.943879807448539,-0.301511344577764,1.11803398874989,-0.870571500132014,-0.486561840100952,0.583874208121142,-0.720749970156447,0,0.34687296754716,-0.301511344577763
-0.408430393979604,-1.57906384384889,-1.77340439408589,NA,NA,0.539359889970594,0.804030252207369,1.11803398874989,-0.870571500132014,0.583874208121142,0.583874208121142,-0.720749970156447,0,-0.92499458012576,1.35680105059994
-0.870790818654217,-0.364399348580512,-0.554188873151841,-0.666666666666667,0.999541179145382,0.539359889970594,0.804030252207369,1.11803398874989,1.30585725019802,0.583874208121142,0.583874208121142,1.26131244777378,1.29099444873581,0.34687296754716,-0.301511344577763
0.971982360012696,0.850265146687862,0.665026647782209,1.33333333333333,-0.817806419300766,-0.943879807448539,-1.4070529413629,-1.11803398874989,-0.870571500132014,-0.486561840100952,-1.55699788832305,-0.720749970156447,-1.29099444873581,-0.92499458012576,-1.95982373975546
-0.772135169078795,-1.57906384384889,-0.554188873151841,-0.666666666666667,-1.72648021852384,0.539359889970594,-1.4070529413629,-1.11803398874989,NA,-2.62743393654514,-1.55699788832305,-0.720749970156447,-1.29099444873581,-0.92499458012576,-0.301511344577763
-0.209689918340116,0.850265146687862,0.665026647782209,-0.666666666666667,0.0908673799223075,0.539359889970594,0.804030252207369,-1.11803398874989,-0.870571500132014,0.583874208121142,0.583874208121142,-0.720749970156447,0,0.34687296754716,-0.301511344577763
-0.746178509697511,0.850265146687862,0.665026647782209,-0.666666666666667,0.0908673799223075,0.539359889970594,0.804030252207369,0,1.30585725019802,0.583874208121142,0.583874208121142,-0.720749970156447,0,-0.92499458012576,-0.301511344577763
1.55552986497826,0.850265146687862,0.665026647782209,1.33333333333333,-0.817806419300766,-2.42711950486767,-0.301511344577764,0,0.217642875033004,-0.486561840100952,-1.55699788832305,-0.720749970156447,-1.29099444873581,-0.92499458012576,-0.301511344577763
0.516733014017748,-0.364399348580512,0.665026647782209,-0.666666666666667,0.999541179145382,0.539359889970594,-1.4070529413629,-1.11803398874989,-0.870571500132014,0.583874208121142,0.583874208121142,1.26131244777378,0,0.34687296754716,-0.301511344577763
-1.2193008402137,NA,0.665026647782209,NA,0.999541179145382,0.539359889970594,0.804030252207369,1.11803398874989,1.30585725019802,0.583874208121142,0.583874208121142,1.26131244777378,1.29099444873581,1.61874051522008,1.35680105059994
-0.423980258581663,0.850265146687862,0.665026647782209,-0.666666666666667,-0.817806419300766,0.539359889970594,0.804030252207369,0,0.217642875033004,0.583874208121142,0.583874208121142,1.26131244777378,1.29099444873581,1.61874051522008,1.35680105059994
