"PROFICIENCIA_MT_SAEB","TX_RESP_Q23c_num"
-0.750466378368898,1.57521077360745
1.28949679426637,0.254066253807654
NA,NA
0.633446158617595,-2.38822278579194
0.79482784855394,-1.06707826599214
0.761276050892385,0.254066253807654
NA,NA
-1.57952345543215,-1.06707826599214
1.8831178574426,-2.38822278579194
NA,NA
NA,NA
-0.751114653829728,0.254066253807654
NA,NA
1.68801315049669,-2.38822278579194
1.29326416703684,-1.06707826599214
1.6099253922036,-1.06707826599214
1.64094520066339,-1.06707826599214
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-0.948514367518253,0.254066253807654
-0.251863381584759,0.254066253807654
0.779186431779615,0.254066253807654
NA,NA
NA,NA
NA,NA
0.981445229652687,0.254066253807654
0.0668879287499224,0.254066253807654
1.70738982444561,0.254066253807654
-0.843270492967769,0.254066253807654
1.19255830277927,0.254066253807654
0.311328045078354,1.57521077360745
0.693354437968418,-1.06707826599214
-0.717541436652357,1.57521077360745
1.0666947111142,-1.06707826599214
-1.01839153026047,NA
NA,NA
0.201206758021999,-1.06707826599214
0.48747809451278,0.254066253807654
NA,NA
NA,NA
-0.709508215482789,0.254066253807654
-0.939646332345893,0.254066253807654
NA,NA
NA,NA
-0.43660470853954,0.254066253807654
1.30769156504687,0.254066253807654
-0.20692072370974,0.254066253807654
-0.167425790046533,1.57521077360745
1.05426414267895,-1.06707826599214
2.14630779177494,-2.38822278579194
-0.794950335808133,NA
0.734306473176949,1.57521077360745
1.15924042373809,0.254066253807654
-1.09603741187541,1.57521077360745
-0.762300619824203,NA
0.430928986125249,-1.06707826599214
-0.697065419048091,-1.06707826599214
NA,NA
-0.3266562001063,1.57521077360745
-0.913303637931173,-1.06707826599214
-0.831862836352373,-1.06707826599214
2.31142473888588,-1.06707826599214
-0.929189669405926,0.254066253807654
-0.479234031350625,1.57521077360745
-0.226511456038312,NA
NA,NA
0.319616631739813,-1.06707826599214
NA,NA
NA,NA
NA,NA
-1.03720708401982,1.57521077360745
0.323942088216773,0.254066253807654
-1.10326793463806,0.254066253807654
NA,NA
1.43040853956462,0.254066253807654
1.80493224779821,0.254066253807654
-0.53841757604942,0.254066253807654
0.348685486139532,0.254066253807654
-0.0297906288428002,0.254066253807654
NA,NA
0.181365283315421,0.254066253807654
NA,NA
0.69794899250041,0.254066253807654
-0.476018614609069,1.57521077360745
NA,NA
NA,NA
0.236958774913637,0.254066253807654
0.498959146480586,0.254066253807654
-0.425420274464458,-1.06707826599214
1.62616308124646,0.254066253807654
NA,NA
NA,NA
-1.25444217209305,1.57521077360745
-0.940721192646633,0.254066253807654
NA,NA
-1.72117675914006,0.254066253807654
-1.31966514486971,NA
-0.505322919548552,0.254066253807654
-0.509902209598009,NA
0.17175719429709,1.57521077360745
-0.906802418223031,0.254066253807654
-1.24063249322307,0.254066253807654
-0.329660622306994,0.254066253807654
-0.0308501973052998,0.254066253807654
-0.172291001908657,0.254066253807654
-1.31671729426379,0.254066253807654
-0.75229808891754,0.254066253807654
-1.37055247066577,0.254066253807654
NA,NA
0.0924814325137123,-1.06707826599214
-0.684345892317092,0.254066253807654
NA,NA
NA,NA
-1.14539727725682,-1.06707826599214
NA,NA
-1.44071402330127,NA
NA,NA
-0.329708029741107,-1.06707826599214
NA,NA
NA,NA
