"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23i_num","TX_RESP_Q20_num"
-0.41256374143108,0.295151380765969,1.223550580643,0.333848930444794,0.613319648072744,-0.586032715327688,-0.434613493680177,0.0692396868548563,0.103013277449251,-0.97182531580755,-0.055646555707545,0.336112813647649,-0.97182531580755,-0.133490473438938,-0.229415733870561
-0.0506158437813342,1.69712043940432,-0.229415733870562,0.333848930444794,0.613319648072744,-0.586032715327688,0.869226987360353,0.0692396868548563,-0.824106219594011,-0.97182531580755,-2.05892256117917,-0.873893315483888,1.36055544213057,-0.133490473438938,-0.229415733870561
0.603741030846863,0.295151380765969,-0.229415733870562,0.333848930444794,-0.681466275636382,0.293016357663844,-1.73845397472071,-1.17707467653256,-0.824106219594011,-0.97182531580755,-0.055646555707545,-0.873893315483888,0.19436506316151,-0.133490473438938,-0.229415733870561
1.82739549341574,-1.10681767787238,-1.68238204838412,0.333848930444794,-0.681466275636382,1.17206543065538,NA,NA,NA,NA,NA,NA,NA,NA,-0.229415733870561
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.25179862085471,-1.10681767787238,-0.229415733870562,0.333848930444794,0.613319648072744,1.17206543065538,-0.434613493680177,0.0692396868548563,0.103013277449251,0.97182531580755,-0.055646555707545,0.336112813647649,-0.97182531580755,-0.133490473438938,-0.229415733870561
0.843783445344472,-1.10681767787238,-1.68238204838412,0.333848930444794,-1.97625219934551,1.17206543065538,-0.434613493680177,-1.17707467653256,-1.75122571663727,-0.97182531580755,-2.05892256117917,-0.873893315483888,0.19436506316151,-0.133490473438938,-0.229415733870561
1.58563987026864,-1.10681767787238,-0.229415733870562,-2.83771590878075,-1.97625219934551,1.17206543065538,-1.73845397472071,-1.17707467653256,-0.824106219594011,-0.97182531580755,-1.05728455844336,-0.873893315483888,-0.97182531580755,-2.53631899533982,-0.229415733870561
-0.547648235324603,-1.10681767787238,-1.68238204838412,0.333848930444794,0.613319648072744,-0.586032715327688,-0.434613493680177,1.31555405024227,-0.824106219594011,-0.97182531580755,0.945991447028269,0.336112813647649,-0.97182531580755,-0.133490473438938,-0.229415733870561
-0.820143886432422,0.295151380765969,1.223550580643,0.333848930444794,-0.681466275636382,0.293016357663844,0.869226987360353,1.31555405024227,1.03013277449251,0.97182531580755,-0.055646555707545,0.336112813647649,-0.97182531580755,1.0679237875115,-0.229415733870561
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.43570302709047,0.295151380765969,1.223550580643,0.333848930444794,0.613319648072744,-1.46508178831922,0.869226987360353,-1.17707467653256,-1.75122571663727,0.97182531580755,-0.055646555707545,-2.08389944461542,1.36055544213057,-0.133490473438938,-0.229415733870561
-0.629738107564046,1.69712043940432,1.223550580643,0.333848930444794,0.613319648072744,-0.586032715327688,0.869226987360353,1.31555405024227,1.03013277449251,0.97182531580755,0.945991447028269,1.54611894277919,-0.97182531580755,1.0679237875115,-0.229415733870561
