"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num"
-0.992502280287355,-1.46639513715093,0.0787858573541747,-1.59374972296261
0.943959783561413,0.999814866239273,0.0787858573541747,0.63148573928707
0.28399723855365,0.999814866239273,0.0787858573541747,1.74410347041191
0.892486729253904,-0.23329013545583,0.0787858573541747,-0.481131991837768
0.0294985396781149,0.999814866239273,1.45753836105224,-0.481131991837768
0.954370413662652,-1.46639513715093,0.0787858573541747,-0.481131991837768
-0.647444205101135,0.999814866239273,1.45753836105224,0.63148573928707
0.266559332821928,-0.23329013545583,0.0787858573541747,0.63148573928707
-0.891410825535076,-0.23329013545583,0.0787858573541747,-0.481131991837768
0.0332700880297017,0.999814866239273,-1.29996664634389,-0.481131991837768
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.63500825114316,-0.23329013545583,1.45753836105224,1.74410347041191
0.737112783070543,0.999814866239273,0.0787858573541747,-0.481131991837768
0.709431339959615,-0.23329013545583,NA,-0.481131991837768
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.429588442743793,0.999814866239273,-1.29996664634389,-0.481131991837768
0.42233595927882,-1.46639513715093,0.0787858573541747,0.63148573928707
NA,NA,NA,NA
0.32581726907357,-0.23329013545583,0.0787858573541747,-0.481131991837768
-1.00331457341218,0.999814866239273,-1.29996664634389,-0.481131991837768
0.637015595947235,0.999814866239273,-1.29996664634389,-1.59374972296261
-2.94520871427792,-1.46639513715093,1.45753836105224,1.74410347041191
-1.15721166105867,0.999814866239273,-1.29996664634389,-0.481131991837768
0.465199028911066,-1.46639513715093,-1.29996664634389,-1.59374972296261
0.57598086312938,-0.23329013545583,0.0787858573541747,1.74410347041191
-0.946944967668543,0.999814866239273,NA,-0.481131991837768
0.325879528537643,-0.23329013545583,-1.29996664634389,-0.481131991837768
0.167300717572508,-0.23329013545583,-1.29996664634389,-0.481131991837768
0.544589113880998,0.999814866239273,0.0787858573541747,-0.481131991837768
1.12456169786015,-0.23329013545583,0.0787858573541747,-1.59374972296261
-0.0654031940676255,0.999814866239273,1.45753836105224,0.63148573928707
-1.61311590210308,0.999814866239273,1.45753836105224,1.74410347041191
0.901087370300065,-1.46639513715093,-1.29996664634389,-0.481131991837768
0.445559869655646,-1.46639513715093,0.0787858573541747,-0.481131991837768
0.842058805072492,-1.46639513715093,0.0787858573541747,1.74410347041191
0.123825319988769,-0.23329013545583,1.45753836105224,0.63148573928707
1.16804436689718,-1.46639513715093,-1.29996664634389,-0.481131991837768
0.969159739627447,-0.23329013545583,0.0787858573541747,-0.481131991837768
-2.37636183059569,0.999814866239273,0.0787858573541747,0.63148573928707
-0.0447635318178441,0.999814866239273,1.45753836105224,0.63148573928707
NA,NA,NA,NA
NA,NA,NA,NA
