"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
0.827456893506657,-0.693670235826803,-1.24887217024511,-0.0744529196912674,-1.24887217024511,-1.59027603624139,-0.866025403784439,-0.792139428810286,-1.44115338424578,-1.24887217024511,-0.15585730003984,-0.801336675953013,-1.41783511391713,3.01511344577764
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.00029923110733,0.594574487851546,1.07046186021009,-0.89343503629521,1.07046186021009,0.477082810872417,NA,0.144025350692779,-0.192153784566104,1.07046186021009,-0.15585730003984,-0.801336675953013,1.2152872405004,-0.301511344577763
1.64370468537503,0.594574487851546,1.07046186021009,0.744529196912675,-0.0892051550175081,0.477082810872417,0.288675134594813,0.144025350692779,-0.192153784566104,-0.0892051550175081,-0.15585730003984,-0.801336675953013,-0.101273936708367,-0.301511344577763
0.204916291041039,0.594574487851546,-0.0892051550175081,0.744529196912675,-2.40853918547271,-1.59027603624139,-0.866025403784439,-1.72830420831335,-1.44115338424578,-1.24887217024511,-0.15585730003984,-0.801336675953013,-0.101273936708367,-0.301511344577763
0.621075493666199,-0.693670235826803,-1.24887217024511,0.744529196912675,-0.0892051550175081,-0.556596612684486,1.44337567297406,1.08019013019584,-0.192153784566104,-0.0892051550175081,-0.15585730003984,-0.801336675953013,1.2152872405004,-0.301511344577763
-0.125496130745881,-1.98191495950515,-1.24887217024511,0.744529196912675,-0.0892051550175081,-0.556596612684486,0.288675134594813,0.144025350692779,1.05684581511358,1.07046186021009,-0.15585730003984,0.500835422470633,-1.41783511391713,-0.301511344577763
-0.228255570041532,0.594574487851546,1.07046186021009,NA,1.07046186021009,1.51076223442932,-0.866025403784439,1.08019013019584,1.05684581511358,1.07046186021009,1.87028760047807,1.80300752089428,1.2152872405004,NA
-0.0665153766669682,0.594574487851546,1.07046186021009,0.744529196912675,1.07046186021009,1.51076223442932,1.44337567297406,1.08019013019584,1.05684581511358,1.07046186021009,1.87028760047807,1.80300752089428,1.2152872405004,-0.301511344577763
-1.54806249722235,0.594574487851546,-0.0892051550175081,-1.71241715289915,-0.0892051550175081,0.477082810872417,0.288675134594813,0.144025350692779,-0.192153784566104,-0.0892051550175081,-0.15585730003984,0.500835422470633,-0.101273936708367,-0.301511344577763
-0.0176336211466002,0.594574487851546,1.07046186021009,-1.71241715289915,1.07046186021009,0.477082810872417,-0.866025403784439,-0.792139428810286,-1.44115338424578,-1.24887217024511,-0.15585730003984,0.500835422470633,-0.101273936708367,-0.301511344577763
0.692548510999052,0.594574487851546,-0.0892051550175081,NA,-0.0892051550175081,-0.556596612684486,-0.866025403784439,-1.72830420831335,1.05684581511358,-0.0892051550175081,-0.15585730003984,0.500835422470633,-0.101273936708367,NA
0.784383180764852,-1.98191495950515,-1.24887217024511,0.744529196912675,-0.0892051550175081,-0.556596612684486,-0.866025403784439,0.144025350692779,-0.192153784566104,-1.24887217024511,-2.18200220055775,-0.801336675953013,-1.41783511391713,-0.301511344577763
-0.787822628422166,0.594574487851546,-0.0892051550175081,-0.0744529196912674,-0.0892051550175081,0.477082810872417,1.44337567297406,1.08019013019584,1.05684581511358,1.07046186021009,-0.15585730003984,-0.801336675953013,-0.101273936708367,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
