"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22c_num","TX_RESP_Q22h_num","TX_RESP_Q19_num"
0.462660800887569,-0.183737831686452,1.11856437881815,-0.0416125189288239,-0.984250984251476,0.520816666399991,-0.838504400618282,-0.391292790435615
-1.36029205276848,-0.183737831686452,-1.78141734404372,-1.41482564358001,-0.984250984251476,0.520816666399991,1.41900744720017,3.91292790435615
-1.47487995042927,-0.183737831686452,-0.331426482612785,-0.0416125189288239,-0.196850196850295,0.520816666399991,0.290251523290944,1.76081755696027
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.1338388197642,1.37803373764839,-0.331426482612785,-1.41482564358001,-0.196850196850295,1.71125476102854,1.41900744720017,-0.391292790435615
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.408122104711051,-0.183737831686452,-0.331426482612785,1.33160060572237,-0.984250984251476,-0.66962142822856,-1.96726032452751,-0.391292790435615
0.545119970088943,1.37803373764839,-0.331426482612785,-0.0416125189288239,1.37795137795207,-0.66962142822856,-1.96726032452751,-0.391292790435615
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.05386390535396,-0.183737831686452,1.11856437881815,-1.41482564358001,1.37795137795207,-1.86005952285711,-0.838504400618282,-0.391292790435615
0.726342115656802,-0.183737831686452,-0.331426482612785,-0.0416125189288239,1.37795137795207,0.520816666399991,-0.838504400618282,-0.391292790435615
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.146093495123585,-0.183737831686452,1.11856437881815,1.33160060572237,1.37795137795207,1.71125476102854,0.290251523290944,-0.391292790435615
0.837796320198019,-0.183737831686452,-1.78141734404372,1.33160060572237,-0.984250984251476,-0.66962142822856,0.290251523290944,-0.391292790435615
2.38165171539736,1.37803373764839,1.11856437881815,1.33160060572237,1.37795137795207,0.520816666399991,-0.838504400618282,-0.391292790435615
1.04553622231248,NA,1.11856437881815,1.33160060572237,-0.196850196850295,NA,-0.838504400618282,-0.391292790435615
NA,NA,NA,NA,NA,NA,NA,NA
0.776937725484238,-0.183737831686452,1.11856437881815,1.33160060572237,1.37795137795207,-0.66962142822856,0.290251523290944,-0.391292790435615
0.335061640473017,1.37803373764839,-0.331426482612785,-0.0416125189288239,-0.196850196850295,-0.66962142822856,-0.838504400618282,-0.391292790435615
NA,NA,NA,NA,NA,NA,NA,NA
-2.08038726074068,-1.74550940102129,-0.331426482612785,-1.41482564358001,-0.196850196850295,1.71125476102854,-0.838504400618282,-0.391292790435615
NA,NA,NA,NA,NA,NA,NA,NA
-0.604418204218922,-1.74550940102129,-1.78141734404372,-0.0416125189288239,NA,-0.66962142822856,-0.838504400618282,1.76081755696027
0.220488943182728,1.37803373764839,-0.331426482612785,-0.0416125189288239,1.37795137795207,-0.66962142822856,-0.838504400618282,1.76081755696027
