"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num"
0.0684150448308516,0.560501739894458,-1.20392825106915,0.943345114627052,1.68689301516389,1.0229951119836
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.41538475765403,0.560501739894458,-0.442620680540129,-1.05719711121997,0.544996204899104,-0.138242582700486
0.149083009155781,0.560501739894458,1.07999446051791,-1.05719711121997,1.68689301516389,-0.138242582700486
0.837607848416771,0.560501739894458,1.07999446051791,-1.05719711121997,-0.596900605365686,-0.138242582700486
NA,NA,NA,NA,NA,NA
1.62528500099427,0.560501739894458,1.07999446051791,-1.05719711121997,-1.73879741563048,-1.29948027738457
-1.2604589075925,-0.890208645714727,-1.20392825106915,-1.05719711121997,-0.596900605365686,1.0229951119836
-0.0220169941201994,0.560501739894458,-0.442620680540129,-1.05719711121997,-0.596900605365686,1.0229951119836
NA,NA,NA,NA,NA,NA
0.542191222441843,0.560501739894458,1.07999446051791,-1.05719711121997,-0.596900605365686,1.0229951119836
1.27068607147775,0.560501739894458,1.07999446051791,-1.05719711121997,-0.596900605365686,-2.46071797206866
0.500736071303476,0.560501739894458,-1.20392825106915,-1.05719711121997,-0.596900605365686,-0.138242582700486
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.48269186709208,-0.890208645714727,0.318686889988893,0.276497706011377,-0.596900605365686,-0.138242582700486
-1.05007281592046,0.560501739894458,1.07999446051791,0.943345114627052,0.544996204899104,-0.138242582700486
-0.334900215759361,-0.890208645714727,-1.20392825106915,0.943345114627052,-0.596900605365686,-1.29948027738457
NA,NA,NA,NA,NA,NA
-0.965297972766111,0.560501739894458,-1.20392825106915,0.943345114627052,-0.596900605365686,1.0229951119836
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.23911985549871,-0.890208645714727,-1.20392825106915,0.943345114627052,0.544996204899104,-0.138242582700486
NA,NA,NA,NA,NA,NA
