"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q19_num"
0.208766981517248,-1.10075855208043,0.828078671210825
1.31271243211865,1.3090101700416,-0.621059003408119
-0.231510032593218,-1.10075855208043,-0.621059003408119
-2.02370476524542,-0.29750231137309,0.828078671210825
-0.28894870931108,-0.29750231137309,-0.621059003408119
-0.63062215818028,0.505753929334254,-0.621059003408119
0.0528294188696737,0.505753929334254,-0.621059003408119
0.521171415666122,-1.10075855208043,0.828078671210825
0.190901360423208,-1.10075855208043,2.27721634582977
NA,NA,NA
0.638694363180054,-1.10075855208043,-0.621059003408119
1.37203083183801,0.505753929334254,-0.621059003408119
-0.236919449072768,-1.10075855208043,-0.621059003408119
-1.6183475658944,-0.29750231137309,-0.621059003408119
NA,NA,NA
-0.353811294184926,-1.10075855208043,-0.621059003408119
NA,NA,NA
1.40956229776224,0.505753929334254,-0.621059003408119
-0.943521958269453,-1.10075855208043,-0.621059003408119
-1.707661084182,-0.29750231137309,2.27721634582977
0.746083864163577,1.3090101700416,-0.621059003408119
-1.33498336172744,NA,NA
NA,NA,NA
1.42696839621025,1.3090101700416,-0.621059003408119
0.467294404574418,1.3090101700416,-0.621059003408119
0.361107967838695,1.3090101700416,-0.621059003408119
1.10310338104855,-1.10075855208043,0.828078671210825
-1.49784459246576,NA,2.27721634582977
1.22299561078503,1.3090101700416,-0.621059003408119
-0.769380453949049,0.505753929334254,0.828078671210825
0.126471147383868,-1.10075855208043,0.828078671210825
0.179911915494902,1.3090101700416,-0.621059003408119
NA,NA,NA
0.296649636201295,0.505753929334254,-0.621059003408119
NA,NA,NA
