"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA
-0.213632051364379,NA,0.245252047820996,-1.83656553734763,1.36346467251403,1.49904604968237,0.283717913540008,2.60381182418989
-1.08062478729532,NA,1.25078544388708,NA,1.36346467251403,0.360881456405015,1.44696135905404,1.02445055377963
-0.335317799836283,0.58169796893434,0.245252047820996,-0.68871207650536,1.36346467251403,1.49904604968237,-0.879525531974023,NA
-1.56096227534442,-0.997196518173155,1.25078544388708,1.60699484517917,1.36346467251403,-0.77728313687234,-0.879525531974023,1.02445055377963
0.052564060116667,0.58169796893434,-0.760281348245088,0.459141384336906,0.0929635003986836,-0.77728313687234,0.283717913540008,2.60381182418989
-0.462341911584073,0.58169796893434,1.25078544388708,0.459141384336906,0.0929635003986836,1.49904604968237,0.283717913540008,-0.554910716630632
-0.691965369921804,-2.57609100528065,-0.760281348245088,0.459141384336906,0.0929635003986836,-0.77728313687234,-0.879525531974023,-0.554910716630632
-0.0842155877687477,0.58169796893434,0.245252047820996,0.459141384336906,0.0929635003986836,1.49904604968237,0.283717913540008,NA
0.413683579293985,0.58169796893434,0.245252047820996,-1.83656553734763,0.0929635003986836,0.360881456405015,0.283717913540008,1.02445055377963
0.941586801853956,0.58169796893434,1.25078544388708,0.459141384336906,0.0929635003986836,-0.77728313687234,0.283717913540008,-0.554910716630632
1.33546533376703,-0.997196518173155,-0.760281348245088,-0.68871207650536,0.0929635003986836,0.360881456405015,-0.879525531974023,NA
0.583002008548256,0.58169796893434,0.245252047820996,0.459141384336906,0.0929635003986836,0.360881456405015,-0.879525531974023,-0.554910716630632
0.699957829554533,0.58169796893434,1.25078544388708,0.459141384336906,0.0929635003986836,0.360881456405015,0.283717913540008,-0.554910716630632
1.39481878046354,0.58169796893434,0.245252047820996,0.459141384336906,-1.17753767171666,-1.91544773014969,-2.04276897748805,-0.554910716630632
-1.2251728752242,0.58169796893434,-1.76581474431117,-0.68871207650536,-2.448038843832,0.360881456405015,0.283717913540008,-0.554910716630632
0.577995858690241,0.58169796893434,-0.760281348245088,0.459141384336906,0.0929635003986836,0.360881456405015,0.283717913540008,-0.554910716630632
-0.585878500277866,-0.997196518173155,-0.760281348245088,0.459141384336906,-1.17753767171666,-1.91544773014969,0.283717913540008,-0.554910716630632
0.373029589005889,-0.997196518173155,0.245252047820996,-0.68871207650536,-1.17753767171666,0.360881456405015,1.44696135905404,-0.554910716630632
2.08056668949146,-0.997196518173155,-0.760281348245088,-0.68871207650536,0.0929635003986836,-0.77728313687234,-0.879525531974023,-0.554910716630632
-0.38341530552252,0.58169796893434,1.25078544388708,1.60699484517917,1.36346467251403,0.360881456405015,0.283717913540008,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.80821814718964,-2.57609100528065,-0.760281348245088,-0.68871207650536,0.0929635003986836,-0.77728313687234,-2.04276897748805,-0.554910716630632
-0.97664675833429,0.58169796893434,1.25078544388708,1.60699484517917,1.36346467251403,1.49904604968237,1.44696135905404,-0.554910716630632
-0.32722326452645,0.58169796893434,0.245252047820996,0.459141384336906,0.0929635003986836,0.360881456405015,1.44696135905404,1.02445055377963
-1.04048308728142,0.58169796893434,1.25078544388708,0.459141384336906,1.36346467251403,1.49904604968237,0.283717913540008,1.02445055377963
-0.209326794292041,0.58169796893434,0.245252047820996,-0.68871207650536,1.36346467251403,0.360881456405015,0.283717913540008,-0.554910716630632
-1.09092914591864,0.58169796893434,1.25078544388708,0.459141384336906,0.0929635003986836,0.360881456405015,0.283717913540008,-0.554910716630632
1.49037251237491,0.58169796893434,-1.76581474431117,-0.68871207650536,-1.17753767171666,-0.77728313687234,-2.04276897748805,-0.554910716630632
1.02610972747803,-0.997196518173155,-1.76581474431117,-0.68871207650536,-1.17753767171666,-0.77728313687234,0.283717913540008,-0.554910716630632
-0.582846105851531,0.58169796893434,0.245252047820996,1.60699484517917,0.0929635003986836,0.360881456405015,0.283717913540008,1.02445055377963
NA,NA,NA,NA,NA,NA,NA,NA
-1.20219616829979,NA,1.25078544388708,1.60699484517917,1.36346467251403,1.49904604968237,1.44696135905404,2.60381182418989
-0.0343962310475361,0.58169796893434,-1.76581474431117,-1.83656553734763,-1.17753767171666,0.360881456405015,0.283717913540008,-0.554910716630632
1.21489421531527,-0.997196518173155,-1.76581474431117,0.459141384336906,0.0929635003986836,-1.91544773014969,-2.04276897748805,-0.554910716630632
-1.57564610399693,0.58169796893434,0.245252047820996,1.60699484517917,1.36346467251403,0.360881456405015,1.44696135905404,-0.554910716630632
0.171671283820094,0.58169796893434,0.245252047820996,0.459141384336906,0.0929635003986836,0.360881456405015,-0.879525531974023,-0.554910716630632
-1.32445991643477,0.58169796893434,-0.760281348245088,0.459141384336906,-1.17753767171666,-0.77728313687234,0.283717913540008,-0.554910716630632
0.267128892282583,0.58169796893434,1.25078544388708,-0.68871207650536,0.0929635003986836,-0.77728313687234,0.283717913540008,-0.554910716630632
2.02945136692398,-2.57609100528065,-0.760281348245088,-0.68871207650536,-1.17753767171666,-1.91544773014969,-0.879525531974023,-0.554910716630632
0.0145847180459241,-0.997196518173155,0.245252047820996,-0.68871207650536,-1.17753767171666,-0.77728313687234,0.283717913540008,-0.554910716630632
-1.14263220859977,0.58169796893434,-0.760281348245088,-0.68871207650536,0.0929635003986836,-0.77728313687234,0.283717913540008,-0.554910716630632
0.0728819332514356,0.58169796893434,0.245252047820996,-1.83656553734763,-1.17753767171666,0.360881456405015,1.44696135905404,-0.554910716630632
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.417671078744651,0.58169796893434,-0.760281348245088,-0.68871207650536,-1.17753767171666,0.360881456405015,-0.879525531974023,1.02445055377963
