"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num"
NA,NA,NA,NA,NA,NA,NA,NA
-1.45781374777585,NA,-0.876283114894702,0.245252047820996,1.36346467251403,1.24142218131386,1.49904604968237,1.31891525312809
0.730010546989477,NA,0.705301043695736,1.25078544388708,1.36346467251403,1.24142218131386,0.360881456405015,0.146546139236454
-1.69676258769692,0.58169796893434,NA,0.245252047820996,1.36346467251403,1.24142218131386,1.49904604968237,0.146546139236454
0.339531203471128,-0.997196518173155,-0.876283114894702,1.25078544388708,1.36346467251403,-1.12319149737921,-0.77728313687234,-1.02582297465518
1.37988040285448,0.58169796893434,1.49609312299096,-0.760281348245088,0.0929635003986836,0.0591153419673265,-0.77728313687234,0.146546139236454
-1.14905548245295,0.58169796893434,-0.876283114894702,1.25078544388708,0.0929635003986836,0.0591153419673265,1.49904604968237,1.31891525312809
-0.828330256674087,-2.57609100528065,-0.876283114894702,-0.760281348245088,0.0929635003986836,NA,-0.77728313687234,NA
0.0911937889270861,0.58169796893434,NA,0.245252047820996,0.0929635003986836,0.0591153419673265,1.49904604968237,0.146546139236454
0.096268959529528,0.58169796893434,-0.876283114894702,0.245252047820996,0.0929635003986836,0.0591153419673265,0.360881456405015,0.146546139236454
-0.752400504156123,0.58169796893434,-0.876283114894702,1.25078544388708,0.0929635003986836,0.0591153419673265,-0.77728313687234,0.146546139236454
1.87966722788275,-0.997196518173155,NA,-0.760281348245088,0.0929635003986836,0.0591153419673265,0.360881456405015,1.31891525312809
0.763095189894191,0.58169796893434,1.49609312299096,0.245252047820996,0.0929635003986836,0.0591153419673265,0.360881456405015,-1.02582297465518
0.00255470168219414,0.58169796893434,-0.876283114894702,1.25078544388708,0.0929635003986836,0.0591153419673265,0.360881456405015,0.146546139236454
0.458525911086642,0.58169796893434,-0.876283114894702,0.245252047820996,-1.17753767171666,-2.30549833672574,-1.91544773014969,-1.02582297465518
0.48332108311444,0.58169796893434,0.705301043695736,-1.76581474431117,-2.448038843832,-1.12319149737921,0.360881456405015,0.146546139236454
-0.659665038574688,0.58169796893434,-0.876283114894702,-0.760281348245088,0.0929635003986836,0.0591153419673265,0.360881456405015,0.146546139236454
0.230588688221423,-0.997196518173155,1.49609312299096,-0.760281348245088,-1.17753767171666,-2.30549833672574,-1.91544773014969,-1.02582297465518
1.11753548182916,-0.997196518173155,-0.876283114894702,0.245252047820996,-1.17753767171666,1.24142218131386,0.360881456405015,1.31891525312809
-0.0770456145894756,-0.997196518173155,1.49609312299096,-0.760281348245088,0.0929635003986836,0.0591153419673265,-0.77728313687234,-1.02582297465518
-1.46867329349535,0.58169796893434,NA,1.25078544388708,1.36346467251403,1.24142218131386,0.360881456405015,0.146546139236454
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.530509996174435,-2.57609100528065,-0.085491035599483,-0.760281348245088,0.0929635003986836,0.0591153419673265,-0.77728313687234,-2.19819208854681
