"PROFICIENCIA_MT_SAEB","TX_RESP_Q23g_num","TX_RESP_Q19_num"
NA,NA,NA
NA,NA,NA
-1.02945151596193,-1.39703455379057,2.08893187146837
-1.62406122519113,1.25733109841151,2.08893187146837
-0.299711789305961,0.372542547677486,-0.464207082548528
0.839070904099428,-1.39703455379057,-0.464207082548528
-1.61220912879441,0.372542547677486,-0.464207082548528
-1.7510542138965,0.372542547677486,-0.464207082548528
0.765527787916509,1.25733109841151,-0.464207082548528
0.300042125296338,-1.39703455379057,-0.464207082548528
0.040467718537487,-1.39703455379057,-0.464207082548528
0.591245769580318,-1.39703455379057,-0.464207082548528
-0.868285731648533,1.25733109841151,-0.464207082548528
NA,NA,NA
0.051299339676604,-0.512246003056543,2.08893187146837
NA,NA,NA
1.67286479446478,1.25733109841151,-0.464207082548528
0.836505772927056,-0.512246003056543,-0.464207082548528
NA,NA,NA
-1.39191618419034,1.25733109841151,NA
0.320409483444201,-0.512246003056543,-0.464207082548528
NA,NA,NA
1.20807337657236,-0.512246003056543,NA
0.575726883811652,1.25733109841151,2.08893187146837
0.500086999583074,-0.512246003056543,-0.464207082548528
NA,NA,NA
0.963280464675476,-1.39703455379057,-0.464207082548528
1.17522818889048,-1.39703455379057,-0.464207082548528
-0.378561544871448,0.372542547677486,NA
-0.544409507106979,1.25733109841151,-0.464207082548528
NA,NA,NA
NA,NA,NA
-0.246462432973031,-0.512246003056543,NA
-0.727794460860063,0.372542547677486,2.08893187146837
0.5307694055655,-0.512246003056543,-0.464207082548528
NA,NA,NA
-1.48729896510634,0.372542547677486,-0.464207082548528
-0.683890476052668,1.25733109841151,-0.464207082548528
0.145967529035214,-1.39703455379057,-0.464207082548528
0.533221561874579,1.25733109841151,-0.464207082548528
0.108195206677371,-0.512246003056543,-0.464207082548528
0.320731876234986,0.372542547677486,-0.464207082548528
-1.53704396607681,-0.512246003056543,2.08893187146837
0.640672192790554,0.372542547677486,NA
NA,NA,NA
1.11159272977882,-0.512246003056543,-0.464207082548528
NA,NA,NA
0.446770380628019,1.25733109841151,-0.464207082548528
2.04440065160578,-0.512246003056543,-0.464207082548528
-1.54000000163042,1.25733109841151,-0.464207082548528
NA,NA,NA
NA,NA,NA
