"PROFICIENCIA_LP_SAEB","TX_RESP_Q22h_num"
NA,NA
NA,NA
-1.58864601272611,-2.0012254078993
-0.868143410956447,0.426490660699851
-1.55713594248492,0.426490660699851
0.380651974373499,0.426490660699851
-0.345015923695872,0.426490660699851
-2.23667452068418,0.426490660699851
0.6440868952564,1.64034869499943
-1.69175006273312,0.426490660699851
0.714031458371932,-0.787367373599724
0.774601458305562,1.64034869499943
-1.19593270140021,0.426490660699851
NA,NA
1.27571134781292,-0.787367373599724
NA,NA
0.977956661616456,0.426490660699851
1.44359114748484,-0.787367373599724
NA,NA
-0.943409698836501,NA
1.09261929839378,-0.787367373599724
NA,NA
0.643207925344045,-0.787367373599724
0.26656248488071,0.426490660699851
0.813086144737153,-0.787367373599724
NA,NA
-0.814506012091219,0.426490660699851
-0.317537716092549,-0.787367373599724
-0.712768883716024,-0.787367373599724
-0.739134675812335,1.64034869499943
NA,NA
NA,NA
0.379423980202586,0.426490660699851
0.686962956474171,-0.787367373599724
0.302023862291358,-0.787367373599724
NA,NA
-0.493163701638576,1.64034869499943
-0.977385101175844,0.426490660699851
0.281419862576289,0.426490660699851
-0.227224929498773,-0.787367373599724
1.50307788612622,-0.787367373599724
-0.238102989943558,0.426490660699851
0.0939072629685547,1.64034869499943
1.97788618213518,-2.0012254078993
NA,NA
0.489308864097514,0.426490660699851
NA,NA
0.382695926367592,0.426490660699851
0.86671419984605,-2.0012254078993
-1.0429954961766,0.426490660699851
NA,NA
NA,NA
