"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q19_num"
-0.104498555741276,-0.670027929425449,-0.586587018069058
-0.674422137596261,NA,-0.586587018069058
1.1631675888947,0.773109149337056,-0.586587018069058
-0.264584992229628,0.773109149337056,1.23835037147912
NA,NA,NA
-0.123888598339223,0.773109149337056,-0.586587018069058
-0.705302962046495,-0.670027929425449,1.23835037147912
NA,NA,NA
NA,NA,NA
0.903917601061944,0.773109149337056,1.23835037147912
0.1896879754371,0.773109149337056,1.23835037147912
0.820265326963637,-0.670027929425449,-0.586587018069058
NA,NA,NA
0.873781002338069,0.773109149337056,-0.586587018069058
NA,NA,NA
NA,NA,NA
-1.56486163105169,-0.670027929425449,1.23835037147912
NA,NA,NA
0.0598957083898648,0.773109149337056,-0.586587018069058
NA,NA,NA
-0.0625148479748785,0.773109149337056,-0.586587018069058
-1.60884894223175,-0.670027929425449,-0.586587018069058
1.38235386881069,0.773109149337056,-0.586587018069058
NA,NA,NA
1.12643110481756,0.773109149337056,-0.586587018069058
-2.22124108852258,-2.11316500818795,-0.586587018069058
1.26689717088909,-0.670027929425449,-0.586587018069058
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.265017706676255,-0.670027929425449,-0.586587018069058
NA,NA,NA
1.0069974733592,0.773109149337056,-0.586587018069058
0.693909386407076,0.773109149337056,NA
NA,NA,NA
0.829047045328485,-2.11316500818795,-0.586587018069058
0.467455316665041,-2.11316500818795,-0.586587018069058
0.85007708183941,0.773109149337056,-0.586587018069058
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.35369343894696,-0.670027929425449,1.23835037147912
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.237178275949667,0.773109149337056,-0.586587018069058
-1.60615321131268,0.773109149337056,3.0632877610273
-0.565745974729018,-0.670027929425449,1.23835037147912
-0.750287839752833,0.773109149337056,-0.586587018069058
NA,NA,NA
