"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.90301659167397,-0.753125106443116,-2.26077666104176,-1.51051867471629,-1.48854436655754,-1.30267080243329,-1.41804024988327,-1.53952003923934,1.6549781506693,-0.346109327621587,-0.204124145231932
-0.530525068292489,1.32550018733988,0,0.449073119510249,-0.405966645424784,-0.355273855209079,-0.386738249968166,-0.592123092015132,0.581478809694617,-0.346109327621587,-0.204124145231932
-0.181867345179125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0866990077441175,-0.753125106443116,-1.13038833052088,-1.51051867471629,-1.48854436655754,-1.30267080243329,-1.41804024988327,-1.53952003923934,-1.56551987225474,-0.346109327621587,-0.204124145231932
-0.873566759699634,1.32550018733988,1.13038833052088,1.42886901662352,1.75918879684073,1.53952003923934,1.67586574986205,1.30267080243329,1.6549781506693,1.73054663810793,-0.204124145231932
0.17359197017439,-0.753125106443116,0,0.449073119510249,-0.405966645424784,-0.355273855209079,-0.386738249968166,0.355273855209079,0.581478809694617,-0.346109327621587,-0.204124145231932
1.40436152941509,-0.753125106443116,0,-0.530722777603022,-0.405966645424784,-0.355273855209079,-0.386738249968166,-0.592123092015132,0.581478809694617,-0.346109327621587,-0.204124145231932
0.326628543715435,1.32550018733988,0,1.42886901662352,0.676611075707973,0.592123092015132,0.644563749946943,1.30267080243329,1.6549781506693,-0.346109327621587,-0.204124145231932
1.27399171358143,-0.753125106443116,-1.13038833052088,-0.530722777603022,-0.405966645424784,-0.355273855209079,-0.386738249968166,-1.53952003923934,-0.492020531280061,-0.346109327621587,-0.204124145231932
-0.306876957176902,1.32550018733988,1.13038833052088,0.449073119510249,1.75918879684073,1.53952003923934,0.644563749946943,1.30267080243329,0.581478809694617,-0.346109327621587,-0.204124145231932
1.66266603463805,-0.753125106443116,0,-0.530722777603022,-0.405966645424784,-0.355273855209079,-0.386738249968166,-0.592123092015132,0.581478809694617,-0.346109327621587,-0.204124145231932
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.905439747281822,1.32550018733988,1.13038833052088,0.449073119510249,-0.405966645424784,1.53952003923934,1.67586574986205,0.355273855209079,0.581478809694617,3.80720260383745,-0.204124145231932
-0.0813397720863758,-0.753125106443116,-1.13038833052088,-1.51051867471629,-0.405966645424784,-1.30267080243329,-1.41804024988327,-1.53952003923934,-0.492020531280061,-0.346109327621587,-0.204124145231932
-0.0622297663937382,1.32550018733988,1.13038833052088,-0.530722777603022,0.676611075707973,0.592123092015132,-0.386738249968166,0.355273855209079,-0.492020531280061,-0.346109327621587,-0.204124145231932
-1.52451557402618,-0.0602500085154492,1.13038833052088,1.42886901662352,1.75918879684073,1.53952003923934,1.67586574986205,1.30267080243329,0.581478809694617,-0.346109327621587,-0.204124145231932
0.466429893278052,-0.753125106443116,1.13038833052088,0.449073119510249,-0.405966645424784,-0.355273855209079,0.644563749946943,-0.592123092015132,-0.492020531280061,-0.346109327621587,-0.204124145231932
0.00235447500511651,1.32550018733988,-1.13038833052088,-0.530722777603022,0.676611075707973,0.592123092015132,0.644563749946943,0.355273855209079,-0.492020531280061,-0.346109327621587,-0.204124145231932
1.1436838787518,-0.753125106443116,0,0.449073119510249,0.676611075707973,0.592123092015132,0.644563749946943,0.355273855209079,0.581478809694617,-0.346109327621587,-0.204124145231932
-1.04532471222902,-0.753125106443116,0,-0.530722777603022,-0.405966645424784,-1.30267080243329,-0.386738249968166,1.30267080243329,-0.492020531280061,-0.346109327621587,-0.204124145231932
0.224659582218414,-0.753125106443116,-1.13038833052088,0.449073119510249,-0.405966645424784,-0.355273855209079,-0.386738249968166,-0.592123092015132,0.581478809694617,-0.346109327621587,-0.204124145231932
-0.607507253216668,-0.753125106443116,0,-0.530722777603022,-0.405966645424784,-0.355273855209079,-0.386738249968166,-0.592123092015132,-1.56551987225474,-0.346109327621587,-0.204124145231932
-1.24961290446988,1.32550018733988,0,-0.530722777603022,-0.405966645424784,-0.355273855209079,-0.386738249968166,0.355273855209079,-1.56551987225474,-0.346109327621587,-0.204124145231932
0.724502211780458,-0.753125106443116,-1.13038833052088,-1.51051867471629,-1.48854436655754,-1.30267080243329,-1.41804024988327,-0.592123092015132,-0.492020531280061,-0.346109327621587,-0.204124145231932
-1.85038155643625,NA,1.13038833052088,1.42886901662352,1.75918879684073,1.53952003923934,1.67586574986205,1.30267080243329,-1.56551987225474,1.73054663810793,4.69485534033442
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,-0.753125106443116,1.13038833052088,1.42886901662352,-0.405966645424784,-0.355273855209079,-0.386738249968166,0.355273855209079,-0.492020531280061,-0.346109327621587,-0.204124145231932
