"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.484418317771332,-0.753125106443116,-1.53589529557661,-2.26077666104176,-1.51051867471629,-0.191986911947076,-1.48854436655754,-1.30267080243329,-1.41804024988327,-1.27675021204843,-1.53952003923934,-0.361667190822395,-0.950413313049791,-0.346109327621587,-0.204124145231932
-0.38828718572944,1.32550018733988,-1.53589529557661,0,0.449073119510249,-1.34390838362953,-0.405966645424784,-0.355273855209079,-0.386738249968166,0.055510878784714,-0.592123092015132,-0.361667190822395,0.250108766592051,-0.346109327621587,-0.204124145231932
0.0553856312159207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0268062850181062,-0.753125106443116,0.767947647788304,-1.13038833052088,-1.51051867471629,-1.34390838362953,-1.48854436655754,-1.30267080243329,-1.41804024988327,-1.27675021204843,-1.53952003923934,-1.60166898792775,1.45063084623389,-0.346109327621587,-0.204124145231932
-1.56537753388393,1.32550018733988,0.767947647788304,1.13038833052088,1.42886901662352,2.11185603141784,1.75918879684073,1.53952003923934,1.67586574986205,1.38777196961785,1.30267080243329,2.11833640338832,1.45063084623389,1.73054663810793,-0.204124145231932
0.494169109911555,-0.753125106443116,0.767947647788304,0,0.449073119510249,-0.191986911947076,-0.405966645424784,-0.355273855209079,-0.386738249968166,1.38777196961785,0.355273855209079,-0.361667190822395,0.250108766592051,-0.346109327621587,-0.204124145231932
1.48975090409867,-0.753125106443116,0.767947647788304,0,-0.530722777603022,-0.191986911947076,-0.405966645424784,-0.355273855209079,-0.386738249968166,0.055510878784714,-0.592123092015132,-1.60166898792775,-2.15093539269163,-0.346109327621587,-0.204124145231932
0.446521242823271,1.32550018733988,0.767947647788304,0,1.42886901662352,-0.191986911947076,0.676611075707973,0.592123092015132,0.644563749946943,1.38777196961785,1.30267080243329,0.878334606282961,1.45063084623389,-0.346109327621587,-0.204124145231932
