"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q19_num"
-1.22764582736213,-1.36723011297228,1.2493099122136,1.92094943625651,2.64462617756227
-0.988234813484058,0.97659293783734,NA,NA,1.05785047102491
-0.397398276619776,-1.36723011297228,1.2493099122136,1.92094943625651,1.05785047102491
-1.20021483771431,-0.585955762702404,1.2493099122136,1.92094943625651,2.64462617756227
NA,NA,NA,NA,NA
-0.592311070352942,-0.585955762702404,1.2493099122136,0.573790091349349,2.64462617756227
-1.59147871186785,0.97659293783734,1.2493099122136,1.92094943625651,2.64462617756227
NA,NA,NA,NA,NA
0.0451832854665774,0.195318587567468,0.105873721374034,0.573790091349349,-0.528925235512454
0.493947705368085,-1.36723011297228,1.2493099122136,0.573790091349349,-0.528925235512454
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.463232364377976,0.97659293783734,-1.03756246946553,-0.773369253557817,1.05785047102491
-0.519742323400363,NA,1.2493099122136,0.573790091349349,NA
-1.13818534808453,NA,0.105873721374034,0.573790091349349,NA
0.374590214364503,0.97659293783734,-1.03756246946553,-0.773369253557817,-0.528925235512454
0.265528092776661,-1.36723011297228,-2.1809986603051,-2.12052859846498,-0.528925235512454
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.49128888857548,0.195318587567468,-1.03756246946553,0.573790091349349,-0.528925235512454
0.191167108994853,NA,-1.03756246946553,0.573790091349349,NA
-0.677861333269386,-1.36723011297228,1.2493099122136,0.573790091349349,1.05785047102491
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.465524638790345,0.97659293783734,0.105873721374034,-0.773369253557817,1.05785047102491
NA,NA,NA,NA,NA
-0.173775339086691,0.195318587567468,1.2493099122136,0.573790091349349,1.05785047102491
1.91654887421651,0.195318587567468,1.2493099122136,-0.773369253557817,-0.528925235512454
-0.452102586973855,-0.585955762702404,1.2493099122136,-0.773369253557817,-0.528925235512454
0.935184677365242,-1.36723011297228,0.105873721374034,-0.773369253557817,-0.528925235512454
-0.201279215693305,0.97659293783734,-1.03756246946553,-0.773369253557817,-0.528925235512454
0.52656503189889,0.97659293783734,-1.03756246946553,-0.773369253557817,-0.528925235512454
1.26460650830659,-1.36723011297228,0.105873721374034,0.573790091349349,-0.528925235512454
-1.62340445052999,-0.585955762702404,0.105873721374034,-0.773369253557817,-0.528925235512454
-0.390508902281741,0.195318587567468,1.2493099122136,-0.773369253557817,-0.528925235512454
NA,NA,NA,NA,NA
-0.526630180923263,-1.36723011297228,-1.03756246946553,-0.773369253557817,-0.528925235512454
0.396830396516297,0.97659293783734,-1.03756246946553,-0.773369253557817,-0.528925235512454
2.04255475222738,0.97659293783734,-1.03756246946553,-0.773369253557817,-0.528925235512454
0.338708169449773,-0.585955762702404,0.105873721374034,0.573790091349349,-0.528925235512454
1.15354985465008,0.195318587567468,-2.1809986603051,-0.773369253557817,-0.528925235512454
-0.277712089115604,0.97659293783734,0.105873721374034,-0.773369253557817,-0.528925235512454
1.458835138582,0.97659293783734,0.105873721374034,-0.773369253557817,-0.528925235512454
0.637260257780863,0.97659293783734,-1.03756246946553,-0.773369253557817,-0.528925235512454
1.0639585034983,0.97659293783734,-1.03756246946553,-2.12052859846498,-0.528925235512454
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.39815734992882,-1.36723011297228,-1.03756246946553,1.92094943625651,-0.528925235512454
-1.16142503157717,-0.585955762702404,0.105873721374034,0.573790091349349,1.05785047102491
-2.112387995419,-1.36723011297228,1.2493099122136,0.573790091349349,1.05785047102491
0.215334870463084,-0.585955762702404,1.2493099122136,0.573790091349349,-0.528925235512454
1.00106339142133,NA,0.105873721374034,-0.773369253557817,NA
0.831212242264496,0.97659293783734,0.105873721374034,0.573790091349349,-0.528925235512454
-0.906151537580178,0.97659293783734,0.105873721374034,0.573790091349349,-0.528925235512454
0.942646662721708,NA,-1.03756246946553,0.573790091349349,NA
1.28859877160275,0.97659293783734,0.105873721374034,-0.773369253557817,-0.528925235512454
-0.743748961940732,NA,0.105873721374034,-0.773369253557817,NA
0.15954329637673,0.97659293783734,-1.03756246946553,-0.773369253557817,-0.528925235512454
NA,NA,NA,NA,NA
-1.46650059585873,0.97659293783734,0.105873721374034,0.573790091349349,-0.528925235512454
0.144854325566382,-1.36723011297228,0.105873721374034,0.573790091349349,-0.528925235512454
0.7856818161156,0.97659293783734,0.105873721374034,-0.773369253557817,-0.528925235512454
-1.48626882172578,-1.36723011297228,1.2493099122136,1.92094943625651,-0.528925235512454
1.03611701577584,NA,0.105873721374034,0.573790091349349,NA
1.3238234235163,0.97659293783734,-1.03756246946553,-0.773369253557817,-0.528925235512454
-0.396583214677052,0.195318587567468,1.2493099122136,-0.773369253557817,-0.528925235512454
-1.01433462488175,-1.36723011297228,-1.03756246946553,-0.773369253557817,-0.528925235512454
0.336567890074301,0.97659293783734,-1.03756246946553,0.573790091349349,-0.528925235512454
NA,NA,NA,NA,NA
