"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num"
-0.120972031354027,-1.58772444383101,-0.233030530272224,-0.515956122337966
-0.123017255629539,-1.58772444383101,2.13312562326113,1.86811699467195
-0.120652346078081,0.975589718498572,-0.233030530272224,-0.515956122337966
-0.120630910622065,-0.306067362666218,-1.4161086070389,-1.70799268084292
-0.122237419027493,0.975589718498572,2.13312562326113,1.86811699467195
-0.118712194427354,0.975589718498572,-0.233030530272224,-0.515956122337966
-0.121658409627515,-1.58772444383101,-0.233030530272224,-1.70799268084292
-0.12246454798642,-0.306067362666218,-0.233030530272224,-0.515956122337966
-0.118987514822087,2.25724679966336,0.950047546494453,0.67608043616699
-0.119773482184183,-0.306067362666218,-0.233030530272224,-0.515956122337966
-0.123013052408576,-0.306067362666218,-1.4161086070389,-0.515956122337966
-0.120534711300985,-0.306067362666218,-0.233030530272224,0.67608043616699
-0.120590519509291,-0.306067362666218,-0.233030530272224,-0.515956122337966
-0.120310858187611,NA,-0.233030530272224,0.67608043616699
-0.119310479132023,-0.306067362666218,-0.233030530272224,-0.515956122337966
-0.12043840440608,0.975589718498572,-0.233030530272224,-0.515956122337966
-0.121274508121482,-1.58772444383101,-0.233030530272224,-0.515956122337966
-0.119396516963631,0.975589718498572,-0.233030530272224,-0.515956122337966
-0.12374323844864,-0.306067362666218,2.13312562326113,1.86811699467195
-0.118452708870775,-0.306067362666218,-1.4161086070389,-0.515956122337966
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.124465402641153,-0.306067362666218,2.13312562326113,1.86811699467195
NA,NA,NA,NA
-0.11957891075185,-0.306067362666218,-0.233030530272224,-0.515956122337966
-0.12027477315878,0.975589718498572,-0.233030530272224,-0.515956122337966
-0.120386547790779,0.975589718498572,-0.233030530272224,-0.515956122337966
8.12493578282057,-0.306067362666218,2.13312562326113,1.86811699467195
-0.119154276338402,2.25724679966336,-0.233030530272224,-0.515956122337966
NA,NA,NA,NA
-0.121816419661378,-0.306067362666218,0.950047546494453,1.86811699467195
-0.122689749434986,0.975589718498572,-0.233030530272224,-0.515956122337966
-0.122602132235806,-0.306067362666218,-0.233030530272224,-0.515956122337966
-0.120917685431609,-0.306067362666218,-1.4161086070389,-1.70799268084292
-0.120613369769345,0.975589718498572,-0.233030530272224,-0.515956122337966
-0.122235005639632,-0.306067362666218,-0.233030530272224,1.86811699467195
-0.121830735310107,0.975589718498572,-1.4161086070389,-0.515956122337966
-0.12094788658878,-0.306067362666218,0.950047546494453,0.67608043616699
-0.122142230957806,-0.306067362666218,0.950047546494453,0.67608043616699
-0.122278547588273,-0.306067362666218,0.950047546494453,0.67608043616699
-0.124062099240883,-0.306067362666218,0.950047546494453,0.67608043616699
-0.121414705136542,-0.306067362666218,-0.233030530272224,0.67608043616699
-0.120861369256546,0.975589718498572,-0.233030530272224,0.67608043616699
NA,NA,NA,NA
NA,NA,NA,NA
-0.123169467247583,-0.306067362666218,-0.233030530272224,-0.515956122337966
-0.121375565815402,-0.306067362666218,-0.233030530272224,-0.515956122337966
-0.123543424077821,0.975589718498572,-0.233030530272224,-0.515956122337966
NA,NA,NA,NA
-0.121371989280185,2.25724679966336,-0.233030530272224,0.67608043616699
-0.119729725030445,-0.306067362666218,-1.4161086070389,-1.70799268084292
NA,NA,NA,NA
-0.122196682902916,0.975589718498572,-0.233030530272224,-1.70799268084292
-0.121941103066073,-1.58772444383101,NA,-0.515956122337966
NA,NA,NA,NA
-0.120222213909752,0.975589718498572,-1.4161086070389,-0.515956122337966
-0.119079825830572,0.975589718498572,-1.4161086070389,-0.515956122337966
-0.120064982457598,-0.306067362666218,0.950047546494453,-0.515956122337966
-0.123180404187777,-0.306067362666218,2.13312562326113,1.86811699467195
-0.120680138615684,-0.306067362666218,-0.233030530272224,-0.515956122337966
-0.122155438811583,-0.306067362666218,0.950047546494453,0.67608043616699
-0.121347289037606,-0.306067362666218,-0.233030530272224,0.67608043616699
-0.1227347156668,-1.58772444383101,-0.233030530272224,-0.515956122337966
-0.120955805602075,2.25724679966336,-0.233030530272224,0.67608043616699
-0.121824663119625,-0.306067362666218,-0.233030530272224,0.67608043616699
NA,NA,NA,NA
-0.122732286480381,-1.58772444383101,0.950047546494453,0.67608043616699
-0.122116878694338,-0.306067362666218,0.950047546494453,0.67608043616699
-0.120740675418849,-0.306067362666218,2.13312562326113,1.86811699467195
-0.120295311342823,-0.306067362666218,-0.233030530272224,-0.515956122337966
-0.120926294439784,-1.58772444383101,-1.4161086070389,-0.515956122337966
-0.120373320950006,-0.306067362666218,-1.4161086070389,-0.515956122337966
-0.123155230735272,-1.58772444383101,-0.233030530272224,-0.515956122337966
-0.119859124391151,-0.306067362666218,-1.4161086070389,-1.70799268084292
-0.120279612573348,2.25724679966336,-0.233030530272224,-0.515956122337966
-0.120677940461645,-0.306067362666218,-0.233030530272224,-0.515956122337966
-0.120484608153376,-0.306067362666218,-0.233030530272224,0.67608043616699
-0.123278108479581,-0.306067362666218,NA,NA
