"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q20_num",154,61,39.61
"TX_RESP_Q21d_num",154,59,38.31
"TX_RESP_Q21e_num",154,59,38.31
"TX_RESP_Q21a_num",154,58,37.66
"TX_RESP_Q21b_num",154,58,37.66
"TX_RESP_Q21c_num",154,58,37.66
"TX_RESP_Q19_num",154,58,37.66
"TX_RESP_Q10e_num",154,43,27.92
"TX_RESP_Q10d_num",154,41,26.62
"TX_RESP_Q22d_num",154,41,26.62
"TX_RESP_Q23h_num",154,41,26.62
"TX_RESP_Q10a_num",154,40,25.97
"TX_RESP_Q10b_num",154,40,25.97
"TX_RESP_Q10c_num",154,40,25.97
"TX_RESP_Q10f_num",154,40,25.97
"TX_RESP_Q22a_num",154,40,25.97
"TX_RESP_Q22b_num",154,40,25.97
"TX_RESP_Q22f_num",154,40,25.97
"TX_RESP_Q23a_num",154,40,25.97
"TX_RESP_Q23g_num",154,40,25.97
"TX_RESP_Q22c_num",154,39,25.32
"TX_RESP_Q22e_num",154,39,25.32
"TX_RESP_Q22g_num",154,39,25.32
"TX_RESP_Q22h_num",154,39,25.32
"TX_RESP_Q23b_num",154,39,25.32
"TX_RESP_Q23c_num",154,39,25.32
"TX_RESP_Q23d_num",154,39,25.32
"TX_RESP_Q23e_num",154,39,25.32
"TX_RESP_Q23f_num",154,39,25.32
"TX_RESP_Q23i_num",154,39,25.32
"TX_RESP_Q01",154,0,0
"TX_RESP_Q02",154,0,0
"TX_RESP_Q03",154,0,0
"TX_RESP_Q04",154,0,0
"TX_RESP_Q05a",154,0,0
"TX_RESP_Q05b",154,0,0
"TX_RESP_Q05c",154,0,0
"TX_RESP_Q06",154,0,0
"TX_RESP_Q07a",154,0,0
"TX_RESP_Q07b",154,0,0
"TX_RESP_Q07c",154,0,0
"TX_RESP_Q07d",154,0,0
"TX_RESP_Q07e",154,0,0
"TX_RESP_Q08",154,0,0
"TX_RESP_Q09",154,0,0
"TX_RESP_Q10a",154,0,0
"TX_RESP_Q10b",154,0,0
"TX_RESP_Q10c",154,0,0
"TX_RESP_Q10d",154,0,0
"TX_RESP_Q10e",154,0,0
"TX_RESP_Q10f",154,0,0
"TX_RESP_Q11a",154,0,0
"TX_RESP_Q11b",154,0,0
"TX_RESP_Q11c",154,0,0
"TX_RESP_Q12a",154,0,0
"TX_RESP_Q12b",154,0,0
"TX_RESP_Q12c",154,0,0
"TX_RESP_Q12d",154,0,0
"TX_RESP_Q12e",154,0,0
"TX_RESP_Q12f",154,0,0
"TX_RESP_Q12g",154,0,0
"TX_RESP_Q13a",154,0,0
"TX_RESP_Q13b",154,0,0
"TX_RESP_Q13c",154,0,0
"TX_RESP_Q13d",154,0,0
"TX_RESP_Q13e",154,0,0
"TX_RESP_Q13f",154,0,0
"TX_RESP_Q13g",154,0,0
"TX_RESP_Q13h",154,0,0
"TX_RESP_Q13i",154,0,0
"TX_RESP_Q14",154,0,0
"TX_RESP_Q15a",154,0,0
"TX_RESP_Q15b",154,0,0
"TX_RESP_Q16",154,0,0
"TX_RESP_Q17",154,0,0
"TX_RESP_Q18",154,0,0
"TX_RESP_Q19",154,0,0
"TX_RESP_Q20",154,0,0
"TX_RESP_Q21a",154,0,0
"TX_RESP_Q21b",154,0,0
"TX_RESP_Q21c",154,0,0
"TX_RESP_Q21d",154,0,0
"TX_RESP_Q21e",154,0,0
"TX_RESP_Q22a",154,0,0
"TX_RESP_Q22b",154,0,0
"TX_RESP_Q22c",154,0,0
"TX_RESP_Q22d",154,0,0
"TX_RESP_Q22e",154,0,0
"TX_RESP_Q22f",154,0,0
"TX_RESP_Q22g",154,0,0
"TX_RESP_Q22h",154,0,0
"TX_RESP_Q23a",154,0,0
"TX_RESP_Q23b",154,0,0
"TX_RESP_Q23c",154,0,0
"TX_RESP_Q23d",154,0,0
"TX_RESP_Q23e",154,0,0
"TX_RESP_Q23f",154,0,0
"TX_RESP_Q23g",154,0,0
"TX_RESP_Q23h",154,0,0
"TX_RESP_Q23i",154,0,0
"TX_RESP_Q24",154,0,0
"TX_RESP_Q25",154,0,0
