"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q21d_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num"
0.895367765678096,-1.10742220503759,-0.389906433682527,-1.3232991790442,0.652679674570133,-1.69411590521044,0.780014343370836,1.16819919735008,0.782261265437824
1.17816359378502,-1.10742220503759,-0.389906433682527,0.582251638779446,-1.20494709151409,0.592940566823655,-0.531827961389206,-0.032449977704169,-0.664922075622151
1.50085787708998,-1.10742220503759,-0.389906433682527,-1.3232991790442,-1.20494709151409,-1.69411590521044,-0.531827961389206,-1.23309915275841,-0.664922075622151
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.171955554457707,0.355957137333509,-0.389906433682527,0.582251638779446,0.652679674570133,0.592940566823655,0.780014343370836,1.16819919735008,0.782261265437824
-1.41825636577472,1.8193364797046,-0.389906433682527,0.582251638779446,0.652679674570133,0.592940566823655,2.09185664813088,1.16819919735008,2.2294446064978
0.184643151822377,-1.10742220503759,-0.389906433682527,0.582251638779446,0.652679674570133,0.592940566823655,-0.531827961389206,-1.23309915275841,-0.664922075622151
-1.4375082968021,0.355957137333509,1.05274737094282,0.582251638779446,0.652679674570133,0.592940566823655,-0.531827961389206,-0.032449977704169,0.782261265437824
-0.338052489423311,0.355957137333509,1.05274737094282,0.582251638779446,0.652679674570133,0.592940566823655,-0.531827961389206,1.16819919735008,0.782261265437824
-0.785636948851888,-1.10742220503759,-0.389906433682527,0.582251638779446,0.652679674570133,0.592940566823655,-0.531827961389206,1.16819919735008,-0.664922075622151
1.67843240278486,-1.10742220503759,1.05274737094282,0.582251638779446,0.652679674570133,0.592940566823655,-0.531827961389206,-0.032449977704169,0.782261265437824
0.834573616681504,0.355957137333509,1.05274737094282,0.582251638779446,0.652679674570133,0.592940566823655,-0.531827961389206,1.16819919735008,-0.664922075622151
-1.06878861241185,-1.10742220503759,1.05274737094282,0.582251638779446,0.652679674570133,0.592940566823655,0.780014343370836,-0.032449977704169,0.782261265437824
0.543874057520152,0.355957137333509,-1.83256023830788,-1.3232991790442,0.652679674570133,0.592940566823655,-0.531827961389206,-1.23309915275841,-2.11210541668212
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00911256515038999,0.355957137333509,1.05274737094282,NA,0.652679674570133,0.592940566823655,-0.531827961389206,-0.032449977704169,0.782261265437824
0.665645633714047,-1.10742220503759,-0.389906433682527,0.582251638779446,0.652679674570133,0.592940566823655,-0.531827961389206,-1.23309915275841,-2.11210541668212
0.67531055780588,0.355957137333509,-0.389906433682527,-1.3232991790442,-1.20494709151409,-1.69411590521044,-0.531827961389206,-0.032449977704169,0.782261265437824
0.090910226327008,-1.10742220503759,-0.389906433682527,0.582251638779446,-1.20494709151409,0.592940566823655,-0.531827961389206,-0.032449977704169,-0.664922075622151
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.791839329285572,0.355957137333509,-1.83256023830788,-1.3232991790442,-1.20494709151409,-1.69411590521044,0.780014343370836,-1.23309915275841,-0.664922075622151
0.579510924863785,-1.10742220503759,-1.83256023830788,-1.3232991790442,-1.20494709151409,-1.69411590521044,0.780014343370836,-1.23309915275841,-0.664922075622151
0.415804174235698,-1.10742220503759,1.05274737094282,0.582251638779446,-1.20494709151409,-1.69411590521044,0.780014343370836,1.16819919735008,-0.664922075622151
-0.806432000562999,0.355957137333509,-0.389906433682527,-1.3232991790442,-1.20494709151409,0.592940566823655,0.780014343370836,1.16819919735008,-0.664922075622151
0.0488468571855086,0.355957137333509,1.05274737094282,-1.3232991790442,0.652679674570133,0.592940566823655,0.780014343370836,1.16819919735008,0.782261265437824
0.0671020009696511,0.355957137333509,1.05274737094282,0.582251638779446,0.652679674570133,0.592940566823655,-0.531827961389206,-1.23309915275841,0.782261265437824
1.01216132066181,0.355957137333509,-0.389906433682527,0.582251638779446,0.652679674570133,0.592940566823655,0.780014343370836,-0.032449977704169,0.782261265437824
