"PROFICIENCIA_MT_SAEB","TX_RESP_Q23c_num"
-0.361728534981335,-1.22474487139159
0.251374733602116,0
1.30001906986477,1.22474487139159
0.0324997253218441,1.22474487139159
1.54217749201337,0
0.544207774224867,0
-1.43216463216471,0
NA,NA
NA,NA
-0.667118742150956,1.22474487139159
0.213560256065031,0
0.832925761396677,-2.44948974278318
0.473468121216809,1.22474487139159
1.52334839787377,0
-0.0635639038821448,-1.22474487139159
1.34533055383831,1.22474487139159
1.3405829939234,1.22474487139159
-1.20227135044234,-1.22474487139159
-1.07614225545519,0
-0.674709014836186,0
-1.02620680777414,-1.22474487139159
-0.975621878391391,0
-1.2265738422488,0
-0.693393917013771,0
