"PROFICIENCIA_MT_SAEB","TX_RESP_Q23c_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num"
0.335102029492339,0.130779072602996,0.41555972943444,-1.46806894954252
1.34926033135284,0.130779072602996,0.41555972943444,-0.111217344662312
-0.40674215247061,-1.00886713150883,-1.85112970384432,-1.46806894954252
0.71369209514705,1.27042527671482,0.41555972943444,-0.111217344662312
0.340748208265143,1.27042527671482,-0.717784987204941,-0.111217344662312
0.877693672311802,1.27042527671482,-0.717784987204941,-0.111217344662312
1.76095960579167,0.130779072602996,1.54890444607382,-0.111217344662312
0.545282142731308,0.130779072602996,0.41555972943444,-0.111217344662312
0.804847227066529,0.130779072602996,0.41555972943444,1.2456342602179
-0.398368084650188,0.130779072602996,-0.717784987204941,1.2456342602179
NA,NA,NA,NA
NA,NA,NA,NA
0.118596857072565,1.27042527671482,0.41555972943444,-0.111217344662312
-1.16122778011731,-1.00886713150883,-1.85112970384432,-0.111217344662312
-0.185608469226776,1.27042527671482,-0.717784987204941,1.2456342602179
-1.76664963323489,0.130779072602996,-0.717784987204941,-0.111217344662312
0.522693688653975,1.27042527671482,1.54890444607382,1.2456342602179
0.773240449099654,0.130779072602996,0.41555972943444,-0.111217344662312
1.38604091476382,1.27042527671482,0.41555972943444,1.2456342602179
-0.774114020825031,-1.00886713150883,-0.717784987204941,1.2456342602179
0.34133310516416,-1.00886713150883,0.41555972943444,-0.111217344662312
1.05181533531617,0.130779072602996,-0.717784987204941,-1.46806894954252
0.425295091522884,-1.00886713150883,0.41555972943444,-0.111217344662312
0.621304093397496,-1.00886713150883,0.41555972943444,-0.111217344662312
0.267194453042885,1.27042527671482,0.41555972943444,-0.111217344662312
0.531012092042049,0.130779072602996,-0.717784987204941,-0.111217344662312
1.0149469631661,1.27042527671482,1.54890444607382,1.2456342602179
-1.67540053993061,0.130779072602996,0.41555972943444,-0.111217344662312
-0.573914279240361,-1.00886713150883,0.41555972943444,-1.46806894954252
-0.259535680577014,-2.14851333562065,0.41555972943444,-0.111217344662312
-1.03844115752391,0.130779072602996,-0.717784987204941,-0.111217344662312
0.205947050701399,0.130779072602996,0.41555972943444,1.2456342602179
-0.411455952001622,-1.00886713150883,-1.85112970384432,-0.111217344662312
-0.185620836642389,-1.00886713150883,0.41555972943444,-1.46806894954252
NA,NA,NA,NA
-1.79634344413389,1.27042527671482,-1.85112970384432,-2.82492055442273
0.691542606889341,0.130779072602996,0.41555972943444,-0.111217344662312
-2.27922102290605,-1.00886713150883,-1.85112970384432,-0.111217344662312
-1.17107461023201,-2.14851333562065,-1.85112970384432,-0.111217344662312
-0.0820579567334565,1.27042527671482,0.41555972943444,1.2456342602179
-0.282760979123772,-1.00886713150883,0.41555972943444,-0.111217344662312
-0.599195998026431,-1.00886713150883,0.41555972943444,-1.46806894954252
-0.513398943831264,-1.00886713150883,1.54890444607382,-0.111217344662312
1.30884545343766,0.130779072602996,0.41555972943444,-0.111217344662312
NA,NA,NA,NA
NA,NA,NA,NA
0.354691794580913,0.130779072602996,1.54890444607382,1.2456342602179
-0.81729017317273,0.130779072602996,0.41555972943444,-1.46806894954252
-0.227322987741834,0.130779072602996,0.41555972943444,-0.111217344662312
0.192745398701495,1.27042527671482,0.41555972943444,1.2456342602179
-2.05734542747053,-2.14851333562065,-1.85112970384432,-0.111217344662312
NA,NA,NA,NA
0.430125153610326,1.27042527671482,0.41555972943444,1.2456342602179
0.290602740667517,-1.00886713150883,NA,-0.111217344662312
2.00580454515637,0.130779072602996,1.54890444607382,1.2456342602179
-1.08148374620783,1.27042527671482,-0.717784987204941,-1.46806894954252
0.971177263365713,0.130779072602996,-0.717784987204941,-0.111217344662312
-1.91824467923999,0.130779072602996,-0.717784987204941,-0.111217344662312
0.192386787897086,0.130779072602996,0.41555972943444,-0.111217344662312
-0.247815463549237,1.27042527671482,-0.717784987204941,1.2456342602179
0.108735181634299,-1.00886713150883,-1.85112970384432,-0.111217344662312
0.607998590505131,0.130779072602996,0.41555972943444,1.2456342602179
-1.53340251994417,-2.14851333562065,1.54890444607382,-2.82492055442273
-0.994809955079041,0.130779072602996,-0.717784987204941,-0.111217344662312
0.149905600234938,0.130779072602996,0.41555972943444,-0.111217344662312
1.5787964898619,0.130779072602996,0.41555972943444,1.2456342602179
1.5684834811884,1.27042527671482,1.54890444607382,1.2456342602179
NA,NA,NA,NA
NA,NA,NA,NA
