"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q19_num"
0.973753153280261,0.682788741998919,-0.0780561803805277,-0.254132511366282
-0.704740045506219,-0.819346490398703,1.17084270570792,-0.254132511366282
1.09990704518646,0.682788741998919,-0.0780561803805277,-0.254132511366282
0.613847552637254,0.682788741998919,-0.0780561803805277,-0.254132511366282
-0.523022287613249,0.682788741998919,-0.0780561803805277,-0.254132511366282
-0.0905762701236533,-0.819346490398703,-1.32695506646897,-0.254132511366282
0.155450463607938,-2.32148172279632,-1.32695506646897,-0.254132511366282
0.410861027623339,-0.819346490398703,-0.0780561803805277,-0.254132511366282
1.16431217811743,0.682788741998919,-0.0780561803805277,-0.254132511366282
-1.94864043308269,0.682788741998919,-0.0780561803805277,-0.254132511366282
0.437538649887058,0.682788741998919,-0.0780561803805277,-0.254132511366282
0.468199449439438,0.682788741998919,1.17084270570792,-0.254132511366282
0.621488364224702,0.682788741998919,1.17084270570792,-0.254132511366282
-0.757677778282127,-2.32148172279632,-1.32695506646897,-0.254132511366282
0.961078416939435,0.682788741998919,1.17084270570792,-0.254132511366282
-0.407459512315545,0.682788741998919,1.17084270570792,-0.254132511366282
0.883434045452921,0.682788741998919,1.17084270570792,-0.254132511366282
-0.111481051362213,0.682788741998919,-1.32695506646897,-0.254132511366282
NA,NA,NA,NA
NA,NA,NA,NA
-1.24294064035971,-0.819346490398703,-1.32695506646897,3.81198767049423
NA,NA,NA,NA
-1.12620351198052,-0.819346490398703,-1.32695506646897,3.81198767049423
-2.84321945579564,0.682788741998919,NA,NA
0.572976076515092,0.682788741998919,1.17084270570792,-0.254132511366282
-0.866342796733784,-2.32148172279632,-0.0780561803805277,-0.254132511366282
-0.114607141620018,0.682788741998919,-0.0780561803805277,-0.254132511366282
-0.836659922539105,0.682788741998919,-0.0780561803805277,-0.254132511366282
1.30786566721483,0.682788741998919,1.17084270570792,-0.254132511366282
1.62022182252929,-0.819346490398703,1.17084270570792,-0.254132511366282
-0.62486374250557,-0.819346490398703,-1.32695506646897,-0.254132511366282
-0.228137155486763,-0.819346490398703,1.17084270570792,-0.254132511366282
1.47101909802351,0.682788741998919,1.17084270570792,-0.254132511366282
0.360083825295322,0.682788741998919,-0.0780561803805277,-0.254132511366282
-0.141827327223349,-0.819346490398703,-1.32695506646897,-0.254132511366282
-0.553637763444109,0.682788741998919,-1.32695506646897,-0.254132511366282
