"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num"
0.0593561453924168,-0.0780561803805277,0.171915923479365,1.27452182936822,0.631069392004472,0.316568345292733,0.35824886041592
1.90061846577373,1.17084270570792,1.08880084870264,0.303457578421005,0.631069392004472,0.316568345292733,0.35824886041592
1.05942538534085,-0.0780561803805277,1.08880084870264,0.303457578421005,0.631069392004472,0.316568345292733,0.35824886041592
-0.726073661797851,-0.0780561803805277,-0.744969001743913,-0.667606672526212,-0.556825934121593,0.316568345292733,0.35824886041592
1.70123019774045,-0.0780561803805277,1.08880084870264,1.27452182936822,-0.556825934121593,0.316568345292733,0.35824886041592
-1.27787728995795,-1.32695506646897,-0.744969001743913,-0.667606672526212,-0.556825934121593,-1.37179616293518,-0.955330294442451
-0.693841677278048,-1.32695506646897,-0.744969001743913,-1.63867092347343,0.631069392004472,0.316568345292733,-0.955330294442451
0.469250649094136,-0.0780561803805277,-0.744969001743913,-0.667606672526212,0.631069392004472,0.316568345292733,-0.955330294442451
1.08194525325694,-0.0780561803805277,-0.744969001743913,1.27452182936822,0.631069392004472,-1.37179616293518,-0.955330294442451
-1.58634410530457,-0.0780561803805277,0.171915923479365,0.303457578421005,0.631069392004472,0.316568345292733,0.35824886041592
0.0726581152500994,-0.0780561803805277,-0.744969001743913,1.27452182936822,-1.74472126024766,-1.37179616293518,-0.955330294442451
-0.769000021593671,1.17084270570792,-0.744969001743913,0.303457578421005,-0.556825934121593,0.316568345292733,0.35824886041592
1.04409596065074,1.17084270570792,1.08880084870264,-0.667606672526212,0.631069392004472,0.316568345292733,0.35824886041592
-1.54568923413449,-1.32695506646897,-0.744969001743913,-0.667606672526212,-0.556825934121593,-1.37179616293518,-0.955330294442451
1.4847997101641,1.17084270570792,1.08880084870264,0.303457578421005,0.631069392004472,0.316568345292733,1.67182801527429
-0.248257334277236,1.17084270570792,-0.744969001743913,1.27452182936822,0.631069392004472,0.316568345292733,-0.955330294442451
-0.349473198993132,1.17084270570792,-0.744969001743913,-1.63867092347343,0.631069392004472,0.316568345292733,0.35824886041592
-0.2252202366401,-1.32695506646897,-0.744969001743913,-0.667606672526212,-1.74472126024766,-1.37179616293518,-0.955330294442451
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.10195124966062,-1.32695506646897,-0.744969001743913,-1.63867092347343,-2.93261658637372,2.00493285352064,1.67182801527429
NA,NA,NA,NA,NA,NA,NA
-0.319330069053917,-1.32695506646897,-0.744969001743913,-1.63867092347343,-1.74472126024766,0.316568345292733,0.35824886041592
-1.82484173376308,NA,NA,NA,NA,-1.37179616293518,-2.26890944930082
0.00310941778217667,1.17084270570792,2.00568577392592,0.303457578421005,-0.556825934121593,0.316568345292733,-0.955330294442451
-0.284350830239069,-0.0780561803805277,-0.744969001743913,0.303457578421005,0.631069392004472,0.316568345292733,-0.955330294442451
0.763945879872443,-0.0780561803805277,0.171915923479365,0.303457578421005,0.631069392004472,0.316568345292733,0.35824886041592
-1.17507598818514,-0.0780561803805277,-0.744969001743913,0.303457578421005,0.631069392004472,-1.37179616293518,-0.955330294442451
0.210837699281495,1.17084270570792,1.08880084870264,1.27452182936822,0.631069392004472,0.316568345292733,0.35824886041592
0.581493947022266,1.17084270570792,-0.744969001743913,-0.667606672526212,0.631069392004472,-1.37179616293518,0.35824886041592
-0.439254953273992,-1.32695506646897,-0.744969001743913,-1.63867092347343,0.631069392004472,0.316568345292733,-0.955330294442451
0.704462292640855,1.17084270570792,2.00568577392592,-0.667606672526212,0.631069392004472,2.00493285352064,1.67182801527429
1.27399419191286,1.17084270570792,2.00568577392592,1.27452182936822,0.631069392004472,2.00493285352064,1.67182801527429
0.777488808044108,-0.0780561803805277,1.08880084870264,0.303457578421005,0.631069392004472,0.316568345292733,0.35824886041592
0.436992577919259,-1.32695506646897,-0.744969001743913,0.303457578421005,-1.74472126024766,NA,1.67182801527429
-1.05912311298607,-1.32695506646897,-0.744969001743913,1.27452182936822,0.631069392004472,-1.37179616293518,0.35824886041592
