"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21b_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.246482145587191,-0.432292813278176,2.33333333333333,-0.156354341418724,-0.251699873879033,0.557128708022005,0.705020915930764,0.572946312671307,-0.340168025708305,-0.192450089729875
-0.681878708465172,0.778127063900717,-0.666666666666667,-0.156354341418724,-0.251699873879033,0.557128708022005,0.705020915930764,1.5756023598461,-0.340168025708305,-0.192450089729875
-0.475394661793796,0.778127063900717,0.333333333333333,-0.156354341418724,-0.251699873879033,0.557128708022005,0.705020915930764,0.572946312671307,-0.340168025708305,-0.192450089729875
0.0715846657998716,-1.64271269045707,2.33333333333333,-0.156354341418724,-0.251699873879033,0.557128708022005,-0.282008366372305,-0.42970973450348,-0.340168025708305,-0.192450089729875
2.90515036422429,0.778127063900717,0.333333333333333,-0.156354341418724,-0.251699873879033,0.557128708022005,-0.282008366372305,-1.43236578167827,-0.340168025708305,-0.192450089729875
0.460313481086617,0.778127063900717,-0.666666666666667,-0.156354341418724,-0.251699873879033,-1.52281846859348,-1.26903764867537,-1.43236578167827,-0.340168025708305,-0.192450089729875
-0.693511782025278,0.778127063900717,-0.666666666666667,-0.156354341418724,-0.251699873879033,0.557128708022005,0.705020915930764,0.572946312671307,-0.340168025708305,-0.192450089729875
-0.0978441627390623,0.778127063900717,0.333333333333333,1.30295284515603,1.10747944506775,-0.482844880285738,-0.282008366372305,-0.42970973450348,-0.340168025708305,-0.192450089729875
1.09185819475333,-1.64271269045707,0.333333333333333,-0.156354341418724,-0.251699873879033,-0.482844880285738,-1.26903764867537,-1.43236578167827,-0.340168025708305,-0.192450089729875
1.61864047075707,-0.432292813278176,2.33333333333333,-0.156354341418724,-0.251699873879033,0.557128708022005,0.705020915930764,-0.42970973450348,-0.340168025708305,-0.192450089729875
-0.670978465778733,0.778127063900717,-0.666666666666667,-0.156354341418724,-0.251699873879033,0.557128708022005,-1.26903764867537,0.572946312671307,-0.340168025708305,-0.192450089729875
0.476099529930911,0.778127063900717,-0.666666666666667,-0.156354341418724,-0.251699873879033,0.557128708022005,0.705020915930764,0.572946312671307,-0.340168025708305,-0.192450089729875
-0.413156439808737,-1.64271269045707,-0.666666666666667,-1.61566152799348,-1.61087919282581,-1.52281846859348,-1.26903764867537,-1.43236578167827,-0.340168025708305,-0.192450089729875
-0.0377277903025613,0.778127063900717,-0.666666666666667,-0.156354341418724,-1.61087919282581,-0.482844880285738,-0.282008366372305,0.572946312671307,-0.340168025708305,-0.192450089729875
-0.460819746341562,-0.432292813278176,0.333333333333333,-0.156354341418724,-0.251699873879033,0.557128708022005,-0.282008366372305,-0.42970973450348,-0.340168025708305,-0.192450089729875
-0.892745491006449,0.778127063900717,0.333333333333333,1.30295284515603,1.10747944506775,0.557128708022005,0.705020915930764,0.572946312671307,-0.340168025708305,-0.192450089729875
0.763751183033752,-0.432292813278176,-0.666666666666667,-0.156354341418724,-0.251699873879033,-1.52281846859348,-1.26903764867537,-1.43236578167827,-0.340168025708305,-0.192450089729875
1.43397341427863,-1.64271269045707,0.333333333333333,-0.156354341418724,-0.251699873879033,-0.482844880285738,-0.282008366372305,0.572946312671307,-0.340168025708305,-0.192450089729875
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0827782853516297,-1.64271269045707,-0.666666666666667,-1.61566152799348,-1.61087919282581,-1.52281846859348,-1.26903764867537,-0.42970973450348,-0.340168025708305,-0.192450089729875
-0.268312120415061,-0.432292813278176,-0.666666666666667,-1.61566152799348,NA,-0.482844880285738,1.69205019823383,-1.43236578167827,-0.340168025708305,-0.192450089729875
-0.0983754999027429,0.778127063900717,-0.666666666666667,-0.156354341418724,-0.251699873879033,-0.482844880285738,-0.282008366372305,0.572946312671307,-0.340168025708305,-0.192450089729875
-2.10672247595872,0.778127063900717,-0.666666666666667,2.76226003173079,2.46665876401453,1.59710229632975,1.69205019823383,1.5756023598461,2.8347335475692,5.00370233297676
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.230871967480094,-1.64271269045707,NA,-0.156354341418724,-0.251699873879033,-1.52281846859348,-1.26903764867537,-0.42970973450348,2.8347335475692,NA
-1.12855139391624,0.778127063900717,-0.666666666666667,1.30295284515603,2.46665876401453,1.59710229632975,0.705020915930764,1.5756023598461,2.8347335475692,-0.192450089729875
0.607140634335018,0.778127063900717,1.33333333333333,-1.61566152799348,-0.251699873879033,-1.52281846859348,-1.26903764867537,-0.42970973450348,-0.340168025708305,-0.192450089729875
-1.37438805378768,0.778127063900717,-0.666666666666667,1.30295284515603,1.10747944506775,1.59710229632975,1.69205019823383,1.5756023598461,-0.340168025708305,-0.192450089729875
-0.628546133256156,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.533272880053926,-0.432292813278176,-0.666666666666667,1.30295284515603,1.10747944506775,0.557128708022005,0.705020915930764,0.572946312671307,-0.340168025708305,-0.192450089729875
NA,0.778127063900717,-0.666666666666667,-0.156354341418724,-0.251699873879033,0.557128708022005,0.705020915930764,-0.42970973450348,-0.340168025708305,-0.192450089729875
