"PROFICIENCIA_LP_SAEB","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23g_num"
-0.922732213876243,-0.579921371923993,-0.969834888084012,1.39150806581252
-1.04414589161704,NA,NA,NA
-0.158920244127316,-0.579921371923993,0.35266723203055,0.307216066478089
0.981624180655522,-0.579921371923993,-0.969834888084012,-0.777075932856342
0.153025387965827,-0.579921371923993,0.35266723203055,0.307216066478089
0.937324816064071,-1.77975869314605,-0.969834888084012,-0.777075932856342
0.716661918900373,-0.579921371923993,0.35266723203055,1.39150806581252
-0.408833325988406,0.619915949298061,0.35266723203055,0.307216066478089
0.623196139896302,0.619915949298061,0.35266723203055,-1.86136793219077
0.629083428305784,-0.579921371923993,-2.29233700819857,-1.86136793219077
1.95619693189396,0.619915949298061,0.35266723203055,-0.777075932856342
0.315351865819283,-0.579921371923993,0.35266723203055,-0.777075932856342
-1.43370373058937,0.619915949298061,-2.29233700819857,1.39150806581252
-1.37412507196762,0.619915949298061,0.35266723203055,0.307216066478089
1.00085718336981,-0.579921371923993,-2.29233700819857,-1.86136793219077
0.348762457176708,0.619915949298061,0.35266723203055,0.307216066478089
0.81426468840428,-0.579921371923993,-0.969834888084012,-0.777075932856342
-0.297146632482156,-0.579921371923993,0.35266723203055,-0.777075932856342
-0.34061513922211,1.81975327052012,-0.969834888084012,1.39150806581252
NA,NA,NA,NA
1.29147535088069,0.619915949298061,0.35266723203055,-1.86136793219077
-1.00712673505762,-1.77975869314605,0.35266723203055,0.307216066478089
0.619354411097585,-0.579921371923993,0.35266723203055,1.39150806581252
-0.504801880378406,1.81975327052012,1.67516935214511,1.39150806581252
-1.94726253894777,0.619915949298061,0.35266723203055,0.307216066478089
0.664930612515855,0.619915949298061,0.35266723203055,0.307216066478089
-0.395200481877101,0.619915949298061,0.35266723203055,0.307216066478089
0.497136359607556,1.81975327052012,0.35266723203055,0.307216066478089
-0.882912987256127,0.619915949298061,0.35266723203055,0.307216066478089
-0.0653322649249596,-0.579921371923993,0.35266723203055,0.307216066478089
0.384645273870489,-1.77975869314605,-2.29233700819857,1.39150806581252
-1.37568090670631,1.81975327052012,0.35266723203055,1.39150806581252
1.11151853737203,-1.77975869314605,0.35266723203055,1.39150806581252
-0.816111136272585,-0.579921371923993,0.35266723203055,0.307216066478089
1.32238521830742,0.619915949298061,-0.969834888084012,0.307216066478089
-0.446363609088014,1.81975327052012,1.67516935214511,0.307216066478089
-1.39405252000111,-0.579921371923993,0.35266723203055,0.307216066478089
1.31301664732838,-0.579921371923993,0.35266723203055,-0.777075932856342
-1.20095872313734,0.619915949298061,-0.969834888084012,-0.777075932856342
-1.16510747297996,0.619915949298061,-0.969834888084012,0.307216066478089
0.614706275575977,-0.579921371923993,-0.969834888084012,-0.777075932856342
1.31406438650578,-0.579921371923993,0.35266723203055,-0.777075932856342
-1.28411714089134,-0.579921371923993,1.67516935214511,-0.777075932856342
1.93654748376709,-0.579921371923993,-2.29233700819857,-0.777075932856342
1.13110385442085,-0.579921371923993,0.35266723203055,-1.86136793219077
0.677046322314241,-0.579921371923993,0.35266723203055,-1.86136793219077
-0.450372318950176,0.619915949298061,1.67516935214511,0.307216066478089
-0.66257998627201,-0.579921371923993,0.35266723203055,0.307216066478089
1.90283547634284,-1.77975869314605,-0.969834888084012,0.307216066478089
0.580341609681941,-0.579921371923993,0.35266723203055,-0.777075932856342
-0.0820431790035934,-1.77975869314605,0.35266723203055,-0.777075932856342
0.111120866340766,0.619915949298061,0.35266723203055,0.307216066478089
0.260209543827373,1.81975327052012,0.35266723203055,0.307216066478089
0.604774644820622,-0.579921371923993,-0.969834888084012,-1.86136793219077
-1.41801309206221,1.81975327052012,0.35266723203055,1.39150806581252
NA,NA,NA,NA
0.15137792156,-0.579921371923993,0.35266723203055,-0.777075932856342
NA,NA,NA,NA
-1.52743934064229,0.619915949298061,1.67516935214511,1.39150806581252
0.756891492012098,0.619915949298061,0.35266723203055,0.307216066478089
-0.480211031039308,-0.579921371923993,-0.969834888084012,0.307216066478089
0.202206070157194,0.619915949298061,0.35266723203055,0.307216066478089
-1.74392961482244,0.619915949298061,0.35266723203055,0.307216066478089
-1.09419814657775,0.619915949298061,1.67516935214511,1.39150806581252
NA,NA,NA,NA
NA,NA,NA,NA
