"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num"
-1.71815353140232,0.576261639096512,0.474426518262036
0.986098181074399,0.576261639096512,-1.29149441082443
-0.259479286294315,0.576261639096512,0.474426518262036
-1.57760896515328,0.576261639096512,0.474426518262036
0.909829922599606,0.576261639096512,0.474426518262036
-0.396420193644444,0.576261639096512,-1.29149441082443
0.941928409407667,-0.968119553682141,0.474426518262036
-0.338988888140605,0.576261639096512,0.474426518262036
-0.332717822247689,0.576261639096512,0.474426518262036
NA,NA,NA
-0.776214245158717,0.576261639096512,0.474426518262036
1.24369534073737,0.576261639096512,0.474426518262036
-0.3832089150271,0.576261639096512,0.474426518262036
0.156040713540438,0.576261639096512,0.474426518262036
NA,NA,NA
-0.188388427505692,0.576261639096512,0.474426518262036
1.51464394470596,-2.51250074646079,-3.0574153399109
1.37121774794138,-2.51250074646079,-1.29149441082443
NA,NA,NA
-0.525790071690997,0.576261639096512,0.474426518262036
1.81073757279439,-0.968119553682141,0.474426518262036
0.101319120272095,0.576261639096512,0.474426518262036
0.825509258904997,0.576261639096512,0.474426518262036
-1.27521516857291,0.576261639096512,0.474426518262036
-0.690858120455393,-0.968119553682141,0.474426518262036
0.697207919455309,0.576261639096512,0.474426518262036
-0.712410061986705,0.576261639096512,0.474426518262036
0.670308008614815,-0.968119553682141,-1.29149441082443
-0.055278652539791,0.576261639096512,0.474426518262036
-0.756159312927986,0.576261639096512,0.474426518262036
-0.0576418782224554,-2.51250074646079,-1.29149441082443
-0.187207477162549,0.576261639096512,0.474426518262036
0.624744340758485,0.576261639096512,0.474426518262036
-1.56856077783414,0.576261639096512,0.474426518262036
NA,NA,NA
-0.371616332431261,0.576261639096512,0.474426518262036
NA,NA,NA
NA,NA,NA
0.913256386893621,-0.968119553682141,0.474426518262036
-1.15888465086366,0.576261639096512,0.474426518262036
2.66484774689849,0.576261639096512,0.474426518262036
1.2236668611129,-0.968119553682141,-1.29149441082443
0.547595338262753,-2.51250074646079,0.474426518262036
0.660065620988753,-2.51250074646079,-3.0574153399109
-1.23473106361663,0.576261639096512,0.474426518262036
-0.0301032008245442,0.576261639096512,0.474426518262036
1.11857846445753,-0.968119553682141,-1.29149441082443
-0.605140957899729,0.576261639096512,0.474426518262036
NA,NA,NA
-1.70977184092194,0.576261639096512,0.474426518262036
0.306375370437676,0.576261639096512,0.474426518262036
-0.345036431876691,-0.968119553682141,-1.29149441082443
-0.904411122840393,NA,NA
NA,0.576261639096512,0.474426518262036
-0.731270841231811,0.576261639096512,0.474426518262036
-0.775714366614487,0.576261639096512,0.474426518262036
2.44683014555736,-0.968119553682141,-1.29149441082443
0.756058225097979,0.576261639096512,0.474426518262036
0.409022532248635,0.576261639096512,0.474426518262036
0.370191478577089,-0.968119553682141,-1.29149441082443
0.0844420262293191,0.576261639096512,0.474426518262036
0.237110806210204,0.576261639096512,0.474426518262036
0.122949094625808,0.576261639096512,0.474426518262036
NA,NA,NA
0.593595379479768,-0.968119553682141,0.474426518262036
-0.0778978313322385,0.576261639096512,0.474426518262036
0.257196166036327,0.576261639096512,0.474426518262036
-0.795801051436988,0.576261639096512,0.474426518262036
0.0357481490726919,0.576261639096512,0.474426518262036
-0.529811624983257,-2.51250074646079,-3.0574153399109
-0.715031165089426,0.576261639096512,0.474426518262036
-2.26502974447872,0.576261639096512,0.474426518262036
-0.747255266286246,0.576261639096512,0.474426518262036
-0.985174384206066,-0.968119553682141,0.474426518262036
1.93279034762894,-0.968119553682141,-3.0574153399109
-0.75061694772164,0.576261639096512,0.474426518262036
