"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num"
0.652585063476096,0.39269489941725,0.522886985616002,0.860979494101089,0.370234963960445
-0.717716197996986,0.39269489941725,-0.627464382739203,-0.374338910478735,-0.777493424316934
-0.382695919708346,1.26223360526973,-0.627464382739203,-0.374338910478735,-0.777493424316934
-0.524484440600133,0.39269489941725,1.67323835397121,2.09629789868091,1.51796335223782
-1.42104565345826,-0.476843806435232,1.67323835397121,2.09629789868091,1.51796335223782
1.15213298814098,1.26223360526973,-0.627464382739203,-0.374338910478735,0.370234963960445
-1.1042395026418,0.39269489941725,0.522886985616002,0.860979494101089,0.370234963960445
0.547296812703003,NA,0.522886985616002,-0.374338910478735,0.370234963960445
NA,NA,NA,NA,NA
-1.44131511782441,-0.476843806435232,0.522886985616002,2.09629789868091,0.370234963960445
-1.09422363316883,-1.34638251228771,1.67323835397121,-0.374338910478735,1.51796335223782
0.989845419576706,1.26223360526973,-0.627464382739203,-1.60965731505856,-0.777493424316934
0.438888212236837,0.39269489941725,0.522886985616002,0.860979494101089,-0.777493424316934
-1.24511921779671,-1.34638251228771,1.67323835397121,-0.374338910478735,1.51796335223782
-1.57631272687092,-0.476843806435232,0.522886985616002,-0.374338910478735,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.73126935820606,1.26223360526973,-0.627464382739203,-0.374338910478735,-0.777493424316934
1.4994934542121,1.26223360526973,0.522886985616002,-0.374338910478735,-0.777493424316934
0.659422154474662,-1.34638251228771,-1.77781575109441,-1.60965731505856,-0.777493424316934
-1.66808436377889,-1.34638251228771,-0.627464382739203,-0.374338910478735,NA
NA,NA,NA,NA,NA
-0.291462221326648,-1.34638251228771,0.522886985616002,0.860979494101089,0.370234963960445
1.20420520901876,1.26223360526973,-0.627464382739203,-0.374338910478735,-0.777493424316934
1.14543309783734,0.39269489941725,-0.627464382739203,0.860979494101089,0.370234963960445
1.18810346184727,NA,-0.627464382739203,-0.374338910478735,0.370234963960445
NA,NA,NA,NA,NA
0.293793215359371,-1.34638251228771,-0.627464382739203,-0.374338910478735,-0.777493424316934
-0.379261746211394,-0.476843806435232,1.67323835397121,0.860979494101089,1.51796335223782
-0.923822022798064,-1.34638251228771,-0.627464382739203,-0.374338910478735,-0.777493424316934
1.07093010669503,-1.34638251228771,-1.77781575109441,-1.60965731505856,-1.92522181259431
0.935474716410439,-0.476843806435232,-0.627464382739203,-0.374338910478735,1.51796335223782
1.26329790074334,0.39269489941725,-0.627464382739203,-0.374338910478735,-0.777493424316934
0.313102250556221,1.26223360526973,0.522886985616002,0.860979494101089,0.370234963960445
-0.122783141983484,-0.476843806435232,-1.77781575109441,-1.60965731505856,-1.92522181259431
-0.405435069497621,0.39269489941725,0.522886985616002,0.860979494101089,0.370234963960445
-1.32676087411343,1.26223360526973,0.522886985616002,-0.374338910478735,0.370234963960445
0.539488428281702,0.39269489941725,-0.627464382739203,-0.374338910478735,-0.777493424316934
