"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.585876535696691,0,0.353553390593274,1.20761472884912,1.34807555140938,-0.913050610493654,0.724568837309472,-0.195047374401374,0.353553390593274,0.540061724867322,0.935414346693485,-0.353553390593274
-0.778084120775326,0,0.353553390593274,1.20761472884912,1.34807555140938,0.415023004769843,0.724568837309472,-0.195047374401374,0.353553390593274,0.540061724867322,0.935414346693485,2.47487373415292
0.735177223557838,0,0.353553390593274,-0.724568837309472,0.14978617237882,1.07905981240159,-1.20761472884912,1.36533162080961,0.353553390593274,0.540061724867322,-0.935414346693485,-0.353553390593274
1.66340224713597,0,0.353553390593274,-0.724568837309472,-1.04850320665174,1.07905981240159,0.724568837309472,-0.195047374401374,0.353553390593274,0.540061724867322,0.935414346693485,-0.353553390593274
-0.299174114443097,0,0.353553390593274,1.20761472884912,0.14978617237882,1.07905981240159,-1.20761472884912,-0.195047374401374,0.353553390593274,-1.62018517460197,-0.935414346693485,-0.353553390593274
0.935715503081829,-1.87082869338697,-2.47487373415292,-0.724568837309472,-1.04850320665174,-0.913050610493654,-1.20761472884912,-1.75542636961236,-2.47487373415292,-1.62018517460197,-0.935414346693485,-0.353553390593274
-1.27289253826989,1.87082869338697,0.353553390593274,-0.724568837309472,-1.04850320665174,-0.913050610493654,0.724568837309472,1.36533162080961,0.353553390593274,0.540061724867322,0.935414346693485,-0.353553390593274
-0.398267664590631,0,0.353553390593274,-0.724568837309472,0.14978617237882,-0.913050610493654,0.724568837309472,-0.195047374401374,0.353553390593274,0.540061724867322,-0.935414346693485,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
