"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.96502125627517,0.353553390593274,1.20761472884912,-1.20761472884912,-0.846114112226649,1.34807555140938,-0.14978617237882,1.3228756555323,1.84805913883868,1.87082869338697,-0.540061724867322,0.241522945769824,0.353553390593274
0.283594830210594,0.353553390593274,1.20761472884912,0.724568837309472,-0.846114112226649,1.34807555140938,-0.14978617237882,0,-0.840026881290309,0,-0.540061724867322,-1.69066062038877,0.353553390593274
-0.0714149286193545,0.353553390593274,-0.724568837309472,0.724568837309472,-0.846114112226649,0.14978617237882,-1.34807555140938,0,0.504016128774185,0,-0.540061724867322,1.20761472884912,0.353553390593274
0.554612756980477,0.353553390593274,-0.724568837309472,0.724568837309472,0.282038037408883,-1.04850320665174,1.04850320665174,0,0.504016128774185,0,1.62018517460197,-0.724568837309472,0.353553390593274
-0.57914845195051,0.353553390593274,1.20761472884912,-1.20761472884912,1.41019018704442,0.14978617237882,-1.34807555140938,0,0.504016128774185,0,-0.540061724867322,1.20761472884912,0.353553390593274
1.34634274363454,-2.47487373415292,-0.724568837309472,0.724568837309472,0.282038037408883,-1.04850320665174,1.04850320665174,-1.3228756555323,-0.840026881290309,0,-0.540061724867322,-0.724568837309472,-2.47487373415292
0.717823351066481,0.353553390593274,-0.724568837309472,0.724568837309472,1.41019018704442,-1.04850320665174,1.04850320665174,-1.3228756555323,-0.840026881290309,-1.87082869338697,1.62018517460197,0.241522945769824,0.353553390593274
-0.286789045047067,0.353553390593274,-0.724568837309472,-1.20761472884912,-0.846114112226649,0.14978617237882,-0.14978617237882,1.3228756555323,-0.840026881290309,0,-0.540061724867322,0.241522945769824,0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
