"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num"
0.287192899268313,0.229415733870562,-0.561268096830029,0.739726721455309,-0.0746508902690162,-0.468292905790847,0.385076294856502,-0.402766210155791
NA,NA,NA,NA,NA,NA,NA,NA
-1.36061303897402,0.229415733870562,NA,NA,1.34371602484229,1.31122013621437,-0.834331972189088,1.12774538843621
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.13993903128879,-4.12948320967011,NA,NA,-0.0746508902690162,-0.468292905790847,-0.834331972189088,-0.402766210155791
NA,NA,NA,NA,NA,NA,NA,NA
1.110976168581,0.229415733870562,-0.561268096830029,-0.517808705018716,-0.0746508902690162,-0.468292905790847,-0.834331972189088,-0.402766210155791
-0.995996649949663,0.229415733870562,-0.561268096830029,0.739726721455309,-0.0746508902690162,-0.468292905790847,1.60448456190209,1.12774538843621
0.602281393825023,0.229415733870562,0.498904974960026,0.739726721455309,-0.0746508902690162,1.31122013621437,0.385076294856502,-0.402766210155791
-0.143685523118415,0.229415733870562,-0.561268096830029,0.739726721455309,-0.0746508902690162,-0.468292905790847,-0.834331972189088,-0.402766210155791
-0.697879932750015,0.229415733870562,-0.561268096830029,-0.517808705018716,-0.0746508902690162,1.31122013621437,-0.834331972189088,-0.402766210155791
-1.70436197663902,0.229415733870562,-0.561268096830029,0.739726721455309,1.34371602484229,1.31122013621437,1.60448456190209,1.12774538843621
1.26739167719207,0.229415733870562,-0.561268096830029,0.739726721455309,1.34371602484229,-0.468292905790847,0.385076294856502,-0.402766210155791
0.69770350985917,0.229415733870562,2.61925111854014,-0.517808705018716,-1.49301780538032,-2.24780594779607,-0.834331972189088,-1.9332778087478
-0.270890756151258,0.229415733870562,-0.561268096830029,-1.77534413149274,-1.49301780538032,-0.468292905790847,0.385076294856502,1.12774538843621
0.319165193624941,0.229415733870562,-0.561268096830029,-0.517808705018716,-0.0746508902690162,1.31122013621437,0.385076294856502,1.12774538843621
0.522736262735806,0.229415733870562,1.55907804675008,0.739726721455309,1.34371602484229,1.31122013621437,1.60448456190209,1.12774538843621
-1.04203152906452,0.229415733870562,-0.561268096830029,-1.77534413149274,-0.0746508902690162,-0.468292905790847,0.385076294856502,-0.402766210155791
0.911239338529052,0.229415733870562,-0.561268096830029,0.739726721455309,-1.49301780538032,-0.468292905790847,-2.05374023923468,-1.9332778087478
0.371885327590188,0.229415733870562,1.55907804675008,0.739726721455309,-0.0746508902690162,-0.468292905790847,0.385076294856502,-0.402766210155791
0.844142899463977,0.229415733870562,0.498904974960026,0.739726721455309,-1.49301780538032,-0.468292905790847,-0.834331972189088,-0.402766210155791
-1.8591942953114,0.229415733870562,-0.561268096830029,-1.77534413149274,1.34371602484229,-0.468292905790847,0.385076294856502,1.12774538843621
