"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21e_num"
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.6914039098502,-0.653524108527829,-0.090292171707094
2.1432795847133,0.816905135659787,-0.090292171707094
-0.47924430487194,-1.38873873062164,-0.090292171707094
-0.0720066314179497,0.816905135659787,-2.20570876598758
1.28240848584119,-1.38873873062164,-0.090292171707094
-0.522024132943763,-0.653524108527829,0.967416125433149
2.06631573816632,0.816905135659787,0.967416125433149
-0.626372973136266,-1.38873873062164,-1.14800046884734
-0.779577742252607,0.816905135659787,-0.090292171707094
-0.358560576265093,-1.38873873062164,0.967416125433149
0.910772336684833,0.816905135659787,0.967416125433149
0.838679824143171,0.816905135659787,-0.090292171707094
1.60147902693851,0.816905135659787,-1.14800046884734
-0.00380074340176853,-1.38873873062164,0.967416125433149
-1.25630047864757,-1.38873873062164,-1.14800046884734
1.66720536421785,0.816905135659787,0.967416125433149
-2.00642385550978,0.0816905135659787,-1.14800046884734
NA,NA,NA
0.643244053061774,0.0816905135659787,0.967416125433149
-0.973350561980675,-1.38873873062164,-2.20570876598758
-0.709911209825039,0.0816905135659787,-0.090292171707094
0.680280940056136,0.0816905135659787,-0.090292171707094
-1.02376089055879,-1.38873873062164,-2.20570876598758
1.11842433873918,-1.38873873062164,0.967416125433149
-1.69159545307072,-1.38873873062164,0.967416125433149
-0.446889830943557,-1.38873873062164,-0.090292171707094
NA,NA,NA
NA,NA,NA
0.398419813696478,0.816905135659787,0.967416125433149
-0.10842922597074,0.816905135659787,-0.090292171707094
2.25461038290024,0.816905135659787,0.967416125433149
-0.624790337798561,0.0816905135659787,0.967416125433149
-0.345187134681337,0.816905135659787,0.967416125433149
0.159868074187607,-1.38873873062164,0.967416125433149
0.435431418976181,0.816905135659787,-0.090292171707094
0.103963204031644,0.816905135659787,0.967416125433149
-0.544676123481658,-1.38873873062164,0.967416125433149
2.28294732624587,0.816905135659787,0.967416125433149
0.023270384409338,0.816905135659787,-1.14800046884734
0.779205122652579,-1.38873873062164,0.967416125433149
0.693133791216549,0.816905135659787,-0.090292171707094
NA,NA,NA
NA,NA,NA
-0.205382552541629,0.816905135659787,0.967416125433149
-1.46961808634485,NA,NA
0.787676013966496,0.816905135659787,0.967416125433149
-0.0327088672123885,-1.38873873062164,-2.20570876598758
-1.91827756060846,-1.38873873062164,-1.14800046884734
NA,NA,NA
-0.34355691649541,0.816905135659787,0.967416125433149
-0.842977762598275,0.816905135659787,-0.090292171707094
-1.05814718936356,0.816905135659787,0.967416125433149
-0.499907609122363,-1.38873873062164,-0.090292171707094
-0.45743863969153,0.816905135659787,-0.090292171707094
-0.886581641506353,-1.38873873062164,-0.090292171707094
0.521843388251837,0.816905135659787,-0.090292171707094
-1.17294964599526,0.816905135659787,-1.14800046884734
-0.821004040546206,0.816905135659787,0.967416125433149
-1.37420271300755,-0.653524108527829,-2.20570876598758
1.15447952344713,0.816905135659787,0.967416125433149
0.471858457788285,0.816905135659787,-0.090292171707094
-1.24450520152987,-1.38873873062164,0.967416125433149
0.297120214415261,NA,NA
-1.09739289984925,NA,NA
0.557364596533846,0.816905135659787,0.967416125433149
NA,NA,NA
-0.0839015717160671,0.816905135659787,-0.090292171707094
-0.317834874203214,0.816905135659787,-0.090292171707094
-0.686213567568813,0.816905135659787,-0.090292171707094
0.4074856768995,-1.38873873062164,0.967416125433149
-0.86067962001811,0.816905135659787,-0.090292171707094
-0.208830419562272,-0.653524108527829,0.967416125433149
1.73742372994562,0.816905135659787,-1.14800046884734
-0.797691611784403,-1.38873873062164,-2.20570876598758
-0.890155917100295,0.816905135659787,-0.090292171707094
1.8992377478859,0.816905135659787,-0.090292171707094
-0.21668401124119,0.0816905135659787,-2.20570876598758
1.27859323558804,0.816905135659787,-0.090292171707094
NA,NA,NA
0.462771783742248,-1.38873873062164,0.967416125433149
-1.16650759897662,0.816905135659787,-0.090292171707094
0.063096190490983,0.816905135659787,0.967416125433149
1.72764093053951,-1.38873873062164,-0.090292171707094
-0.51810477525088,-1.38873873062164,-1.14800046884734
NA,NA,NA
NA,NA,NA
-0.71479443954241,-1.38873873062164,-1.14800046884734
0.0570289781575958,0.816905135659787,-0.090292171707094
-0.320126994291267,NA,-1.14800046884734
-0.755359482960708,0.816905135659787,-0.090292171707094
0.579423105473185,0.816905135659787,-1.14800046884734
1.24174822350178,0.816905135659787,0.967416125433149
-0.308594992966339,0.0816905135659787,0.967416125433149
NA,NA,NA
-0.694156417006646,0.816905135659787,-0.090292171707094
NA,NA,NA
NA,NA,NA
0.518054910003898,0.816905135659787,0.967416125433149
