"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.109616209900867,-0.41198639531981,-0.653524108527829,-0.090292171707094,1.66809648493023,-1.26976330494101,-1.55421740583437
-0.106948958839254,1.97164917760195,0.816905135659787,-0.090292171707094,-0.752857705587981,-0.0976741003800778,-0.409004580482729
-0.109324520122953,0.779831391141068,-1.38873873062164,-0.090292171707094,0.457619389671125,1.07441510418085,1.88142107022055
-0.110124362070112,-0.41198639531981,0.816905135659787,-2.20570876598758,1.66809648493023,-0.0976741003800778,0.736208244868912
-0.107016428538953,-1.60380418178069,-1.38873873062164,-0.090292171707094,1.66809648493023,-0.0976741003800778,-0.409004580482729
-0.1079740955495,-0.41198639531981,-0.653524108527829,0.967416125433149,-0.752857705587981,-0.0976741003800778,-0.409004580482729
9.11107273609696,0.779831391141068,0.816905135659787,0.967416125433149,-1.96333480084709,-1.26976330494101,-0.409004580482729
-0.109168679273474,-1.60380418178069,-1.38873873062164,-1.14800046884734,-0.752857705587981,-0.0976741003800778,-0.409004580482729
-0.108012095253286,0.779831391141068,0.816905135659787,-0.090292171707094,1.66809648493023,1.07441510418085,-0.409004580482729
-0.109353201463838,-1.60380418178069,-1.38873873062164,0.967416125433149,0.457619389671125,-0.0976741003800778,1.88142107022055
-0.108482587884822,0.779831391141068,0.816905135659787,0.967416125433149,0.457619389671125,2.24650430874178,1.88142107022055
-0.108309929241599,1.97164917760195,0.816905135659787,-0.090292171707094,-0.752857705587981,1.07441510418085,0.736208244868912
-0.108302218785301,-0.41198639531981,0.816905135659787,-1.14800046884734,-0.752857705587981,-0.0976741003800778,-0.409004580482729
-0.10767764453023,-0.41198639531981,-1.38873873062164,0.967416125433149,-0.752857705587981,-1.26976330494101,-0.409004580482729
-0.110599481257701,0.779831391141068,-1.38873873062164,-1.14800046884734,-0.752857705587981,2.24650430874178,-0.409004580482729
-0.106588109519798,0.779831391141068,0.816905135659787,0.967416125433149,-0.752857705587981,-0.0976741003800778,-0.409004580482729
-0.11003989266078,-0.41198639531981,0.0816905135659787,-1.14800046884734,0.457619389671125,-0.0976741003800778,0.736208244868912
NA,NA,NA,NA,NA,NA,NA
-0.108677404604089,-1.60380418178069,0.0816905135659787,0.967416125433149,-0.752857705587981,-0.0976741003800778,0.736208244868912
-0.109426354384255,-1.60380418178069,-1.38873873062164,-2.20570876598758,NA,-0.0976741003800778,-0.409004580482729
-0.10789153537489,-0.41198639531981,0.0816905135659787,-0.090292171707094,0.457619389671125,1.07441510418085,0.736208244868912
-0.108385598186284,0.779831391141068,0.0816905135659787,-0.090292171707094,-0.752857705587981,-0.0976741003800778,0.736208244868912
-0.110115369986387,-0.41198639531981,-1.38873873062164,-2.20570876598758,-0.752857705587981,2.24650430874178,1.88142107022055
-0.109258613896813,-1.60380418178069,-1.38873873062164,0.967416125433149,0.457619389671125,-1.26976330494101,-0.409004580482729
-0.109197411953049,-1.60380418178069,-1.38873873062164,0.967416125433149,1.66809648493023,2.24650430874178,1.88142107022055
-0.109334448072942,-0.41198639531981,-1.38873873062164,-0.090292171707094,-0.752857705587981,1.07441510418085,1.88142107022055
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.106795035516313,0.779831391141068,0.816905135659787,0.967416125433149,-1.96333480084709,-1.26976330494101,-1.55421740583437
-0.107485057805386,0.779831391141068,0.816905135659787,-0.090292171707094,-0.752857705587981,-0.0976741003800778,-0.409004580482729
-0.10519277178351,0.779831391141068,0.816905135659787,0.967416125433149,-0.752857705587981,-0.0976741003800778,-0.409004580482729
-0.108808561700473,0.779831391141068,0.0816905135659787,0.967416125433149,NA,-0.0976741003800778,-0.409004580482729
-0.10871984478953,0.779831391141068,0.816905135659787,0.967416125433149,1.66809648493023,-0.0976741003800778,1.88142107022055
-0.107523024165487,0.779831391141068,-1.38873873062164,0.967416125433149,0.457619389671125,1.07441510418085,0.736208244868912
-0.108019280855278,-0.41198639531981,0.816905135659787,-0.090292171707094,-0.752857705587981,-1.26976330494101,-0.409004580482729
-0.110703863475583,-1.60380418178069,0.816905135659787,0.967416125433149,1.66809648493023,2.24650430874178,1.88142107022055
-0.109837893137064,-0.41198639531981,-1.38873873062164,0.967416125433149,1.66809648493023,2.24650430874178,1.88142107022055
-0.10625679128854,1.97164917760195,0.816905135659787,0.967416125433149,-0.752857705587981,-1.26976330494101,-1.55421740583437
-0.109211093071283,-0.41198639531981,0.816905135659787,-1.14800046884734,1.66809648493023,-0.0976741003800778,-0.409004580482729
-0.107862536071848,-0.41198639531981,-1.38873873062164,0.967416125433149,-0.752857705587981,-0.0976741003800778,0.736208244868912
-0.106996596279472,0.779831391141068,0.816905135659787,-0.090292171707094,-0.752857705587981,-0.0976741003800778,-1.55421740583437
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.109595465365212,-0.41198639531981,0.816905135659787,0.967416125433149,-0.752857705587981,-0.0976741003800778,-0.409004580482729
-0.111023865217926,NA,NA,NA,NA,NA,NA
