"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num"
1.76976882894352,-1.11443241655542,0.512136008981067,1.41559966911054,0.0523651418329666,0.57138875478417,1.60981026267712,1.05839745136224
NA,NA,NA,NA,NA,NA,NA,NA
1.8010337540793,0.619129120308568,0.512136008981067,1.41559966911054,0.0523651418329666,1.77130513983093,0.519293633121651,-0.143026682616519
NA,NA,NA,NA,NA,NA,NA,NA
-0.749648969384415,-1.11443241655542,0.512136008981067,-0.257381758020099,-2.14697081515164,-0.628527630262587,-0.571222996433816,-0.143026682616519
NA,NA,NA,NA,NA,NA,NA,NA
1.04155431803479,0.619129120308568,0.512136008981067,-0.257381758020099,1.15203312032527,1.77130513983093,0.519293633121651,1.05839745136224
-1.6637439843938,-1.11443241655542,0.512136008981067,0.579108955545222,-1.04730283665934,-0.628527630262587,0.519293633121651,-0.143026682616519
NA,NA,NA,NA,NA,NA,NA,NA
-1.01496917990645,0.619129120308568,0.512136008981067,NA,-2.14697081515164,-1.82844401530934,1.60981026267712,-0.143026682616519
NA,NA,NA,NA,NA,NA,NA,NA
0.900699088760956,0.619129120308568,0.512136008981067,1.41559966911054,1.15203312032527,-0.628527630262587,-0.571222996433816,-0.143026682616519
2.37121694309832,0.619129120308568,0.512136008981067,NA,0.0523651418329666,0.57138875478417,0.519293633121651,1.05839745136224
NA,NA,NA,NA,NA,NA,NA,NA
-0.358948802251751,0.619129120308568,-1.14245725080392,-1.09387247158542,0.0523651418329666,0.57138875478417,-0.571222996433816,-0.143026682616519
1.02865024408489,-1.11443241655542,0.512136008981067,-1.09387247158542,-1.04730283665934,0.57138875478417,0.519293633121651,-0.143026682616519
-0.0294729697163069,0.619129120308568,0.512136008981067,NA,0.0523651418329666,0.57138875478417,-0.571222996433816,-0.143026682616519
0.231833273817728,0.619129120308568,0.512136008981067,-1.09387247158542,0.0523651418329666,0.57138875478417,0.519293633121651,1.05839745136224
NA,NA,NA,NA,NA,NA,NA,NA
0.338289349768116,0.619129120308568,-2.79705051058891,1.41559966911054,1.15203312032527,0.57138875478417,0.519293633121651,1.05839745136224
0.456020202171697,0.619129120308568,0.512136008981067,-1.09387247158542,1.15203312032527,1.77130513983093,1.60981026267712,1.05839745136224
-0.778152661816651,-1.11443241655542,-1.14245725080392,0.579108955545222,0.0523651418329666,0.57138875478417,-0.571222996433816,-0.143026682616519
0.583510344059542,0.619129120308568,0.512136008981067,0.579108955545222,0.0523651418329666,0.57138875478417,-1.66173962598928,-0.143026682616519
-0.759635816964344,0.619129120308568,0.512136008981067,0.579108955545222,0.0523651418329666,0.57138875478417,0.519293633121651,-0.143026682616519
0.0843400974526994,0.619129120308568,0.512136008981067,-0.257381758020099,1.15203312032527,1.77130513983093,1.60981026267712,1.05839745136224
-0.289453718298389,0.619129120308568,0.512136008981067,0.579108955545222,-1.04730283665934,0.57138875478417,0.519293633121651,-0.143026682616519
-0.313373383745157,0.619129120308568,0.512136008981067,-1.09387247158542,0.0523651418329666,-0.628527630262587,-0.571222996433816,-0.143026682616519
1.09944968944761,0.619129120308568,0.512136008981067,-0.257381758020099,1.15203312032527,0.57138875478417,1.60981026267712,1.05839745136224
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.30849750707733,-1.11443241655542,-1.14245725080392,-1.09387247158542,0.0523651418329666,-0.628527630262587,0.519293633121651,-2.54587495057405
1.06112099837335,-1.11443241655542,-1.14245725080392,-1.09387247158542,-1.04730283665934,-0.628527630262587,1.60981026267712,-0.143026682616519
-0.286273739243944,0.619129120308568,0.512136008981067,-1.09387247158542,1.15203312032527,0.57138875478417,-0.571222996433816,-0.143026682616519
0.552609054368153,0.619129120308568,-1.14245725080392,-1.09387247158542,1.15203312032527,0.57138875478417,-0.571222996433816,1.05839745136224
-1.25519676090123,-2.84799395341941,-2.79705051058891,-1.09387247158542,-1.04730283665934,-0.628527630262587,-0.571222996433816,-1.34445081659528
1.41451297060069,0.619129120308568,0.512136008981067,1.41559966911054,1.15203312032527,0.57138875478417,-1.66173962598928,1.05839745136224
-0.794113565240131,0.619129120308568,0.512136008981067,0.579108955545222,0.0523651418329666,-1.82844401530934,-1.66173962598928,-0.143026682616519
-0.599088407267833,-1.11443241655542,-1.14245725080392,-1.09387247158542,-2.14697081515164,-1.82844401530934,-0.571222996433816,-2.54587495057405
-1.02758235809282,0.619129120308568,0.512136008981067,0.579108955545222,1.15203312032527,-0.628527630262587,-0.571222996433816,1.05839745136224
-0.620632742276392,-1.11443241655542,0.512136008981067,0.579108955545222,-2.14697081515164,-1.82844401530934,-1.66173962598928,-2.54587495057405
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.34881558435119,-2.84799395341941,-2.79705051058891,-1.09387247158542,-1.04730283665934,-0.628527630262587,-0.571222996433816,-1.34445081659528
-1.49087781802933,-1.11443241655542,-1.14245725080392,-1.09387247158542,0.0523651418329666,0.57138875478417,-1.66173962598928,1.05839745136224
-0.530829667036101,-1.11443241655542,0.512136008981067,-1.09387247158542,0.0523651418329666,0.57138875478417,-0.571222996433816,-0.143026682616519
-1.4538734466554,0.619129120308568,0.512136008981067,-1.09387247158542,0.0523651418329666,-0.628527630262587,-0.571222996433816,-0.143026682616519
NA,NA,NA,NA,NA,NA,NA,NA
0.330901843980552,0.619129120308568,0.512136008981067,0.579108955545222,1.15203312032527,-0.628527630262587,1.60981026267712,1.05839745136224
0.691341149610268,0.619129120308568,0.512136008981067,1.41559966911054,0.0523651418329666,-0.628527630262587,0.519293633121651,-1.34445081659528
NA,NA,NA,NA,NA,NA,NA,NA
-0.12677028877557,0.619129120308568,0.512136008981067,1.41559966911054,0.0523651418329666,0.57138875478417,-0.571222996433816,-0.143026682616519
NA,NA,NA,NA,NA,NA,NA,NA
-0.524489646231545,0.619129120308568,0.512136008981067,1.41559966911054,0.0523651418329666,-0.628527630262587,0.519293633121651,-0.143026682616519
1.02864671833001,0.619129120308568,0.512136008981067,0.579108955545222,0.0523651418329666,0.57138875478417,-0.571222996433816,-0.143026682616519
0.77363474473375,0.619129120308568,0.512136008981067,0.579108955545222,0.0523651418329666,-1.82844401530934,-0.571222996433816,-0.143026682616519
-0.234692596059865,0.619129120308568,0.512136008981067,-0.257381758020099,1.15203312032527,-0.628527630262587,0.519293633121651,1.05839745136224
