"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q23d_num"
1.16133738096266,-1.45940745848105,1.36515067433466,0.57138875478417
NA,NA,NA,NA
-1.07637285313944,-0.182425932310132,0,1.77130513983093
NA,NA,NA,NA
-0.137733126125868,-1.45940745848105,1.36515067433466,-0.628527630262587
NA,NA,NA,NA
0.96294818551827,1.09455559386079,0,1.77130513983093
-1.02565686539492,-0.182425932310132,-1.36515067433466,-0.628527630262587
NA,NA,NA,NA
-1.75081253348482,-1.45940745848105,-1.36515067433466,-1.82844401530934
NA,NA,NA,NA
1.53097450113421,1.09455559386079,1.36515067433466,-0.628527630262587
1.80110744635614,-0.182425932310132,1.36515067433466,0.57138875478417
NA,NA,NA,NA
0.870751490454754,1.09455559386079,0,0.57138875478417
-1.0285887548615,-1.45940745848105,-1.36515067433466,0.57138875478417
-0.382077728228147,-0.182425932310132,0,0.57138875478417
-0.000689373442214028,-0.182425932310132,1.36515067433466,0.57138875478417
NA,NA,NA,NA
-0.249812089412937,-0.182425932310132,0,0.57138875478417
0.364264602095662,1.09455559386079,0,1.77130513983093
1.20845274222867,-0.182425932310132,0,0.57138875478417
-0.333744625354163,1.09455559386079,-1.36515067433466,0.57138875478417
1.22818847311029,1.09455559386079,1.36515067433466,0.57138875478417
-0.328337017185186,1.09455559386079,1.36515067433466,1.77130513983093
1.25581579150086,1.09455559386079,-1.36515067433466,0.57138875478417
1.62494416129443,1.09455559386079,0,-0.628527630262587
0.328180151593327,-0.182425932310132,1.36515067433466,0.57138875478417
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.16090496900883,-0.182425932310132,0,-0.628527630262587
0.870827859206265,-0.182425932310132,-1.36515067433466,-0.628527630262587
0.910452021009314,1.09455559386079,1.36515067433466,0.57138875478417
-0.345794104575256,-0.182425932310132,-1.36515067433466,0.57138875478417
-1.12877198793714,-1.45940745848105,-1.36515067433466,-0.628527630262587
0.88294441630304,1.09455559386079,0,0.57138875478417
-1.19343011495216,1.09455559386079,0,-1.82844401530934
-0.914440661079113,-1.45940745848105,-1.36515067433466,-1.82844401530934
-1.55568130727799,1.09455559386079,0,-0.628527630262587
0.206731770860962,-1.45940745848105,1.36515067433466,-1.82844401530934
NA,NA,NA,NA
NA,NA,NA,NA
-0.632384131749881,-1.45940745848105,-1.36515067433466,-0.628527630262587
-0.492137087382177,-0.182425932310132,0,0.57138875478417
-1.3072902852419,-0.182425932310132,0,0.57138875478417
-1.35219822057664,1.09455559386079,0,-0.628527630262587
NA,NA,NA,NA
0.397510071889697,1.09455559386079,0,-0.628527630262587
1.56763996854466,-0.182425932310132,0,-0.628527630262587
NA,NA,NA,NA
0.280207201278897,-0.182425932310132,0,0.57138875478417
NA,NA,NA,NA
0.0691998912958702,-1.45940745848105,-1.36515067433466,-0.628527630262587
0.0433413983174034,1.09455559386079,0,0.57138875478417
-1.20725460101484,-1.45940745848105,0,-1.82844401530934
0.0382929124697325,-0.182425932310132,1.36515067433466,-0.628527630262587
