"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q19_num"
2.1914204542437,0.616380526213868,1.21021563203186,1.06428491305565,-1.70985282220332,-0.498135481386718
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.0470786657570945,0.616380526213868,1.21021563203186,1.06428491305565,-0.227980376293776,-0.498135481386718
0.989150536433119,-1.16427432729286,-0.44586891706437,0.141904655074087,-0.227980376293776,-0.498135481386718
-0.46266567103963,0.616380526213868,-0.44586891706437,0.141904655074087,-0.227980376293776,1.12080483312012
0.274143968309685,0.616380526213868,-0.44586891706437,1.06428491305565,-0.227980376293776,-0.498135481386718
0.394789818818736,0.616380526213868,1.21021563203186,1.06428491305565,1.25389206961577,-0.498135481386718
-0.15897914982306,0.616380526213868,1.21021563203186,-0.780475602907477,-0.227980376293776,-0.498135481386718
0.886446280053247,-1.16427432729286,-0.44586891706437,-0.780475602907477,-1.70985282220332,-0.498135481386718
NA,NA,NA,NA,NA,NA
1.34624227168867,0.616380526213868,1.21021563203186,0.141904655074087,-0.227980376293776,-0.498135481386718
0.843790012455788,-1.16427432729286,1.21021563203186,1.06428491305565,-1.70985282220332,-0.498135481386718
0.236843323339805,NA,NA,NA,NA,NA
NA,0.616380526213868,-0.44586891706437,0.141904655074087,-1.70985282220332,-0.498135481386718
NA,NA,NA,NA,NA,NA
-1.46188195817263,0.616380526213868,-0.44586891706437,1.06428491305565,1.25389206961577,-0.498135481386718
-0.245823469487798,0.616380526213868,-2.1019534661606,1.06428491305565,1.25389206961577,2.73974514762695
0.549204001549,0.616380526213868,-0.44586891706437,1.06428491305565,-0.227980376293776,-0.498135481386718
-1.7028032455535,0.616380526213868,-0.44586891706437,-0.780475602907477,1.25389206961577,1.12080483312012
-0.431150467120774,-1.16427432729286,1.21021563203186,-0.780475602907477,-0.227980376293776,2.73974514762695
NA,NA,NA,NA,NA,NA
1.91355972291228,-1.16427432729286,1.21021563203186,1.06428491305565,1.25389206961577,-0.498135481386718
-1.06329194404248,0.616380526213868,-0.44586891706437,-1.70285586088904,1.25389206961577,-0.498135481386718
0.293787697343464,-1.16427432729286,1.21021563203186,-0.780475602907477,-0.227980376293776,-0.498135481386718
0.297198814368677,-1.16427432729286,-2.1019534661606,-1.70285586088904,1.25389206961577,-0.498135481386718
-0.994486345228624,-1.16427432729286,-0.44586891706437,-1.70285586088904,-0.227980376293776,-0.498135481386718
NA,NA,NA,NA,NA,NA
-0.103008719675448,-1.16427432729286,-0.44586891706437,-0.780475602907477,-0.227980376293776,-0.498135481386718
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.6088264063285,0.616380526213868,-0.44586891706437,0.141904655074087,-0.227980376293776,-0.498135481386718
-0.667810130250894,-1.16427432729286,-0.44586891706437,-0.780475602907477,-0.227980376293776,1.12080483312012
NA,NA,NA,NA,NA,NA
-1.51385824122598,0.616380526213868,-0.44586891706437,1.06428491305565,-0.227980376293776,-0.498135481386718
-0.849069819323951,2.3970353797206,-0.44586891706437,-0.780475602907477,1.25389206961577,1.12080483312012
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
