"PROFICIENCIA_MT_SAEB","TX_RESP_Q22h_num","TX_RESP_Q19_num"
0.0128942485609767,1.47452988046615,1.31829026090647
-1.82901506479868,1.47452988046615,3.15590698823064
0.367287343568227,-1.02467330676461,1.31829026090647
0.180145784915048,0.224928286850768,-0.519326466417701
0.970697120511801,-1.02467330676461,-0.519326466417701
-0.688813726051831,0.224928286850768,-0.519326466417701
0.280837709220579,0.224928286850768,1.31829026090647
NA,NA,NA
0.254039502305206,1.47452988046615,1.31829026090647
NA,NA,NA
-0.0813953646755972,0.224928286850768,1.31829026090647
NA,NA,NA
-0.482785377870625,-1.02467330676461,-0.519326466417701
-1.61629860041777,1.47452988046615,NA
0.738036351823144,-1.02467330676461,-0.519326466417701
2.05837242118282,-1.02467330676461,-0.519326466417701
NA,NA,NA
-0.025360939498725,0.224928286850768,-0.519326466417701
-1.20299858270156,0.224928286850768,1.31829026090647
-1.45260403138915,-1.02467330676461,-0.519326466417701
-0.237524356377572,0.224928286850768,-0.519326466417701
0.0587435740055703,0.224928286850768,-0.519326466417701
-0.747364785832751,-1.02467330676461,-0.519326466417701
2.73462123884468,-2.27427490037999,-0.519326466417701
0.821540643870623,0.224928286850768,-0.519326466417701
0.465482653435874,0.224928286850768,-0.519326466417701
0.666825029876417,-1.02467330676461,-0.519326466417701
-0.0447450626819835,0.224928286850768,-0.519326466417701
-0.714593001113081,0.224928286850768,-0.519326466417701
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.732452293326366,0.224928286850768,3.15590698823064
-1.08655815136467,0.224928286850768,-0.519326466417701
-2.074013139435,1.47452988046615,1.31829026090647
1.64082089234337,0.224928286850768,-0.519326466417701
-1.2429729481974,0.224928286850768,-0.519326466417701
1.00299159174241,-1.02467330676461,-0.519326466417701
-0.120226484079912,0.224928286850768,1.31829026090647
0.361346646905291,-1.02467330676461,-0.519326466417701
2.27912464275702,0.224928286850768,-0.519326466417701
0.135156764107622,-1.02467330676461,-0.519326466417701
-0.896361203418778,0.224928286850768,-0.519326466417701
NA,NA,NA
-0.615333042843288,0.224928286850768,-0.519326466417701
0.324426238863975,1.47452988046615,-0.519326466417701
0.558610406684413,-1.02467330676461,-0.519326466417701
-0.644640725171744,0.224928286850768,-0.519326466417701
0.0691773277811959,0.224928286850768,NA
NA,NA,NA
-1.15350937115901,-1.02467330676461,-0.519326466417701
0.453364009635125,0.224928286850768,NA
0.438753046911072,1.47452988046615,-0.519326466417701
NA,NA,NA
0.872398948411107,-2.27427490037999,-0.519326466417701
-1.02769986001719,1.47452988046615,1.31829026090647
0.118422180794973,1.47452988046615,NA
0.6650886959505,-1.02467330676461,-0.519326466417701
0.349656736369202,-1.02467330676461,-0.519326466417701
-0.161595638955552,1.47452988046615,-0.519326466417701
