"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.19210327548092,-0.301511344577763,0.444478318492315,-1.29749824026921,-1.28931674244061,0.793328828021918,-1.68549965615811,-1.44913767461894,-0.621059003408118,0,-0.114208048144032,0,-0.135526185435788,-0.474341649025257,2.02259958738973
0.776617460508431,-0.301511344577763,0.444478318492315,0.12974982402692,0.483493778415228,-1.38832544903836,1.09557477650277,-0.414039335605412,-0.621059003408118,-1.06066017177982,-0.114208048144032,-1.06066017177982,-0.135526185435788,-0.474341649025257,-0.449466574975495
-0.0292783614351848,-0.301511344577763,-1.03711607648207,-1.29749824026921,-0.40291148201269,0.793328828021918,-0.758474845271148,NA,NA,NA,NA,NA,NA,NA,-0.449466574975495
1.57898324898484,-0.301511344577763,0.444478318492315,0.12974982402692,1.36989903884315,0.0661107356684931,1.09557477650277,0.621059003408119,1.44913767461894,1.06066017177982,1.02787243329629,1.06066017177982,1.21973566892209,-0.474341649025257,-0.449466574975495
-1.5943082558029,-1.95982373975546,-2.51871047145645,-1.29749824026921,0.483493778415228,0.793328828021918,-0.758474845271148,-0.414039335605412,-0.621059003408118,-2.12132034355964,-2.39836901102468,-2.12132034355964,-0.135526185435788,-0.474341649025257,-0.449466574975495
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.13793625079513,1.35680105059994,0.444478318492315,0.12974982402692,0.483493778415228,-1.38832544903836,-0.758474845271148,0.621059003408119,-0.621059003408118,0,-0.114208048144032,0,-0.135526185435788,-0.474341649025257,-0.449466574975495
0.212048296896035,-0.301511344577763,0.444478318492315,0.12974982402692,-1.28931674244061,0.793328828021918,0.16854996561581,-1.44913767461894,-0.621059003408118,0,-0.114208048144032,0,-1.49078803979366,-0.474341649025257,-0.449466574975495
0.0973485750098199,1.35680105059994,0.444478318492315,0.12974982402692,1.36989903884315,0.793328828021918,1.09557477650277,0.621059003408119,-0.621059003408118,0,-0.114208048144032,0,-0.135526185435788,-0.474341649025257,-0.449466574975495
-0.112350041402108,-0.301511344577763,NA,0.12974982402692,-0.40291148201269,-0.661107356684931,1.09557477650277,1.65615734242165,1.44913767461894,1.06066017177982,1.02787243329629,1.06066017177982,1.21973566892209,1.89736659610103,2.02259958738973
-1.21049566311748,-0.301511344577763,0.444478318492315,1.55699788832305,-1.28931674244061,0.793328828021918,0.16854996561581,-0.414039335605412,-0.621059003408118,0,-0.114208048144032,0,-1.49078803979366,1.89736659610103,-0.449466574975495
0.335601765044338,1.35680105059994,0.444478318492315,1.55699788832305,0.483493778415228,-1.38832544903836,-0.758474845271148,0.621059003408119,1.44913767461894,1.06066017177982,1.02787243329629,1.06066017177982,1.21973566892209,-0.474341649025257,-0.449466574975495
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
