"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21c_num","TX_RESP_Q22b_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA
0.504521522740846,0.444478318492315,-1.28931674244061,-1.60475777759526,-2.28191648776699,-1.22716771227873,-0.474341649025257
0.228807427086548,0.444478318492315,0.483493778415228,-1.60475777759526,0.253546276418555,-1.22716771227873,-0.474341649025257
-0.758261451751465,-1.03711607648207,-0.40291148201269,NA,NA,NA,NA
1.83184213865193,0.444478318492315,1.36989903884315,0.283192548987399,0.253546276418555,-0.283192548987399,-0.474341649025257
-0.986162604882242,-2.51871047145645,0.483493778415228,0.283192548987399,0.253546276418555,-1.22716771227873,-0.474341649025257
NA,NA,NA,NA,NA,NA,NA
-0.277868869230473,0.444478318492315,0.483493778415228,0.283192548987399,0.253546276418555,0.66078261430393,-0.474341649025257
0.937834932013123,0.444478318492315,-1.28931674244061,-0.66078261430393,-1.01418510567422,-0.283192548987399,-0.474341649025257
1.05164906594809,0.444478318492315,1.36989903884315,0.283192548987399,0.253546276418555,0.66078261430393,-0.474341649025257
-1.03625882633527,NA,-0.40291148201269,1.22716771227873,1.52127765851133,1.60475777759526,1.89736659610103
-1.26490575018347,0.444478318492315,-1.28931674244061,1.22716771227873,0.253546276418555,0.66078261430393,1.89736659610103
-0.231197584057613,0.444478318492315,0.483493778415228,0.283192548987399,0.253546276418555,0.66078261430393,-0.474341649025257
NA,NA,NA,NA,NA,NA,NA
