"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-1.56282099265698,1.57416830901357,0.539359889970594,-0.438866729387554,-1.12464311423107,1.11803398874989,0.109369659814952,1.01418510567422,1.26131244777378,1.26131244777378,1.26131244777378,0.316227766016838,1.03711607648207,-0.474341649025257,-0.92499458012576,0.948683298050514,-0.474341649025257,-0.301511344577763
-1.31789598921389,1.57416830901357,0.539359889970594,-0.438866729387554,-1.12464311423107,-1.11803398874989,-1.09369659814952,NA,-0.720749970156447,-0.720749970156447,-0.720749970156447,NA,NA,NA,-0.92499458012576,NA,NA,3.01511344577764
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0671515820621022,-1.08980882931709,0.539359889970594,1.49214687991768,1.19493330887051,1.11803398874989,1.31243591777942,-1.52127765851133,-0.720749970156447,-0.720749970156447,-0.720749970156447,0.316227766016838,-0.444478318492315,-0.474341649025257,-0.92499458012576,-0.948683298050514,-0.474341649025257,-0.301511344577763
0.485082209472892,0.242179739848241,-0.943879807448539,-0.438866729387554,1.19493330887051,-1.11803398874989,-1.09369659814952,-0.253546276418555,-0.720749970156447,-0.720749970156447,-0.720749970156447,-1.26491106406735,-0.444478318492315,1.89736659610103,1.61874051522008,0.948683298050514,-0.474341649025257,-0.301511344577763
0.0731331978904857,-1.08980882931709,0.539359889970594,-1.40437353404017,-0.351450973197208,-1.11803398874989,0.109369659814952,-0.253546276418555,-0.720749970156447,-0.720749970156447,-0.720749970156447,-1.26491106406735,-1.9260727134667,-0.474341649025257,-0.92499458012576,-0.948683298050514,-0.474341649025257,-0.301511344577763
0.221767448308762,-1.08980882931709,0.539359889970594,1.49214687991768,-0.351450973197208,-1.11803398874989,0.109369659814952,-0.253546276418555,-0.720749970156447,-0.720749970156447,-0.720749970156447,1.89736659610103,1.03711607648207,-0.474341649025257,0.34687296754716,0.948683298050514,-0.474341649025257,-0.301511344577763
0.210761827199053,0.242179739848241,-0.943879807448539,-0.438866729387554,-1.12464311423107,0,1.31243591777942,1.01418510567422,1.26131244777378,1.26131244777378,1.26131244777378,0.316227766016838,-0.444478318492315,-0.474341649025257,-0.92499458012576,0.948683298050514,-0.474341649025257,-0.301511344577763
-1.06467536884984,0.242179739848241,0.539359889970594,-0.438866729387554,-0.351450973197208,1.11803398874989,0.109369659814952,1.01418510567422,1.26131244777378,1.26131244777378,1.26131244777378,0.316227766016838,-0.444478318492315,-0.474341649025257,0.34687296754716,-0.948683298050514,1.89736659610103,-0.301511344577763
1.09609381509176,-1.08980882931709,-2.42711950486767,-0.438866729387554,1.19493330887051,0,-1.09369659814952,-0.253546276418555,-0.720749970156447,-0.720749970156447,-0.720749970156447,0.316227766016838,1.03711607648207,-0.474341649025257,0.34687296754716,-0.948683298050514,-0.474341649025257,-0.301511344577763
0.0175039855597056,0.242179739848241,0.539359889970594,-0.438866729387554,-0.351450973197208,1.11803398874989,1.31243591777942,1.01418510567422,1.26131244777378,1.26131244777378,1.26131244777378,0.316227766016838,-0.444478318492315,-0.474341649025257,0.34687296754716,-0.948683298050514,1.89736659610103,-0.301511344577763
1.77389828513595,0.242179739848241,0.539359889970594,1.49214687991768,1.19493330887051,0,-1.09369659814952,-1.52127765851133,-0.720749970156447,-0.720749970156447,-0.720749970156447,-1.26491106406735,1.03711607648207,1.89736659610103,1.61874051522008,0.948683298050514,-0.474341649025257,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
