"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q20_num"
NA,0.242179739848241,0.936281675898539,-0.943879807448539,0.539359889970594,0.833476259898716,0.833476259898716,1.35680105059994,1.57416830901357,1.57416830901357,1.82781538753483,0.786566506207116,1.08980882931709,0.12974982402692,-0.539359889970594,0.270281238808668,-1.9095718489925,-1.68026886452921,-0.474341649025257
-1.45877612298528,1.57416830901357,0.936281675898539,0.539359889970594,0.539359889970594,-1.20391015318703,-2.22260335972991,-1.95982373975546,0.242179739848241,0.242179739848241,-1.04446593573419,-0.449466574975495,-0.242179739848241,0.12974982402692,-0.539359889970594,0.270281238808668,0.301511344577764,0.0800128030728194,NA
1.1743055914987,0.242179739848241,-0.20806259464412,0.539359889970594,0.539359889970594,0.833476259898716,0.833476259898716,1.35680105059994,-1.08980882931709,0.242179739848241,0.870388279778489,0.786566506207116,1.08980882931709,-1.29749824026921,-0.539359889970594,-1.71178117912156,-0.804030252207369,-1.68026886452921,-0.474341649025257
-0.435272368359652,-1.08980882931709,-1.35240686518678,0.539359889970594,0.539359889970594,-0.185216946644159,-0.185216946644159,1.35680105059994,0.242179739848241,0.242179739848241,-0.0870388279778488,0.786566506207116,-0.242179739848241,0.12974982402692,0.943879807448539,-1.71178117912156,0.301511344577764,0.960153636873833,1.89736659610103
0.949401492125358,0.242179739848241,-0.20806259464412,-0.943879807448539,-0.943879807448539,0.833476259898716,-1.20391015318703,-0.301511344577763,0.242179739848241,0.242179739848241,-0.0870388279778488,-0.449466574975495,-1.57416830901357,0.12974982402692,-0.539359889970594,0.270281238808668,-0.804030252207369,-0.800128030728194,-0.474341649025257
-0.11976013064019,-1.08980882931709,0.936281675898539,0.539359889970594,0.539359889970594,-2.22260335972991,0.833476259898716,-0.301511344577763,-1.08980882931709,0.242179739848241,-1.04446593573419,0.786566506207116,1.08980882931709,-1.29749824026921,0.943879807448539,0.270281238808668,0.301511344577764,0.0800128030728194,-0.474341649025257
0.698459190721984,-1.08980882931709,-1.35240686518678,0.539359889970594,-2.42711950486767,-0.185216946644159,0.833476259898716,-0.301511344577763,-1.08980882931709,0.242179739848241,-1.04446593573419,0.786566506207116,1.08980882931709,0.12974982402692,-2.02259958738973,-0.720749970156447,0.301511344577764,0.0800128030728194,-0.474341649025257
-1.75044630983398,1.57416830901357,0.936281675898539,0.539359889970594,0.539359889970594,0.833476259898716,-0.185216946644159,-0.301511344577763,0.242179739848241,-2.42179739848241,-1.04446593573419,-1.68549965615811,-1.57416830901357,1.55699788832305,0.943879807448539,1.26131244777378,1.4070529413629,0.960153636873833,-0.474341649025257
0.670105118856589,0.242179739848241,0.936281675898539,0.539359889970594,0.539359889970594,-0.185216946644159,-0.185216946644159,-0.301511344577763,1.57416830901357,0.242179739848241,0.870388279778489,0.786566506207116,-0.242179739848241,0.12974982402692,-0.539359889970594,0.270281238808668,0.301511344577764,0.0800128030728194,-0.474341649025257
0.554247053980366,-1.08980882931709,-1.35240686518678,-2.42711950486767,-0.943879807448539,0.833476259898716,0.833476259898716,-0.301511344577763,-1.08980882931709,-1.08980882931709,-0.0870388279778488,-1.68549965615811,-0.242179739848241,-1.29749824026921,0.943879807448539,0.270281238808668,-0.804030252207369,0.960153636873833,-0.474341649025257
-0.282263515363893,0.242179739848241,-0.20806259464412,0.539359889970594,0.539359889970594,-0.185216946644159,-0.185216946644159,-0.301511344577763,0.242179739848241,0.242179739848241,0.870388279778489,-0.449466574975495,-0.242179739848241,1.55699788832305,0.943879807448539,1.26131244777378,1.4070529413629,0.960153636873833,1.89736659610103
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
