"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21c_num","TX_RESP_Q23b_num"
NA,NA,NA,NA,NA
-0.485580659386054,0.587260628063428,0.438286278201907,-0.811081271831394,0.340805731264572
NA,NA,NA,NA,NA
-0.288901176188683,0.587260628063428,0.438286278201907,-0.811081271831394,-0.830713969957393
0.995341492137492,0.587260628063428,0.438286278201907,0.126168197840439,0.340805731264572
0.015743782707025,0.587260628063428,0.438286278201907,0.126168197840439,0.340805731264572
0.0274051202684753,0.587260628063428,0.438286278201907,NA,0.340805731264572
-0.784062944711867,0.587260628063428,0.438286278201907,1.06341766751227,-0.830713969957393
-0.260915861012764,0.587260628063428,0.438286278201907,0.126168197840439,-0.830713969957393
-0.15908348001349,0.587260628063428,0.438286278201907,NA,-0.830713969957393
1.52262168195817,0.587260628063428,0.438286278201907,-1.74833074150323,-2.00223367117936
-0.910902144785938,0.587260628063428,0.438286278201907,0.126168197840439,0.340805731264572
-1.14764361135328,-0.817058265131726,0.438286278201907,-0.811081271831394,0.340805731264572
2.11924082911338,-2.22137715832688,0.438286278201907,-0.811081271831394,-2.00223367117936
NA,NA,NA,NA,NA
-0.297433453982128,0.587260628063428,0.438286278201907,1.06341766751227,1.51232543248654
NA,NA,NA,NA,NA
-1.17463026689683,-2.22137715832688,0.438286278201907,1.06341766751227,1.51232543248654
1.32335481709478,-2.22137715832688,0.438286278201907,1.06341766751227,-2.00223367117936
-0.241302881297046,0.587260628063428,0.438286278201907,1.06341766751227,0.340805731264572
-0.624858063218454,0.587260628063428,0.438286278201907,-0.811081271831394,0.340805731264572
2.0201262172904,0.587260628063428,0.438286278201907,0.126168197840439,1.51232543248654
0.645193696941613,0.587260628063428,0.438286278201907,1.06341766751227,-0.830713969957393
-0.751816877360417,0.587260628063428,0.438286278201907,1.06341766751227,0.340805731264572
0.423805780546892,-2.22137715832688,0.438286278201907,-1.74833074150323,-2.00223367117936
-1.28773015361399,0.587260628063428,0.438286278201907,1.06341766751227,-0.830713969957393
0.0866015789868729,0.587260628063428,0.438286278201907,0.126168197840439,0.340805731264572
0.993998755688989,0.587260628063428,-1.5705258302235,0.126168197840439,0.340805731264572
-0.717351697308712,0.587260628063428,0.438286278201907,1.06341766751227,0.340805731264572
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.90552230511119,-0.817058265131726,-1.5705258302235,-0.811081271831394,0.340805731264572
NA,NA,NA,NA,NA
0.453504818545537,0.587260628063428,0.438286278201907,0.126168197840439,-0.830713969957393
-1.16121355561486,0.587260628063428,0.438286278201907,-0.811081271831394,0.340805731264572
NA,NA,NA,NA,NA
0.296012289146688,-0.817058265131726,-1.5705258302235,0.126168197840439,-0.830713969957393
NA,NA,NA,NA,NA
-0.0596597329185445,0.587260628063428,0.438286278201907,1.06341766751227,0.340805731264572
-1.26115880465519,0.587260628063428,0.438286278201907,0.126168197840439,0.340805731264572
0.0635678870271933,-0.817058265131726,0.438286278201907,0.126168197840439,0.340805731264572
2.30698749332011,-2.22137715832688,-1.5705258302235,0.126168197840439,-0.830713969957393
0.434194264748158,-2.22137715832688,0.438286278201907,1.06341766751227,-2.00223367117936
0.151642125193251,-0.817058265131726,0.438286278201907,1.06341766751227,0.340805731264572
NA,NA,NA,NA,NA
0.033220999613786,0.587260628063428,-1.5705258302235,-1.74833074150323,1.51232543248654
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.77985145829908,0.587260628063428,0.438286278201907,-1.74833074150323,0.340805731264572
-0.0693358472900591,0.587260628063428,0.438286278201907,1.06341766751227,-0.830713969957393
-1.41863654461862,0.587260628063428,0.438286278201907,0.126168197840439,1.51232543248654
1.48565648612478,-0.817058265131726,0.438286278201907,-1.74833074150323,0.340805731264572
0.275056572982466,0.587260628063428,0.438286278201907,0.126168197840439,-0.830713969957393
-0.921273146191193,0.587260628063428,-3.5793379386489,-0.811081271831394,0.340805731264572
-0.140521584270319,-0.817058265131726,0.438286278201907,1.06341766751227,0.340805731264572
0.121142028848089,-0.817058265131726,-1.5705258302235,-0.811081271831394,0.340805731264572
0.803731923591819,0.587260628063428,-3.5793379386489,0.126168197840439,0.340805731264572
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.88038960378384,0.587260628063428,0.438286278201907,1.06341766751227,1.51232543248654
-1.13520673022739,0.587260628063428,0.438286278201907,NA,1.51232543248654
-1.67445335284059,0.587260628063428,0.438286278201907,0.126168197840439,1.51232543248654
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.0488460501536199,-2.22137715832688,0.438286278201907,1.06341766751227,-0.830713969957393
0.309293250245045,0.587260628063428,0.438286278201907,-1.74833074150323,0.340805731264572
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.297282449146277,-0.817058265131726,-1.5705258302235,-1.74833074150323,0.340805731264572
NA,NA,NA,NA,NA
-1.97810636145755,0.587260628063428,0.438286278201907,1.06341766751227,-0.830713969957393
0.235572555938936,0.587260628063428,0.438286278201907,-1.74833074150323,1.51232543248654
0.556174546115785,0.587260628063428,-1.5705258302235,0.126168197840439,-0.830713969957393
0.101475278111903,0.587260628063428,0.438286278201907,1.06341766751227,-0.830713969957393
