"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22e_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.730083860702141,1.25628852958435,1.01418510567422,0.711512473537885,0.711512473537885,0.905042056257888,1.16189500386222,-1.44913767461894,0.364399348580512,0.707106781186547,0.707106781186547,-1.44913767461894,0.918795976543012,0.0908673799223075,-0.193649167310371,-0.316227766016838
-1.43092786902009,-1.02787243329629,-1.52127765851133,0.711512473537885,-1.6601957715884,-1.10616251320409,-0.774596669241484,0.621059003408118,-0.850265146687862,-0.707106781186547,-2.12132034355964,0.621059003408118,-1.58701123221066,-1.72648021852384,0.774596669241483,2.84604989415154
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.60839350036204,0.114208048144032,-1.52127765851133,-1.6601957715884,-0.474341649025257,-0.100560228473099,1.16189500386222,-1.44913767461894,1.57906384384889,0.707106781186547,0.707106781186547,0.621059003408118,-1.58701123221066,0.0908673799223075,-2.13014084041408,-0.316227766016838
-0.345310965309761,1.25628852958435,-0.253546276418555,-0.474341649025257,0.711512473537885,0.905042056257888,-0.774596669241484,0.621059003408118,0.364399348580512,0.707106781186547,0.707106781186547,0.621059003408118,0.0835269069584557,0.0908673799223075,0.774596669241483,-0.316227766016838
0.684286894520426,-1.02787243329629,-0.253546276418555,0.711512473537885,0.711512473537885,0.905042056257888,-0.774596669241484,0.621059003408118,0.364399348580512,-0.707106781186547,-0.707106781186547,-1.44913767461894,0.0835269069584557,0.0908673799223075,-1.16189500386223,-0.316227766016838
-2.09173296486403,-1.02787243329629,-0.253546276418555,-1.6601957715884,-1.6601957715884,-1.10616251320409,-0.774596669241484,0.621059003408118,-0.850265146687862,-2.12132034355964,-0.707106781186547,0.621059003408118,-0.751742162626101,-1.72648021852384,0.774596669241483,-0.316227766016838
0.550297606442724,0.114208048144032,1.01418510567422,0.711512473537885,0.711512473537885,0.905042056257888,-0.774596669241484,0.621059003408118,1.57906384384889,0.707106781186547,0.707106781186547,0.621059003408118,0.918795976543012,0.999541179145382,-0.193649167310371,-0.316227766016838
0.0467405131260652,0.114208048144032,1.01418510567422,0.711512473537885,-0.474341649025257,-1.10616251320409,1.16189500386222,-1.44913767461894,-0.850265146687862,0.707106781186547,0.707106781186547,0.621059003408118,0.918795976543012,0.999541179145382,0.774596669241483,-0.316227766016838
0.588944002949313,-1.02787243329629,-0.253546276418555,-0.474341649025257,0.711512473537885,-1.10616251320409,1.16189500386222,0.621059003408118,-0.850265146687862,-0.707106781186547,-0.707106781186547,-1.44913767461894,0.0835269069584557,0.0908673799223075,-0.193649167310371,-0.316227766016838
0.659225421091172,1.25628852958435,1.01418510567422,0.711512473537885,0.711512473537885,0.905042056257888,-0.774596669241484,0.621059003408118,-0.850265146687862,0.707106781186547,0.707106781186547,0.621059003408118,0.918795976543012,0.999541179145382,0.774596669241483,-0.316227766016838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
