"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23f_num"
NA,NA,NA,NA,NA,NA,NA
0.242849444842983,1.40119700667241,0.873428772338698,0,-0.203302911167506,-1.41887496379209,-1.09737161255322
-0.265684215381551,-0.856287059633139,-0.709660877525192,0,0.975853973604028,0.0506741058497173,0.126619801448449
NA,NA,NA,NA,NA,NA,NA
0.103086039488521,-0.103792370864623,0.873428772338698,0,-0.203302911167506,0.0506741058497173,0.126619801448449
-0.197647280964815,-0.856287059633139,0.873428772338698,0,0.975853973604028,0.0506741058497173,1.35061121545012
-1.06724496749789,1.40119700667241,0.873428772338698,-1.24721912892465,-0.203302911167506,0.0506741058497173,-1.09737161255322
-0.522114791728662,1.40119700667241,0.873428772338698,1.24721912892465,0.975853973604028,1.52022317549153,0.126619801448449
0.75299522283828,-0.856287059633139,0.873428772338698,0,-2.56161668071057,0.0506741058497173,-1.09737161255322
0.429952189423662,1.40119700667241,0.873428772338698,0,-0.203302911167506,0.0506741058497173,0.126619801448449
-0.734011450540526,-0.856287059633139,-0.709660877525192,1.24721912892465,0.975853973604028,1.52022317549153,1.35061121545012
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.03841628737419,1.40119700667241,-0.709660877525192,-1.24721912892465,-1.38245979593904,0.0506741058497173,0.126619801448449
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.0811275447085545,1.40119700667241,0.873428772338698,1.24721912892465,0.975853973604028,0.0506741058497173,1.35061121545012
-1.95438812109827,0.648702317903893,-0.709660877525192,0,0.975853973604028,0.0506741058497173,0.126619801448449
0.378885823190055,-0.103792370864623,-0.709660877525192,-1.24721912892465,-1.38245979593904,0.0506741058497173,1.35061121545012
-0.615559587374825,0.648702317903893,0.873428772338698,1.24721912892465,0.975853973604028,0.0506741058497173,0.126619801448449
-0.966281530000423,1.40119700667241,0.873428772338698,1.24721912892465,0.975853973604028,0.0506741058497173,1.35061121545012
-0.273759735976367,-0.856287059633139,0.873428772338698,1.24721912892465,0.975853973604028,1.52022317549153,1.35061121545012
1.47164834242778,-0.856287059633139,-2.29275052738908,0,-0.203302911167506,0.0506741058497173,0.126619801448449
2.2175540915072,-0.856287059633139,-0.709660877525192,-1.24721912892465,-0.203302911167506,-1.41887496379209,-1.09737161255322
0.526296965501916,-0.856287059633139,-0.709660877525192,-1.24721912892465,-1.38245979593904,-1.41887496379209,-1.09737161255322
-0.327927231455189,-0.856287059633139,-0.709660877525192,1.24721912892465,-0.203302911167506,-1.41887496379209,-1.09737161255322
-1.97745134986711,-0.856287059633139,0.873428772338698,1.24721912892465,0.975853973604028,1.52022317549153,0.126619801448449
0.34605089787338,-0.103792370864623,-0.709660877525192,0,0.975853973604028,0.0506741058497173,0.126619801448449
-0.407134800046518,-0.856287059633139,0.873428772338698,0,-0.203302911167506,0.0506741058497173,0.126619801448449
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.23063481551977,-0.856287059633139,-0.709660877525192,-1.24721912892465,-0.203302911167506,0.0506741058497173,-2.3213630265549
0.724294133904321,-0.856287059633139,-2.29275052738908,-1.24721912892465,-1.38245979593904,1.52022317549153,0.126619801448449
-0.547570670859006,1.40119700667241,-0.709660877525192,1.24721912892465,-0.203302911167506,0.0506741058497173,1.35061121545012
0.402875195880044,-0.856287059633139,0.873428772338698,0,-0.203302911167506,0.0506741058497173,-1.09737161255322
-0.134368576776608,-0.856287059633139,0.873428772338698,-1.24721912892465,-1.38245979593904,-2.8884240334339,-1.09737161255322
2.1213098898355,0.648702317903893,-0.709660877525192,-1.24721912892465,0.975853973604028,0.0506741058497173,0.126619801448449
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
