"PROFICIENCIA_LP_SAEB","TX_RESP_Q22g_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
NA,NA,NA,NA
1.38086261700847,0.728468231790213,0.530515147167096,-1.01709525543122
-1.07696345344851,-1.0319966617028,0.530515147167096,-1.01709525543122
NA,NA,NA,NA
-0.0132326543264631,0.728468231790213,0.530515147167096,-1.01709525543122
-0.475183531767388,0.728468231790213,0.530515147167096,0.949288905069135
-1.35320370819665,0.728468231790213,0.530515147167096,-1.01709525543122
-0.423286262594877,0.728468231790213,1.81259341948758,0.949288905069135
0.567977660092657,0.728468231790213,1.81259341948758,0.949288905069135
0.631845227751344,0.728468231790213,0.530515147167096,-1.01709525543122
-0.697923450941575,-1.0319966617028,0.530515147167096,0.949288905069135
NA,NA,NA,NA
NA,NA,NA,NA
-1.27770409406675,-2.79246155519582,0.530515147167096,-1.01709525543122
NA,NA,NA,NA
NA,NA,NA,NA
1.46716292519668,-1.0319966617028,-2.03364139747387,0.949288905069135
-0.591640478704096,-1.0319966617028,-0.751563125153387,0.949288905069135
1.11716964702507,-1.0319966617028,-2.03364139747387,0.949288905069135
-0.57934616713472,0.728468231790213,-0.751563125153387,0.949288905069135
0.931842701635004,0.728468231790213,-0.751563125153387,0.949288905069135
0.0305641071998963,-1.0319966617028,0.530515147167096,0.949288905069135
1.39944406183216,0.728468231790213,0.530515147167096,0.949288905069135
1.10204158167271,0.728468231790213,-2.03364139747387,0.949288905069135
-1.032656489329,-1.0319966617028,0.530515147167096,-1.01709525543122
0.405569513549666,0.728468231790213,-0.751563125153387,-1.01709525543122
-1.55117737871732,0.728468231790213,0.530515147167096,-1.01709525543122
-0.650786989241516,-1.0319966617028,-0.751563125153387,0.949288905069135
-1.80917441486157,-1.0319966617028,0.530515147167096,-1.01709525543122
NA,NA,NA,NA
NA,NA,NA,NA
1.12969843665561,0.728468231790213,-0.751563125153387,-1.01709525543122
1.47309617456528,0.728468231790213,-0.751563125153387,0.949288905069135
-0.259684341553249,-1.0319966617028,0.530515147167096,-1.01709525543122
-0.315674503958637,0.728468231790213,-0.751563125153387,-1.01709525543122
-0.343393886424507,0.728468231790213,0.530515147167096,-1.01709525543122
0.813757151082272,0.728468231790213,0.530515147167096,0.949288905069135
NA,NA,NA,NA
NA,NA,NA,NA
