"ID_SAEB","ID_REGIAO","ID_UF","ID_MUNICIPIO","ID_AREA","ID_ESCOLA","IN_PUBLICA","ID_LOCALIZACAO","ID_TURMA","ID_SERIE","ID_ALUNO","IN_SITUACAO_CENSO","IN_PREENCHIMENTO_LP","IN_PREENCHIMENTO_MT","IN_PRESENCA_LP","IN_PRESENCA_MT","ID_CADERNO_LP","ID_BLOCO_1_LP","ID_BLOCO_2_LP","ID_CADERNO_MT","ID_BLOCO_1_MT","ID_BLOCO_2_MT","TX_RESP_BLOCO1_LP","TX_RESP_BLOCO2_LP","TX_RESP_BLOCO1_MT","TX_RESP_BLOCO2_MT","IN_PROFICIENCIA_LP","IN_PROFICIENCIA_MT","IN_AMOSTRA","ESTRATO","PESO_ALUNO_LP","PROFICIENCIA_LP","ERRO_PADRAO_LP","PROFICIENCIA_LP_SAEB","ERRO_PADRAO_LP_SAEB","PESO_ALUNO_MT","PROFICIENCIA_MT","ERRO_PADRAO_MT","PROFICIENCIA_MT_SAEB","ERRO_PADRAO_MT_SAEB","IN_PREENCHIMENTO_QUESTIONARIO","IN_INSE","INSE_ALUNO","NU_TIPO_NIVEL_INSE","PESO_ALUNO_INSE","TX_RESP_Q01","TX_RESP_Q02","TX_RESP_Q03","TX_RESP_Q04","TX_RESP_Q05a","TX_RESP_Q05b","TX_RESP_Q05c","TX_RESP_Q06","TX_RESP_Q07a","TX_RESP_Q07b","TX_RESP_Q07c","TX_RESP_Q07d","TX_RESP_Q07e","TX_RESP_Q08","TX_RESP_Q09","TX_RESP_Q10a","TX_RESP_Q10b","TX_RESP_Q10c","TX_RESP_Q10d","TX_RESP_Q10e","TX_RESP_Q10f","TX_RESP_Q11a","TX_RESP_Q11b","TX_RESP_Q11c","TX_RESP_Q12a","TX_RESP_Q12b","TX_RESP_Q12c","TX_RESP_Q12d","TX_RESP_Q12e","TX_RESP_Q12f","TX_RESP_Q12g","TX_RESP_Q13a","TX_RESP_Q13b","TX_RESP_Q13c","TX_RESP_Q13d","TX_RESP_Q13e","TX_RESP_Q13f","TX_RESP_Q13g","TX_RESP_Q13h","TX_RESP_Q13i","TX_RESP_Q14","TX_RESP_Q15a","TX_RESP_Q15b","TX_RESP_Q16","TX_RESP_Q17","TX_RESP_Q18","TX_RESP_Q19","TX_RESP_Q20","TX_RESP_Q21a","TX_RESP_Q21b","TX_RESP_Q21c","TX_RESP_Q21d","TX_RESP_Q21e","TX_RESP_Q22a","TX_RESP_Q22b","TX_RESP_Q22c","TX_RESP_Q22d","TX_RESP_Q22e","TX_RESP_Q22f","TX_RESP_Q22g","TX_RESP_Q22h","TX_RESP_Q23a","TX_RESP_Q23b","TX_RESP_Q23c","TX_RESP_Q23d","TX_RESP_Q23e","TX_RESP_Q23f","TX_RESP_Q23g","TX_RESP_Q23h","TX_RESP_Q23i","TX_RESP_Q24","TX_RESP_Q25","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num","Q01_masculino","Q01_feminino","Q04_Branca","Q04_Preta","Q04_Parda","Q04_Amarela","Q04_Indigena"
2023,3,31,6324580,2,61448623,1,1,1478530,12,52204271,1,1,1,1,1,19,5,1,19,5,1,"EAECACDBCCECA","AEDCDCCACECDD","BCDECAABACDAA","CECDBDDBDBEEB",1,1,0,"63245802112",1.1304347826,"2.140028",0.421546,367.886329,23.224387,1.1304347826,2.591449,0.278412,394.806498,15.561095,1,0,NA,1,NA,"A","B","A","A","A","A","A","C","B","B","A","A","B","E","D","B","C","C","C","C","C","B","B","B",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","B","C","B","C","C","C","B","C","A","B","A","A","B","B","B","A","A","A","A",2,3,3,3,3,3,NA,NA,NA,NA,NA,3,2,3,2,2,2,3,2,4,3,4,4,3,3,3,4,4,NA,NA,1,0,1,0,0,0,0
2023,3,31,6324580,2,61448623,1,1,1478530,12,52204272,1,1,1,1,1,1,1,2,1,1,2,"AEDCDABACECDE","AEAECADCBCCBB","DADDBADBCAEAC","CBDEACACCEBAA",1,1,0,"63245802112",1.1304347826,"1.547433",0.356787,335.238278,19.656596,1.1304347826,1.02145,0.458714,307.055599,25.638593,1,1,3.7,2,1.2380952381,"A","B","A","C","A","A","A","B","A","A","B","B","A","C","D","A","A","A","A","A","A","B","B","B","B","A","B","B","B","B","B","A","B","A","A","A","A","B","A","A","A","A","A","A","B","A","A","A","B","D","D","D","B","B","B","B","B","B","B","B","B","A","C","C","C","C","B","B","B","B","C","A",1,1,1,1,1,1,2,4,4,4,2,3,3,3,3,3,3,3,3,4,2,2,2,2,3,3,3,3,1,1,1,0,0,0,1,0,0
2023,3,31,6324580,2,61448623,1,1,1478530,12,52204273,0,0,0,0,0,4,4,5,4,4,5,".............",".............",".............",".............",0,0,0,"63245802112",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,3,31,6324580,2,61448623,1,1,1478530,12,52204274,1,1,1,1,1,10,3,5,10,3,5,"ADEBDBDCABDEC","EAECAABBBDECA","DBDACACCBABAD","BADCBDCBADECE",1,1,0,"63245802112",1.1304347826,"0.670362",0.338519,286.917487,18.65015,1.1304347826,-0.154473,0.743858,241.330525,41.575955,1,1,4.9,4,1.2380952381,"B","B","A","A","A","A","A","A","B","A","A","A","B","F","D","B","C","C","C","C","C","B","B","B","B","B","D","C","C","A","D","B","B","B","A","B","A","B","A","A","A","A","A","A","B","A","A","A","C","A","D","A","D","A","A","A","B","C","A","B","B","B","B","B","C","B","C","C","B","B","C","A",2,3,3,3,3,3,3,1,4,1,4,4,4,4,3,2,4,3,3,3,3,3,2,3,2,2,3,3,1,1,0,1,1,0,0,0,0
2023,3,31,6324580,2,61448623,1,1,1478530,12,52204275,1,0,0,0,0,1,1,2,1,1,2,".............",".............",".............",".............",0,0,0,"63245802112",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,3,31,6324580,2,61448623,1,1,1478530,12,52205650,1,1,1,1,1,9,2,4,9,2,4,"EEEDCEACBCCBB","EAAEDECADCAAD","AADDACACCDEAC","AADDCACCDDCAE",1,1,0,"63245802112",1.1304347826,"1.289631",0.347431,321.035099,19.141142,1.1304347826,0.047358,0.486577,252.61133,27.195921,1,1,6.14,7,1.2380952381,"B","B","A","A","A","A","A","C","B","B","A","A","B","E","C","C","C","C","C","C","C","B","B","B","B","B","D","D","C","D","D","B","B","B","B","B","A","B","B","B","A","A","A","A","B","A","A","A","C","A","C","A","D","B","B","C","C","C","C","B","C","B","B","B","A","A","B","C","A","A","C","A",3,3,3,3,3,3,3,1,3,1,4,3,3,2,2,2,2,3,2,3,3,3,4,4,3,2,4,4,1,1,0,1,1,0,0,0,0
2023,3,31,6324580,2,61448623,1,1,1478530,12,52205651,1,1,1,1,1,12,5,7,12,5,7,"DB*CCBDADBCDE","EDCBAADCBABCD","DBCCBEABBBDBB","CAEDCDCBABCDE",1,1,0,"63245802112",1.1304347826,"-0.682746",0.479421,212.370217,26.412915,1.1304347826,-1.236873,0.690792,180.83267,38.609973,1,1,3.24,2,1.2380952381,"C","C","C","C","B","A","B","C","B","A","A","A","B","A","A","A","A","A","A","A","A","A","A","A","B","C","A","B","B","A","A","A","A","A","A","A","A","B","B","A","B","A","A","*","A","A","A","A","A","C","A","D","B","A","A","B","B","C","A","A","A","B","D","B","B","B","B","D","A","B","C","A",1,1,1,1,1,1,1,3,1,4,2,4,4,3,3,2,4,4,4,3,1,3,3,3,3,1,4,3,1,1,0,0,0,0,1,0,0
2023,3,31,6324580,2,61448623,1,1,1478530,12,52205652,1,1,1,1,1,18,4,7,18,4,7,"BAEEBECADBABB","CEABABCDDCDCD","CECBADACBCBBE","DDBBECABABCDA",1,1,0,"63245802112",1.1304347826,"0.584047",0.343178,282.162103,18.90683,1.1304347826,0.921794,0.441815,301.485594,24.694069,1,1,5.18,5,1.2380952381,"A","B","A","C","B","A","A","B","B","A","A","A","B","E","E","C","B","C","A","B","A","B","B","B","B","B","C","B","B","B","D","B","B","A","B","A","A","B","B","B","B","A","A","A","B","A","A","A","C","D","C","A","D","A","A","B","B","C","B","B","A","B","B","A","A","B","C","C","B","A","C","A",3,2,3,1,2,1,3,4,3,1,4,4,4,3,3,2,3,3,4,3,3,4,4,3,2,2,3,4,1,1,1,0,0,0,1,0,0
2023,3,31,6324580,2,61448623,1,1,1478530,12,52205653,1,0,0,0,0,8,1,3,8,1,3,".............",".............",".............",".............",0,0,0,"63245802112",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,3,31,6324580,2,61448623,1,1,1478530,12,52205654,1,1,1,1,1,4,4,5,4,4,5,"BAAEBECADBAEB","BBEEDACBCCECA","BCEADEADBEDBC","BCDCEABBACDCC",1,1,0,"63245802112",1.1304347826,"0.465532",0.366025,275.632713,20.165548,1.1304347826,1.785615,0.263964,349.76656,14.753562,1,1,5.49,5,1.2380952381,"B","B","A","C","A","A","A","A","B","A","A","A","A","E","E","A","B","C","C","B","B","B","B","B","B","B","D","B","C","B","C","B","B","B","B","B","A","B","B","B","A","B","A","D","A","A","A","A","C","D","B","A","C","A","A","C","B","B","B","A","B","A","B","A","B","C","B","B","B","C","C","A",1,2,3,3,2,2,3,4,2,1,3,4,4,2,3,3,3,4,3,4,3,4,3,2,3,3,3,2,1,1,0,1,0,0,1,0,0
