"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21d_num","TX_RESP_Q23c_num"
NA,NA,NA,NA
-0.742297879237716,2.01037901526553,-1.38031660771433,1.82448361915815
-0.099577460099602,0.59883630241952,0.724100515522273,0.295862208512133
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1.37331341371206,-0.812706410426492,0.724100515522273,0.295862208512133
NA,NA,NA,NA
-0.85772788795575,-0.812706410426492,0.724100515522273,0.295862208512133
NA,NA,NA,NA
-0.196361919903663,-0.812706410426492,0.724100515522273,-1.23275920213389
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.451542614590795,0.59883630241952,NA,0.295862208512133
0.0885872694240721,-0.812706410426492,0.724100515522273,0.295862208512133
NA,NA,NA,NA
NA,NA,NA,NA
-1.28759374369656,0.59883630241952,0.724100515522273,NA
1.26652066793306,-0.812706410426492,0.724100515522273,-2.76138061277991
1.77194335527749,-0.812706410426492,0.724100515522273,0.295862208512133
NA,NA,NA,NA
-1.47675676095827,0.59883630241952,-1.38031660771433,0.295862208512133
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.340296681616139,0.59883630241952,0.724100515522273,0.295862208512133
-0.439845063746707,0.59883630241952,0.724100515522273,0.295862208512133
0.991234292281409,-0.812706410426492,-1.38031660771433,0.295862208512133
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.44110583508122,0.59883630241952,-1.38031660771433,0.295862208512133
NA,NA,NA,NA
0.445336527172694,-0.812706410426492,0.724100515522273,0.295862208512133
NA,NA,NA,NA
-0.689134250375527,2.01037901526553,-1.38031660771433,1.82448361915815
-0.101639492800024,-0.812706410426492,0.724100515522273,0.295862208512133
-0.688308715053618,-0.812706410426492,-0.678844233302131,0.295862208512133
-0.511125085581556,-0.812706410426492,0.724100515522273,-1.23275920213389
-0.796708904171339,-0.812706410426492,-1.38031660771433,0.295862208512133
NA,NA,NA,NA
-0.0985700955396983,-0.812706410426492,-1.38031660771433,-2.76138061277991
-0.201620653104395,-0.812706410426492,NA,0.295862208512133
2.67907449080297,0.59883630241952,0.724100515522273,-1.23275920213389
NA,NA,NA,NA
0.709032647172045,-0.812706410426492,-1.38031660771433,-1.23275920213389
NA,NA,NA,NA
NA,NA,NA,NA
-0.995900215456183,2.01037901526553,-1.38031660771433,0.295862208512133
0.583005172393175,-0.812706410426492,0.724100515522273,0.295862208512133
NA,NA,NA,NA
1.41797437035941,0.59883630241952,-1.38031660771433,0.295862208512133
NA,NA,NA,NA
-0.753693585088044,-0.812706410426492,0.724100515522273,0.295862208512133
1.44454073141995,0.59883630241952,0.724100515522273,0.295862208512133
NA,NA,NA,NA
-0.625560450303661,2.01037901526553,0.724100515522273,NA
NA,NA,NA,NA
0.0101901408453153,-0.812706410426492,0.724100515522273,0.295862208512133
-0.665979147665467,0.59883630241952,0.724100515522273,0.295862208512133
NA,NA,NA,NA
NA,NA,NA,NA
