"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.924886296504995,2.01037901526553,1.39400835743911,1.0690449676497,1.34744307370643,1.03279555898864,0.564706679905485,1.53741222957161,-0.538100904130285
1.47542357585315,0.59883630241952,-0.122281434863079,-1.0690449676497,0.336860768426608,-0.516397779494323,-0.766387637014587,-2.36524958395633,-0.538100904130285
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.357871961688834,-0.812706410426492,-0.122281434863079,1.0690449676497,1.34744307370643,1.03279555898864,0.564706679905485,0.236524958395633,-0.538100904130285
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.275395363246315,-0.812706410426492,0.635863461288013,0,0.336860768426608,-0.516397779494323,0.564706679905485,0.236524958395633,1.37514675499962
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.35131818376708,-0.812706410426492,-0.880426331014172,1.0690449676497,1.34744307370643,1.03279555898864,0.564706679905485,0.236524958395633,-0.538100904130285
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.22940401459461,0.59883630241952,-0.122281434863079,1.0690449676497,0.336860768426608,1.03279555898864,1.89580099682556,1.53741222957161,-0.538100904130285
0.352006031492273,-0.812706410426492,-0.880426331014172,0,0.336860768426608,-0.516397779494323,-0.766387637014587,-1.06436231278035,1.37514675499962
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.885987858761823,0.59883630241952,-0.880426331014172,-1.0690449676497,0.336860768426608,1.03279555898864,0.564706679905485,0.236524958395633,1.37514675499962
0.160310962553911,-0.812706410426492,-0.880426331014172,0,-0.673721536853215,-0.516397779494323,0.564706679905485,-1.06436231278035,1.37514675499962
1.88002688742491,-0.812706410426492,NA,-1.0690449676497,-1.68430384213304,-2.06559111797729,-0.766387637014587,0.236524958395633,-0.538100904130285
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.182655592274637,0.59883630241952,1.39400835743911,0,0.336860768426608,-0.516397779494323,-0.766387637014587,0.236524958395633,-0.538100904130285
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.728217902430523,0.59883630241952,0.635863461288013,-1.0690449676497,1.34744307370643,1.03279555898864,-0.766387637014587,0.236524958395633,-0.538100904130285
-1.48298608910973,0.59883630241952,-0.880426331014172,-2.1380899352994,-0.673721536853215,1.03279555898864,-0.766387637014587,0.236524958395633,1.37514675499962
1.99556341046818,-0.812706410426492,-0.880426331014172,-2.1380899352994,-0.673721536853215,-0.516397779494323,-2.09748195393466,-2.36524958395633,-0.538100904130285
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.19163129249618,0.59883630241952,-0.880426331014172,1.0690449676497,1.34744307370643,1.03279555898864,0.564706679905485,0.236524958395633,-0.538100904130285
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.483973058346241,-0.812706410426492,-0.880426331014172,1.0690449676497,1.34744307370643,1.03279555898864,0.564706679905485,0.236524958395633,-0.538100904130285
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.431562081605172,2.01037901526553,1.39400835743911,0,1.34744307370643,1.03279555898864,1.89580099682556,0.236524958395633,-0.538100904130285
1.43795113577626,-0.812706410426492,1.39400835743911,1.0690449676497,-0.673721536853215,-0.516397779494323,-0.766387637014587,0.236524958395633,-0.538100904130285
-0.807464794000193,-0.812706410426492,-0.880426331014172,0,-0.673721536853215,-0.516397779494323,0.564706679905485,0.236524958395633,-0.538100904130285
-0.0126438763687012,-0.812706410426492,-0.880426331014172,-1.0690449676497,-1.68430384213304,-0.516397779494323,-2.09748195393466,0.236524958395633,-0.538100904130285
-0.832677438239315,-0.812706410426492,1.39400835743911,0,-0.673721536853215,-2.06559111797729,0.564706679905485,0.236524958395633,-0.538100904130285
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.246341968960207,-0.812706410426492,1.39400835743911,0,-1.68430384213304,-2.06559111797729,-0.766387637014587,-1.06436231278035,-0.538100904130285
0.0611650093354532,-0.812706410426492,NA,0,-0.673721536853215,-0.516397779494323,-0.766387637014587,-1.06436231278035,NA
0.559229639113268,0.59883630241952,1.39400835743911,0,-1.68430384213304,1.03279555898864,0.564706679905485,0.236524958395633,-0.538100904130285
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.28283568080477,-0.812706410426492,-0.122281434863079,-1.0690449676497,0.336860768426608,-0.516397779494323,-0.766387637014587,-1.06436231278035,-0.538100904130285
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.738947814213182,2.01037901526553,-0.880426331014172,1.0690449676497,-0.673721536853215,-0.516397779494323,0.564706679905485,1.53741222957161,-0.538100904130285
-0.851999933538662,-0.812706410426492,-0.880426331014172,1.0690449676497,0.336860768426608,-0.516397779494323,0.564706679905485,1.53741222957161,3.28839441412952
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.06576700900331,0.59883630241952,1.39400835743911,1.0690449676497,0.336860768426608,1.03279555898864,0.564706679905485,0.236524958395633,-0.538100904130285
NA,NA,NA,NA,NA,NA,NA,NA,NA
