"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA
-0.226319585937343,0.734846922834953,-1.14734124888454,1.71408552061282,1.30639452948436,1.34507649196273
-0.428156005790114,0.734846922834953,-1.14734124888454,0.331758487860546,-0.0544331053951818,-0.25620504608814
-0.441337148061367,0.734846922834953,1.05555394897378,-1.05056854489173,-0.0544331053951818,-0.25620504608814
1.28271049503006,-1.30639452948436,-0.0458936499553815,0.331758487860546,1.30639452948436,1.34507649196273
-0.265796403447823,0.734846922834953,-0.0458936499553815,1.71408552061282,-0.0544331053951818,-0.25620504608814
-0.465679889682955,0.734846922834953,-0.0458936499553815,-1.05056854489173,-1.41526074027473,-1.85748658413901
-0.765025349976486,-1.30639452948436,1.05555394897378,-1.05056854489173,-0.0544331053951818,-0.25620504608814
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.204089898635135,0.734846922834953,-0.0458936499553815,0.331758487860546,-0.0544331053951818,-0.25620504608814
-0.10930776200373,-1.30639452948436,1.05555394897378,-1.05056854489173,-0.0544331053951818,-0.25620504608814
-1.22123743187376,0.734846922834953,-0.0458936499553815,-1.05056854489173,-1.41526074027473,-1.85748658413901
0.786505476481255,-1.30639452948436,1.05555394897378,0.331758487860546,-0.0544331053951818,-0.25620504608814
0.0218859043978743,0.734846922834953,-1.14734124888454,0.331758487860546,-0.0544331053951818,-0.25620504608814
-0.783514081066023,0.734846922834953,-1.14734124888454,-1.05056854489173,-0.0544331053951818,-0.25620504608814
0.259032776443573,0.734846922834953,1.05555394897378,0.331758487860546,-0.0544331053951818,-0.25620504608814
-0.305434379490648,-1.30639452948436,-1.14734124888454,-1.05056854489173,1.30639452948436,1.34507649196273
-1.32359247795241,0.734846922834953,-1.14734124888454,0.331758487860546,-0.0544331053951818,-0.25620504608814
0.230998604891412,0.734846922834953,1.05555394897378,-1.05056854489173,-0.0544331053951818,-0.25620504608814
-0.785047850769947,0.734846922834953,1.05555394897378,0.331758487860546,-0.0544331053951818,-0.25620504608814
-0.475199882920701,0.734846922834953,NA,0.331758487860546,-2.77608837515427,-0.25620504608814
-0.253385765863756,-1.30639452948436,-1.14734124888454,-1.05056854489173,-1.41526074027473,-1.85748658413901
0.581448898898344,0.734846922834953,-0.0458936499553815,0.331758487860546,-0.0544331053951818,-0.25620504608814
-1.1046423658556,0.734846922834953,-1.14734124888454,-1.05056854489173,1.30639452948436,1.34507649196273
3.3492852197383,-1.30639452948436,2.15700154790294,1.71408552061282,1.30639452948436,1.34507649196273
0.870973897954754,-1.30639452948436,-0.0458936499553815,1.71408552061282,1.30639452948436,1.34507649196273
1.36674520822196,-1.30639452948436,-0.0458936499553815,0.331758487860546,-0.0544331053951818,1.34507649196273
