"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q20_num"
0.711437371157447,0.857492925712544,-1.62369503640277,0.45860902258132,-0.196116135138184
-0.263838756648419,0.857492925712544,1.58409271844173,-0.667067669209193,-0.196116135138184
-0.208495496858482,0.857492925712544,0.514830133493561,0.45860902258132,-0.196116135138184
0.37028191167581,-0.857492925712544,0.514830133493561,0.45860902258132,-0.196116135138184
1.45278101868841,-0.857492925712544,-0.554432451454604,-0.667067669209193,-0.196116135138184
-0.102361492562,0.857492925712544,-1.62369503640277,-1.79274436099971,-0.196116135138184
-1.59051530495775,0.857492925712544,0.514830133493561,0.45860902258132,-0.196116135138184
-0.806630474272491,0.857492925712544,0.514830133493561,0.45860902258132,-0.196116135138184
0.249204910009391,-0.857492925712544,-0.554432451454604,-0.667067669209193,-0.196116135138184
0.455110241769033,0.857492925712544,0.514830133493561,0.45860902258132,-0.196116135138184
0.477774267057281,-0.857492925712544,1.58409271844173,-1.79274436099971,-0.196116135138184
NA,NA,NA,NA,NA
-1.72023000138948,0.857492925712544,1.58409271844173,1.58428571437183,-0.196116135138184
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.710423728887543,-0.857492925712544,-1.62369503640277,-0.667067669209193,-0.196116135138184
1.32687325063269,-2.57247877713763,-0.554432451454604,-0.667067669209193,-0.196116135138184
1.64068073714156,-0.857492925712544,-0.554432451454604,-0.667067669209193,-0.196116135138184
-1.85473586301631,NA,-0.554432451454604,-0.667067669209193,4.9029033784546
-0.229848442235631,-0.857492925712544,-0.554432451454604,-0.667067669209193,-0.196116135138184
0.30881082473263,-0.857492925712544,-0.554432451454604,-0.667067669209193,-0.196116135138184
0.481846725032112,-0.857492925712544,-0.554432451454604,0.45860902258132,-0.196116135138184
-0.590509563769693,0.857492925712544,0.514830133493561,1.58428571437183,-0.196116135138184
-1.44441125226794,0.857492925712544,1.58409271844173,1.58428571437183,-0.196116135138184
1.47996178146962,0.857492925712544,-0.554432451454604,-0.667067669209193,-0.196116135138184
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.273234956362313,0.857492925712544,-0.554432451454604,-0.667067669209193,NA
0.848151839351376,-0.857492925712544,0.514830133493561,1.58428571437183,-0.196116135138184
-1.25002370423138,0.857492925712544,-0.554432451454604,0.45860902258132,-0.196116135138184
0.118818731186996,0.857492925712544,-0.554432451454604,-0.667067669209193,-0.196116135138184
-0.843791942944626,-0.857492925712544,1.58409271844173,1.58428571437183,-0.196116135138184
NA,NA,NA,NA,NA
