"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.500390992670328,0.504656075637413,0.857492925712544,0.554432451454604,0.45860902258132,-0.283069258536149,-0.196116135138184
0.0418226607060991,0.504656075637413,0.857492925712544,0.554432451454604,-0.667067669209193,-0.283069258536149,-0.196116135138184
-1.54492584476927,0.504656075637413,0.857492925712544,0.554432451454604,0.45860902258132,3.39683110243379,-0.196116135138184
0.16491342757544,-1.36978077673012,-0.857492925712544,-0.514830133493561,0.45860902258132,-0.283069258536149,-0.196116135138184
1.61899314525072,-1.36978077673012,-0.857492925712544,-0.514830133493561,-0.667067669209193,-0.283069258536149,-0.196116135138184
0.922386043949486,-1.36978077673012,0.857492925712544,-1.58409271844173,-1.79274436099971,-0.283069258536149,-0.196116135138184
-1.87048771864862,0.504656075637413,0.857492925712544,0.554432451454604,0.45860902258132,-0.283069258536149,-0.196116135138184
0.287993160540802,0.504656075637413,0.857492925712544,0.554432451454604,0.45860902258132,-0.283069258536149,-0.196116135138184
0.273537868880942,0.504656075637413,-0.857492925712544,-1.58409271844173,-0.667067669209193,-0.283069258536149,-0.196116135138184
-0.175607678075307,0.504656075637413,0.857492925712544,1.62369503640277,0.45860902258132,-0.283069258536149,-0.196116135138184
0.467779635843745,0.504656075637413,-0.857492925712544,-1.58409271844173,-1.79274436099971,-0.283069258536149,-0.196116135138184
NA,NA,NA,NA,NA,NA,NA
-0.470114552429654,-3.24421762909766,0.857492925712544,1.62369503640277,1.58428571437183,-0.283069258536149,-0.196116135138184
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.871248621788386,0.504656075637413,-0.857492925712544,-0.514830133493561,-0.667067669209193,-0.283069258536149,-0.196116135138184
2.20979574644781,-1.36978077673012,-2.57247877713763,1.62369503640277,-0.667067669209193,-0.283069258536149,-0.196116135138184
1.51513197229067,0.504656075637413,-0.857492925712544,-1.58409271844173,-0.667067669209193,-0.283069258536149,-0.196116135138184
-1.67445345778974,NA,NA,-0.514830133493561,-0.667067669209193,-0.283069258536149,4.9029033784546
-0.311948518408875,0.504656075637413,-0.857492925712544,-0.514830133493561,-0.667067669209193,-0.283069258536149,-0.196116135138184
0.427059572582851,0.504656075637413,-0.857492925712544,-0.514830133493561,-0.667067669209193,-0.283069258536149,-0.196116135138184
-0.464589900837279,0.504656075637413,-0.857492925712544,0.554432451454604,0.45860902258132,-0.283069258536149,-0.196116135138184
-0.460209177723405,0.504656075637413,0.857492925712544,0.554432451454604,1.58428571437183,-0.283069258536149,-0.196116135138184
-0.881736380424521,0.504656075637413,0.857492925712544,0.554432451454604,1.58428571437183,3.39683110243379,-0.196116135138184
-0.0704395029942577,0.504656075637413,0.857492925712544,-0.514830133493561,-0.667067669209193,-0.283069258536149,-0.196116135138184
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.739003546950423,0.504656075637413,0.857492925712544,-1.58409271844173,-0.667067669209193,NA,NA
0.630847465254963,0.504656075637413,-0.857492925712544,0.554432451454604,1.58428571437183,-0.283069258536149,-0.196116135138184
-1.30607617570307,0.504656075637413,0.857492925712544,0.554432451454604,0.45860902258132,-0.283069258536149,-0.196116135138184
0.699203026872206,0.504656075637413,0.857492925712544,0.554432451454604,-0.667067669209193,-0.283069258536149,-0.196116135138184
0.603761249116564,-1.36978077673012,-0.857492925712544,0.554432451454604,1.58428571437183,-0.283069258536149,-0.196116135138184
NA,NA,NA,NA,NA,NA,NA
