"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num"
-1.09788929674621,0.416211873007395,0.782777945998297,0.285113106439175,-0.579882519363824,-0.476607516535646,-0.514928650544437
-0.227335416392382,0.416211873007395,0.782777945998297,0.285113106439175,-0.579882519363824,-0.476607516535646,-0.514928650544437
1.15599954313666,-1.72430633103063,-0.47647353234679,-3.82051562628495,-1.70743186257126,-1.6204655562212,-1.54478595163331
-1.4130664700592,0.416211873007395,0.782777945998297,0.285113106439175,1.67521616705105,0.667250523149905,0.514928650544437
NA,NA,NA,NA,NA,NA,NA
2.58925728938936,0.416211873007395,-1.73572501069188,0.285113106439175,-0.579882519363824,-0.476607516535646,-1.54478595163331
-0.745523659377025,0.416211873007395,-0.47647353234679,0.285113106439175,0.547666823843612,0.667250523149905,0.514928650544437
0.249573592194556,0.416211873007395,0.782777945998297,0.285113106439175,-0.579882519363824,-0.476607516535646,1.54478595163331
0.487932456731497,0.416211873007395,-0.47647353234679,0.285113106439175,-0.579882519363824,-0.476607516535646,-0.514928650544437
-0.862748364597828,0.416211873007395,0.782777945998297,0.285113106439175,1.67521616705105,1.81110856283546,1.54478595163331
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.769705699637381,0.416211873007395,0.782777945998297,0.285113106439175,1.67521616705105,1.81110856283546,1.54478595163331
-0.852106911067717,0.416211873007395,0.782777945998297,0.285113106439175,0.547666823843612,0.667250523149905,1.54478595163331
-0.440731455189433,NA,0.782777945998297,0.285113106439175,0.547666823843612,-0.476607516535646,-1.54478595163331
-0.0949207601153053,-1.72430633103063,-0.47647353234679,0.285113106439175,NA,NA,NA
1.85552058703544,0.416211873007395,0.782777945998297,0.285113106439175,-0.579882519363824,-1.6204655562212,-1.54478595163331
NA,NA,NA,NA,NA,NA,NA
1.70367358010046,-1.72430633103063,-1.73572501069188,0.285113106439175,0.547666823843612,0.667250523149905,0.514928650544437
-0.130204769791082,0.416211873007395,0.782777945998297,0.285113106439175,-0.579882519363824,0.667250523149905,1.54478595163331
0.608913567085367,0.416211873007395,-0.47647353234679,0.285113106439175,-0.579882519363824,-1.6204655562212,-1.54478595163331
0.999254056743415,0.416211873007395,0.782777945998297,0.285113106439175,0.547666823843612,0.667250523149905,-0.514928650544437
0.396802713660729,0.416211873007395,-0.47647353234679,0.285113106439175,-0.579882519363824,-0.476607516535646,0.514928650544437
0.830307016266784,0.416211873007395,0.782777945998297,0.285113106439175,-1.70743186257126,-0.476607516535646,-0.514928650544437
-0.363077119309073,0.416211873007395,-1.73572501069188,0.285113106439175,1.67521616705105,1.81110856283546,1.54478595163331
-0.167071569902725,0.416211873007395,0.782777945998297,0.285113106439175,1.67521616705105,0.667250523149905,-0.514928650544437
-1.0471956878099,0.416211873007395,0.782777945998297,0.285113106439175,0.547666823843612,0.667250523149905,-0.514928650544437
-0.115856524647724,0.416211873007395,-1.73572501069188,0.285113106439175,NA,0.667250523149905,-0.514928650544437
NA,NA,NA,NA,NA,NA,NA
-0.610523015631459,0.416211873007395,NA,NA,-0.579882519363824,0.667250523149905,0.514928650544437
0.327818828391722,-3.86482453506866,-0.47647353234679,0.285113106439175,-0.579882519363824,-1.6204655562212,0.514928650544437
0.374224657961212,-1.72430633103063,-1.73572501069188,-3.82051562628495,-0.579882519363824,-0.476607516535646,-0.514928650544437
-0.670350430468732,0.416211873007395,-0.47647353234679,0.285113106439175,-0.579882519363824,0.667250523149905,-0.514928650544437
-0.292500556392789,0.416211873007395,0.782777945998297,0.285113106439175,-1.70743186257126,-1.6204655562212,0.514928650544437
0.0441636061646623,0.416211873007395,-1.73572501069188,0.285113106439175,-0.579882519363824,-0.476607516535646,-0.514928650544437
-1.13678234140139,NA,0.782777945998297,NA,-0.579882519363824,NA,NA
-0.419362098408929,0.416211873007395,0.782777945998297,0.285113106439175,1.67521616705105,-0.476607516535646,0.514928650544437
2.75559851727104,-1.72430633103063,-1.73572501069188,-1.76770125992289,0.547666823843612,0.667250523149905,-0.514928650544437
-0.549537935097146,0.416211873007395,0.782777945998297,0.285113106439175,-0.579882519363824,-0.476607516535646,-0.514928650544437
-0.0044002974338368,0.416211873007395,0.782777945998297,0.285113106439175,0.547666823843612,1.81110856283546,1.54478595163331
-1.17183116220472,0.416211873007395,0.782777945998297,0.285113106439175,-0.579882519363824,-0.476607516535646,-0.514928650544437
-0.848764273056265,0.416211873007395,-0.47647353234679,0.285113106439175,NA,-0.476607516535646,-0.514928650544437
-0.347554197394683,0.416211873007395,0.782777945998297,0.285113106439175,0.547666823843612,-0.476607516535646,0.514928650544437
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
