"PROFICIENCIA_LP_SAEB","TX_RESP_Q22f_num"
-0.163987676456532,-0.514928650544437
-0.162089382987089,-0.514928650544437
-0.162106089805325,-1.54478595163331
-0.161808375630759,0.514928650544437
NA,NA
-0.160682978255435,-1.54478595163331
-0.16266040950541,0.514928650544437
-0.162017202964359,1.54478595163331
-0.162314821060964,-0.514928650544437
-0.16326381480826,1.54478595163331
NA,NA
NA,NA
-0.16230599513744,1.54478595163331
-0.161512740542323,1.54478595163331
6.00218986344265,-1.54478595163331
-0.162050187405853,NA
-0.160821388214961,-1.54478595163331
NA,NA
-0.160590295586336,0.514928650544437
-0.162550361119249,1.54478595163331
-0.161232362876665,-1.54478595163331
-0.160686106788109,-0.514928650544437
-0.162597513828291,0.514928650544437
-0.161462644121321,-0.514928650544437
-0.163124598677121,1.54478595163331
-0.161067287160532,-0.514928650544437
-0.162209142828895,-0.514928650544437
-0.162373302743326,-0.514928650544437
NA,NA
-0.161835372400486,0.514928650544437
-0.16243547894455,0.514928650544437
-0.161358107243871,-0.514928650544437
-0.162833855869348,-0.514928650544437
-0.164085466496588,0.514928650544437
-0.162770800409785,-0.514928650544437
-0.16316282312985,NA
-0.163372997526119,0.514928650544437
-0.160864557147743,-0.514928650544437
-0.162662426990953,-0.514928650544437
-0.161484949125032,1.54478595163331
-0.163944464706605,-0.514928650544437
-0.163688689348495,-0.514928650544437
-0.162175195598667,0.514928650544437
NA,NA
NA,NA
