"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num"
-0.803013896016015,-0.575845713159662,0.336210166326365,0,0.553322483182025,-0.0552045437417601
-0.249665194920061,-0.575845713159662,0.336210166326365,0,0.553322483182025,-0.0552045437417601
0.182874779807846,0.818307066068994,0.336210166326365,0,0.553322483182025,-0.0552045437417601
-0.108425055261494,0.818307066068994,0.336210166326365,0,-0.464790885872901,-0.0552045437417601
-1.10758509403948,0.818307066068994,0.336210166326365,1.30088727117598,1.57143585223695,1.21449996231872
NA,NA,NA,NA,NA,NA
1.41537808342107,0.818307066068994,0.336210166326365,1.30088727117598,1.57143585223695,-0.0552045437417601
-2.24426220342789,-1.96999849238832,-3.10060486723203,-2.60177454235196,-1.48290425492783,-2.59461355586271
-0.397855186049671,0.818307066068994,0.336210166326365,-1.30088727117598,-1.48290425492783,-0.0552045437417601
0.0410845710310569,0.818307066068994,0.336210166326365,1.30088727117598,0.553322483182025,1.21449996231872
0.460619441665798,-0.575845713159662,0.336210166326365,0,0.553322483182025,-0.0552045437417601
-0.644960312682394,-0.575845713159662,-1.38219735045283,0,0.553322483182025,-0.0552045437417601
-0.71675933487537,0.818307066068994,0.336210166326365,1.30088727117598,0.553322483182025,1.21449996231872
0.3843861427727,-0.575845713159662,0.336210166326365,-1.30088727117598,1.57143585223695,1.21449996231872
1.36661944779134,0.818307066068994,0.336210166326365,0,0.553322483182025,1.21449996231872
0.642290330138338,0.818307066068994,0.336210166326365,0,0.553322483182025,-0.0552045437417601
0.117762839609701,0.818307066068994,0.336210166326365,1.30088727117598,0.553322483182025,1.21449996231872
0.617876567708209,0.818307066068994,0.336210166326365,0,0.553322483182025,-0.0552045437417601
1.56777813216292,0.818307066068994,0.336210166326365,1.30088727117598,1.57143585223695,1.21449996231872
1.04702045172236,0.818307066068994,0.336210166326365,0,0.553322483182025,-0.0552045437417601
1.69704203475903,-1.96999849238832,0.336210166326365,0,-0.464790885872901,-1.32490904980224
-1.47926175746432,-1.96999849238832,-3.10060486723203,-1.30088727117598,1.57143585223695,-0.0552045437417601
NA,NA,NA,NA,NA,NA
-0.532132645002271,0.818307066068994,0.336210166326365,1.30088727117598,0.553322483182025,-0.0552045437417601
-0.571195826625757,0.818307066068994,0.336210166326365,-1.30088727117598,-1.48290425492783,-1.32490904980224
0.0725602840289121,-0.575845713159662,0.336210166326365,0,-1.48290425492783,-0.0552045437417601
0.267898444809523,0.818307066068994,0.336210166326365,0,-0.464790885872901,-0.0552045437417601
0.0331035332376504,0.818307066068994,0.336210166326365,-1.30088727117598,-0.464790885872901,-1.32490904980224
1.26653645491434,-0.575845713159662,0.336210166326365,0,0.553322483182025,1.21449996231872
NA,NA,NA,NA,NA,NA
-0.0638788383246917,-0.575845713159662,0.336210166326365,0,-0.464790885872901,-0.0552045437417601
0.992442462594746,-0.575845713159662,0.336210166326365,0,-0.464790885872901,1.21449996231872
-0.840958301491735,-0.575845713159662,0.336210166326365,NA,0.553322483182025,-0.0552045437417601
1.87145243294032,0.818307066068994,0.336210166326365,0,0.553322483182025,1.21449996231872
0.901196514182711,0.818307066068994,0.336210166326365,0,-0.464790885872901,-0.0552045437417601
0.580205441651971,0.818307066068994,0.336210166326365,1.30088727117598,1.57143585223695,1.21449996231872
0.907046248311829,-0.575845713159662,0.336210166326365,0,0.553322483182025,-0.0552045437417601
-0.341279012240985,-0.575845713159662,0.336210166326365,0,-1.48290425492783,-1.32490904980224
-0.532216724548413,-0.575845713159662,0.336210166326365,-1.30088727117598,-0.464790885872901,-1.32490904980224
-1.48109410234477,-1.96999849238832,0.336210166326365,0,-1.48290425492783,-1.32490904980224
-0.122002418452505,0.818307066068994,0.336210166326365,1.30088727117598,0.553322483182025,1.21449996231872
-1.264474351173,0.818307066068994,0.336210166326365,0,-0.464790885872901,-0.0552045437417601
-2.17589899243008,-1.96999849238832,-3.10060486723203,-2.60177454235196,-1.48290425492783,-2.59461355586271
0.949356041257146,-0.575845713159662,0.336210166326365,1.30088727117598,-0.464790885872901,1.21449996231872
-0.638755559773829,-0.575845713159662,0.336210166326365,0,-1.48290425492783,-1.32490904980224
-0.191784555369532,0.818307066068994,0.336210166326365,1.30088727117598,0.553322483182025,-0.0552045437417601
0.322435543362637,0.818307066068994,0.336210166326365,0,-0.464790885872901,-0.0552045437417601
0.555066430452811,0.818307066068994,0.336210166326365,0,-1.48290425492783,-0.0552045437417601
-1.75257329182072,-1.96999849238832,-3.10060486723203,-1.30088727117598,-1.48290425492783,-0.0552045437417601
NA,NA,NA,NA,NA,NA
