"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21b_num",55,12,21.82
"TX_RESP_Q23d_num",55,12,21.82
"TX_RESP_Q21a_num",55,11,20
"TX_RESP_Q21c_num",55,11,20
"TX_RESP_Q21d_num",55,11,20
"TX_RESP_Q21e_num",55,11,20
"TX_RESP_Q22d_num",55,11,20
"TX_RESP_Q22e_num",55,11,20
"TX_RESP_Q23c_num",55,11,20
"TX_RESP_Q23g_num",55,11,20
"TX_RESP_Q19_num",55,11,20
"TX_RESP_Q20_num",55,11,20
"TX_RESP_Q10a_num",55,10,18.18
"TX_RESP_Q10b_num",55,10,18.18
"TX_RESP_Q10c_num",55,10,18.18
"TX_RESP_Q10d_num",55,10,18.18
"TX_RESP_Q10e_num",55,10,18.18
"TX_RESP_Q10f_num",55,10,18.18
"TX_RESP_Q22a_num",55,10,18.18
"TX_RESP_Q22b_num",55,10,18.18
"TX_RESP_Q22c_num",55,10,18.18
"TX_RESP_Q22f_num",55,10,18.18
"TX_RESP_Q22g_num",55,10,18.18
"TX_RESP_Q22h_num",55,10,18.18
"TX_RESP_Q23a_num",55,10,18.18
"TX_RESP_Q23b_num",55,10,18.18
"TX_RESP_Q23e_num",55,10,18.18
"TX_RESP_Q23f_num",55,10,18.18
"TX_RESP_Q23h_num",55,10,18.18
"TX_RESP_Q23i_num",55,10,18.18
"TX_RESP_Q01",55,0,0
"TX_RESP_Q02",55,0,0
"TX_RESP_Q03",55,0,0
"TX_RESP_Q04",55,0,0
"TX_RESP_Q05a",55,0,0
"TX_RESP_Q05b",55,0,0
"TX_RESP_Q05c",55,0,0
"TX_RESP_Q06",55,0,0
"TX_RESP_Q07a",55,0,0
"TX_RESP_Q07b",55,0,0
"TX_RESP_Q07c",55,0,0
"TX_RESP_Q07d",55,0,0
"TX_RESP_Q07e",55,0,0
"TX_RESP_Q08",55,0,0
"TX_RESP_Q09",55,0,0
"TX_RESP_Q10a",55,0,0
"TX_RESP_Q10b",55,0,0
"TX_RESP_Q10c",55,0,0
"TX_RESP_Q10d",55,0,0
"TX_RESP_Q10e",55,0,0
"TX_RESP_Q10f",55,0,0
"TX_RESP_Q11a",55,0,0
"TX_RESP_Q11b",55,0,0
"TX_RESP_Q11c",55,0,0
"TX_RESP_Q12a",55,0,0
"TX_RESP_Q12b",55,0,0
"TX_RESP_Q12c",55,0,0
"TX_RESP_Q12d",55,0,0
"TX_RESP_Q12e",55,0,0
"TX_RESP_Q12f",55,0,0
"TX_RESP_Q12g",55,0,0
"TX_RESP_Q13a",55,0,0
"TX_RESP_Q13b",55,0,0
"TX_RESP_Q13c",55,0,0
"TX_RESP_Q13d",55,0,0
"TX_RESP_Q13e",55,0,0
"TX_RESP_Q13f",55,0,0
"TX_RESP_Q13g",55,0,0
"TX_RESP_Q13h",55,0,0
"TX_RESP_Q13i",55,0,0
"TX_RESP_Q14",55,0,0
"TX_RESP_Q15a",55,0,0
"TX_RESP_Q15b",55,0,0
"TX_RESP_Q16",55,0,0
"TX_RESP_Q17",55,0,0
"TX_RESP_Q18",55,0,0
"TX_RESP_Q19",55,0,0
"TX_RESP_Q20",55,0,0
"TX_RESP_Q21a",55,0,0
"TX_RESP_Q21b",55,0,0
"TX_RESP_Q21c",55,0,0
"TX_RESP_Q21d",55,0,0
"TX_RESP_Q21e",55,0,0
"TX_RESP_Q22a",55,0,0
"TX_RESP_Q22b",55,0,0
"TX_RESP_Q22c",55,0,0
"TX_RESP_Q22d",55,0,0
"TX_RESP_Q22e",55,0,0
"TX_RESP_Q22f",55,0,0
"TX_RESP_Q22g",55,0,0
"TX_RESP_Q22h",55,0,0
"TX_RESP_Q23a",55,0,0
"TX_RESP_Q23b",55,0,0
"TX_RESP_Q23c",55,0,0
"TX_RESP_Q23d",55,0,0
"TX_RESP_Q23e",55,0,0
"TX_RESP_Q23f",55,0,0
"TX_RESP_Q23g",55,0,0
"TX_RESP_Q23h",55,0,0
"TX_RESP_Q23i",55,0,0
"TX_RESP_Q24",55,0,0
"TX_RESP_Q25",55,0,0
