"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22h_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
1.20485661366726,0.266217434032501,0.118521770189192,-0.0571661950475027,1.1595420713049,1.06715675015986,-0.434613493680177
-0.182092255900345,-0.638921841678002,0.118521770189192,0.914659120760047,1.1595420713049,-0.582085500087199,-0.434613493680177
0.484319933858312,-0.638921841678002,1.12595681679732,-1.02899151085505,-0.811679449913428,-0.582085500087199,-0.434613493680177
-0.86420890930792,-0.638921841678002,1.12595681679732,-1.02899151085505,-0.811679449913428,-0.582085500087199,-0.434613493680177
0.299815705188126,-0.638921841678002,-0.88891327641894,0.914659120760047,-0.811679449913428,1.06715675015986,-0.434613493680177
1.12437379262734,-0.638921841678002,0.118521770189192,0.914659120760047,1.1595420713049,1.06715675015986,-0.434613493680177
1.14861550704987,1.171356709743,1.12595681679732,-0.0571661950475027,-0.811679449913428,-0.582085500087199,-0.434613493680177
-0.208527163092948,-0.638921841678002,1.12595681679732,-1.02899151085505,1.1595420713049,1.06715675015986,-0.434613493680177
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.00283578967785,NA,NA,NA,NA,NA,2.17306746840088
1.55097046355336,0.266217434032501,-0.88891327641894,0.914659120760047,1.1595420713049,1.06715675015986,-0.434613493680177
-0.975466741912061,-0.638921841678002,-0.88891327641894,0.914659120760047,-0.811679449913428,-0.582085500087199,2.17306746840088
-1.41316206160139,-0.638921841678002,-0.88891327641894,-1.02899151085505,-0.811679449913428,-0.582085500087199,-0.434613493680177
-0.972241237981419,-0.638921841678002,-0.88891327641894,0.914659120760047,1.1595420713049,1.06715675015986,-0.434613493680177
0.566544011795545,2.07649598545351,0.118521770189192,0.914659120760047,-0.811679449913428,-0.582085500087199,-0.434613493680177
1.24213457492517,1.171356709743,1.12595681679732,-0.0571661950475027,1.1595420713049,-0.582085500087199,-0.434613493680177
0.153526461094525,2.07649598545351,1.12595681679732,0.914659120760047,-0.811679449913428,1.06715675015986,2.17306746840088
-1.46488401914537,-0.638921841678002,-1.89634832302707,-2.0008168266626,-0.811679449913428,-0.582085500087199,-0.434613493680177
-0.691738885140198,-0.638921841678002,-0.88891327641894,-1.02899151085505,-0.811679449913428,-2.23132775033426,-0.434613493680177
