"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21a_num",298,71,23.83
"TX_RESP_Q21c_num",298,71,23.83
"TX_RESP_Q21b_num",298,70,23.49
"TX_RESP_Q21d_num",298,70,23.49
"TX_RESP_Q21e_num",298,70,23.49
"TX_RESP_Q19_num",298,68,22.82
"TX_RESP_Q20_num",298,68,22.82
"TX_RESP_Q23c_num",298,66,22.15
"TX_RESP_Q22d_num",298,65,21.81
"TX_RESP_Q22g_num",298,65,21.81
"TX_RESP_Q23b_num",298,65,21.81
"TX_RESP_Q10c_num",298,64,21.48
"TX_RESP_Q10d_num",298,64,21.48
"TX_RESP_Q22c_num",298,64,21.48
"TX_RESP_Q22e_num",298,64,21.48
"TX_RESP_Q22f_num",298,64,21.48
"TX_RESP_Q10a_num",298,63,21.14
"TX_RESP_Q10b_num",298,63,21.14
"TX_RESP_Q10e_num",298,63,21.14
"TX_RESP_Q10f_num",298,63,21.14
"TX_RESP_Q22a_num",298,63,21.14
"TX_RESP_Q22b_num",298,63,21.14
"TX_RESP_Q22h_num",298,63,21.14
"TX_RESP_Q23d_num",298,63,21.14
"TX_RESP_Q23e_num",298,63,21.14
"TX_RESP_Q23g_num",298,63,21.14
"TX_RESP_Q23h_num",298,63,21.14
"TX_RESP_Q23i_num",298,63,21.14
"TX_RESP_Q23a_num",298,62,20.81
"TX_RESP_Q23f_num",298,62,20.81
"TX_RESP_Q01",298,0,0
"TX_RESP_Q02",298,0,0
"TX_RESP_Q03",298,0,0
"TX_RESP_Q04",298,0,0
"TX_RESP_Q05a",298,0,0
"TX_RESP_Q05b",298,0,0
"TX_RESP_Q05c",298,0,0
"TX_RESP_Q06",298,0,0
"TX_RESP_Q07a",298,0,0
"TX_RESP_Q07b",298,0,0
"TX_RESP_Q07c",298,0,0
"TX_RESP_Q07d",298,0,0
"TX_RESP_Q07e",298,0,0
"TX_RESP_Q08",298,0,0
"TX_RESP_Q09",298,0,0
"TX_RESP_Q10a",298,0,0
"TX_RESP_Q10b",298,0,0
"TX_RESP_Q10c",298,0,0
"TX_RESP_Q10d",298,0,0
"TX_RESP_Q10e",298,0,0
"TX_RESP_Q10f",298,0,0
"TX_RESP_Q11a",298,0,0
"TX_RESP_Q11b",298,0,0
"TX_RESP_Q11c",298,0,0
"TX_RESP_Q12a",298,0,0
"TX_RESP_Q12b",298,0,0
"TX_RESP_Q12c",298,0,0
"TX_RESP_Q12d",298,0,0
"TX_RESP_Q12e",298,0,0
"TX_RESP_Q12f",298,0,0
"TX_RESP_Q12g",298,0,0
"TX_RESP_Q13a",298,0,0
"TX_RESP_Q13b",298,0,0
"TX_RESP_Q13c",298,0,0
"TX_RESP_Q13d",298,0,0
"TX_RESP_Q13e",298,0,0
"TX_RESP_Q13f",298,0,0
"TX_RESP_Q13g",298,0,0
"TX_RESP_Q13h",298,0,0
"TX_RESP_Q13i",298,0,0
"TX_RESP_Q14",298,0,0
"TX_RESP_Q15a",298,0,0
"TX_RESP_Q15b",298,0,0
"TX_RESP_Q16",298,0,0
"TX_RESP_Q17",298,0,0
"TX_RESP_Q18",298,0,0
"TX_RESP_Q19",298,0,0
"TX_RESP_Q20",298,0,0
"TX_RESP_Q21a",298,0,0
"TX_RESP_Q21b",298,0,0
"TX_RESP_Q21c",298,0,0
"TX_RESP_Q21d",298,0,0
"TX_RESP_Q21e",298,0,0
"TX_RESP_Q22a",298,0,0
"TX_RESP_Q22b",298,0,0
"TX_RESP_Q22c",298,0,0
"TX_RESP_Q22d",298,0,0
"TX_RESP_Q22e",298,0,0
"TX_RESP_Q22f",298,0,0
"TX_RESP_Q22g",298,0,0
"TX_RESP_Q22h",298,0,0
"TX_RESP_Q23a",298,0,0
"TX_RESP_Q23b",298,0,0
"TX_RESP_Q23c",298,0,0
"TX_RESP_Q23d",298,0,0
"TX_RESP_Q23e",298,0,0
"TX_RESP_Q23f",298,0,0
"TX_RESP_Q23g",298,0,0
"TX_RESP_Q23h",298,0,0
"TX_RESP_Q23i",298,0,0
"TX_RESP_Q24",298,0,0
"TX_RESP_Q25",298,0,0
