"PROFICIENCIA_LP_SAEB","TX_RESP_Q20_num"
-0.794841360644334,-0.194901782068228
NA,NA
1.76320604163936,-0.194901782068228
NA,NA
NA,NA
0.65657804129857,-0.194901782068228
-0.669052833630416,-0.194901782068228
-0.879342359092343,NA
NA,NA
-0.863448425421855,-0.194901782068228
-0.274152269392765,-0.194901782068228
NA,NA
-1.62875736134391,-0.194901782068228
-1.05121613060342,NA
0.787329514449562,-0.194901782068228
0.0953968555778417,-0.194901782068228
-1.08497550788145,-0.194901782068228
-0.219551980975037,-0.194901782068228
-0.283273584887268,NA
-0.188341881549556,-0.194901782068228
0.333442366593246,-0.194901782068228
-0.859661555125084,-0.194901782068228
-1.86249975075096,-0.194901782068228
-0.821817860084122,NA
-0.456738245276646,-0.194901782068228
0.231648004132385,-0.194901782068228
-2.73075403430822,5.06744633377395
-2.49275183727016,5.06744633377395
-0.186880913918471,-0.194901782068228
0.471102067488246,-0.194901782068228
-0.209463133823391,-0.194901782068228
-1.88694407867023,-0.194901782068228
-0.516137366604986,-0.194901782068228
0.827393123225985,-0.194901782068228
0.064522925569612,-0.194901782068228
1.05367233231117,-0.194901782068228
0.546316499551128,-0.194901782068228
NA,NA
NA,NA
0.973589545715022,-0.194901782068228
-0.134399142332233,-0.194901782068228
0.831205084188712,-0.194901782068228
-0.280733429032812,-0.194901782068228
0.484843313032801,-0.194901782068228
1.16462218156098,-0.194901782068228
-0.828467403682663,-0.194901782068228
0.441371159005232,-0.194901782068228
1.2429431607522,-0.194901782068228
-0.506970461804821,-0.194901782068228
-0.262917008408221,-0.194901782068228
0.502617578029017,-0.194901782068228
0.208002543987156,-0.194901782068228
0.878238457997866,-0.194901782068228
0.708822785728011,-0.194901782068228
-0.341029422731479,-0.194901782068228
0.0630483059685911,-0.194901782068228
0.633651667642468,-0.194901782068228
-2.13346247797782,NA
-0.0283050919403127,-0.194901782068228
0.77068914898047,-0.194901782068228
0.18870463640697,-0.194901782068228
-0.341750784548929,-0.194901782068228
0.227410991154209,-0.194901782068228
0.362203468090793,-0.194901782068228
-0.152128955686948,-0.194901782068228
0.858436854781484,-0.194901782068228
-0.306637566234199,-0.194901782068228
NA,NA
NA,NA
-1.93542474745573,5.06744633377395
1.75968356449366,-0.194901782068228
0.714721346871304,NA
-0.786459650963466,-0.194901782068228
0.157290543454974,-0.194901782068228
-0.0286435366858859,-0.194901782068228
1.37869518501199,-0.194901782068228
0.797953973888327,-0.194901782068228
0.700318001469699,-0.194901782068228
1.97422036259602,-0.194901782068228
-0.0743413134545245,-0.194901782068228
1.204531957458,-0.194901782068228
1.66056496745528,-0.194901782068228
1.09428295070113,-0.194901782068228
0.366241058883903,-0.194901782068228
-0.563802081969229,-0.194901782068228
0.57851576693762,-0.194901782068228
0.280804445429675,-0.194901782068228
0.646064142131476,-0.194901782068228
-1.68622601138421,-0.194901782068228
1.53251432970792,-0.194901782068228
-1.92135074548641,-0.194901782068228
NA,NA
NA,NA
1.15091626565983,-0.194901782068228
0.727692207615461,-0.194901782068228
-0.51521658260247,-0.194901782068228
-1.3336135616847,-0.194901782068228
0.0264627226963614,-0.194901782068228
